CPT_PERIODENDING	ZONEID	MW
2007-01-18 05:45:00	246	2293
2007-01-18 06:00:00	240	7147
2007-01-18 06:00:00	242	18821
2007-01-18 06:00:00	244	12597
2007-01-18 06:00:00	246	2322
2007-01-18 06:15:00	240	7781
2007-01-18 06:15:00	242	20774
2007-01-18 06:15:00	244	13136
2007-01-18 06:15:00	246	2580
2007-01-18 06:30:00	240	7781
2007-01-18 06:30:00	242	20769
2007-01-18 06:30:00	244	13157
2007-01-18 06:30:00	246	2585
2007-01-18 06:45:00	240	7781
2007-01-18 06:45:00	242	20765
2007-01-18 06:45:00	244	13193
2007-01-18 06:45:00	246	2589
2007-01-18 07:00:00	240	7781
2007-01-18 07:00:00	242	20764
2007-01-18 07:00:00	244	13242
2007-01-18 07:00:00	246	2590
2007-01-18 07:15:00	240	7627
2007-01-18 07:15:00	242	20895
2007-01-18 07:15:00	244	13614
2007-01-18 07:15:00	246	2610
2007-01-18 07:30:00	240	7627
2007-01-18 07:30:00	242	20902
2007-01-18 07:30:00	244	13656
2007-01-18 07:30:00	246	2603
2007-01-18 07:45:00	240	7627
2007-01-18 07:45:00	242	20927
2007-01-18 07:45:00	244	13675
2007-01-18 07:45:00	246	2577
2007-01-18 08:00:00	240	7627
2007-01-18 08:00:00	242	20970
2007-01-18 08:00:00	244	13683
2007-01-18 08:00:00	246	2534
2007-01-18 08:15:00	240	7632
2007-01-18 08:15:00	242	20443
2007-01-18 08:15:00	244	13452
2007-01-18 08:15:00	246	2573
2007-01-18 08:30:00	240	7632
2007-01-18 08:30:00	242	20461
2007-01-18 08:30:00	244	13450
2007-01-18 08:30:00	246	2555
2007-01-18 08:45:00	240	7632
2007-01-18 08:45:00	242	20494
2007-01-18 08:45:00	244	13471
2007-01-18 08:45:00	246	2522
2007-01-18 09:00:00	240	7632
2007-01-18 09:00:00	242	20541
2007-01-18 09:00:00	244	13511
2007-01-18 09:00:00	246	2475
2007-01-18 09:15:00	240	7618
2007-01-18 09:15:00	242	20146
2007-01-18 09:15:00	244	13302
2007-01-18 09:15:00	246	2391
2007-01-18 09:30:00	240	7618
2007-01-18 09:30:00	242	20200
2007-01-18 09:30:00	244	13320
2007-01-18 09:30:00	246	2337
2007-01-18 09:45:00	240	7618
2007-01-18 09:45:00	242	20249
2007-01-18 09:45:00	244	13333
2007-01-18 09:45:00	246	2287
2007-01-18 10:00:00	240	7618
2007-01-18 10:00:00	242	20292
2007-01-18 10:00:00	244	13345
2007-01-18 10:00:00	246	2244
2007-01-18 10:15:00	240	7645
2007-01-18 10:15:00	242	19973
2007-01-18 10:15:00	244	13007
2007-01-18 10:15:00	246	2268
2007-01-18 10:30:00	240	7565
2007-01-18 10:30:00	242	20003
2007-01-18 10:30:00	244	12994
2007-01-18 10:30:00	246	2238
2007-01-18 10:45:00	240	7485
2007-01-18 10:45:00	242	20021
2007-01-18 10:45:00	244	12973
2007-01-18 10:45:00	246	2227
2007-01-18 11:00:00	240	7405
2007-01-18 11:00:00	242	20029
2007-01-18 11:00:00	244	12950
2007-01-18 11:00:00	246	2219
2007-01-18 11:15:00	240	7256
2007-01-18 11:15:00	242	19758
2007-01-18 11:15:00	244	12696
2007-01-18 11:15:00	246	2261
2007-01-18 11:30:00	240	7256
2007-01-18 11:30:00	242	19769
2007-01-18 11:30:00	244	12674
2007-01-18 11:30:00	246	2255
2007-01-18 11:45:00	240	7256
2007-01-18 11:45:00	242	19801
2007-01-18 11:45:00	244	12689
2007-01-18 11:45:00	246	2224
2007-01-18 12:00:00	240	7256
2007-01-18 12:00:00	242	19855
2007-01-18 12:00:00	244	12733
2007-01-18 12:00:00	246	2168
2007-01-18 12:15:00	240	6853
2007-01-18 12:15:00	242	19673
2007-01-18 12:15:00	244	12672
2007-01-18 12:15:00	246	2011
2007-01-18 12:30:00	240	6853
2007-01-18 12:30:00	242	19712
2007-01-18 12:30:00	244	12697
2007-01-18 12:30:00	246	1976
2007-01-18 12:45:00	240	6853
2007-01-18 12:45:00	242	19734
2007-01-18 12:45:00	244	12709
2007-01-18 12:45:00	246	1954
2007-01-18 13:00:00	240	6853
2007-01-18 13:00:00	242	19739
2007-01-18 13:00:00	244	12706
2007-01-18 13:00:00	246	1952
2007-01-18 13:15:00	240	6844
2007-01-18 13:15:00	242	19322
2007-01-18 13:15:00	244	12462
2007-01-18 13:15:00	246	2121
2007-01-18 13:30:00	240	6844
2007-01-18 13:30:00	242	19292
2007-01-18 13:30:00	244	12442
2007-01-18 13:30:00	246	2152
2007-01-18 13:45:00	240	6844
2007-01-18 13:45:00	242	19296
2007-01-18 13:45:00	244	12424
2007-01-18 13:45:00	246	2150
2007-01-18 14:00:00	240	6844
2007-01-18 14:00:00	242	19331
2007-01-18 14:00:00	244	12408
2007-01-18 14:00:00	246	2118
2007-01-18 14:15:00	240	6640
2007-01-18 14:15:00	242	19292
2007-01-18 14:15:00	244	12167
2007-01-18 14:15:00	246	2025
2007-01-18 14:30:00	240	6640
2007-01-18 14:30:00	242	19333
2007-01-18 14:30:00	244	12092
2007-01-18 14:30:00	246	1981
2007-01-18 14:45:00	240	6640
2007-01-18 14:45:00	242	19357
2007-01-18 14:45:00	244	12047
2007-01-18 14:45:00	246	1956
2007-01-18 15:00:00	240	6640
2007-01-18 15:00:00	242	19367
2007-01-18 15:00:00	244	12029
2007-01-18 15:00:00	246	1946
2007-01-18 15:15:00	240	6606
2007-01-18 15:15:00	242	19313
2007-01-18 15:15:00	244	12035
2007-01-18 15:15:00	246	1972
2007-01-18 15:30:00	240	6606
2007-01-18 15:30:00	242	19309
2007-01-18 15:30:00	244	12045
2007-01-18 15:30:00	246	1982
2007-01-18 15:45:00	240	6606
2007-01-18 15:45:00	242	19285
2007-01-18 15:45:00	244	12065
2007-01-18 15:45:00	246	2007
2007-01-18 16:00:00	240	6606
2007-01-18 16:00:00	242	19239
2007-01-18 16:00:00	244	12091
2007-01-18 16:00:00	246	2053
2007-01-18 16:15:00	240	6523
2007-01-18 16:15:00	242	19322
2007-01-18 16:15:00	244	12176
2007-01-18 16:15:00	246	2288
2007-01-18 16:30:00	240	6523
2007-01-18 16:30:00	242	19351
2007-01-18 16:30:00	244	12178
2007-01-18 16:30:00	246	2334
2007-01-18 16:45:00	240	6523
2007-01-18 16:45:00	242	19365
2007-01-18 16:45:00	244	12152
2007-01-18 16:45:00	246	2340
2007-01-18 17:00:00	240	6523
2007-01-18 17:00:00	242	19362
2007-01-18 17:00:00	244	12102
2007-01-18 17:00:00	246	2305
2007-01-18 17:15:00	240	6520
2007-01-18 17:15:00	242	19614
2007-01-18 17:15:00	244	12152
2007-01-18 17:15:00	246	2149
2007-01-18 17:30:00	240	6520
2007-01-18 17:30:00	242	19653
2007-01-18 17:30:00	244	12143
2007-01-18 17:30:00	246	2130
2007-01-18 17:45:00	240	6520
2007-01-18 17:45:00	242	19653
2007-01-18 17:45:00	244	12193
2007-01-18 17:45:00	246	2142
2007-01-18 18:00:00	240	6520
2007-01-18 18:00:00	242	19614
2007-01-18 18:00:00	244	12244
2007-01-18 18:00:00	246	2183
2007-01-18 18:15:00	240	6846
2007-01-18 18:15:00	242	20429
2007-01-18 18:15:00	244	12625
2007-01-18 18:15:00	246	2531
2007-01-18 18:30:00	240	6846
2007-01-18 18:30:00	242	20349
2007-01-18 18:30:00	244	12688
2007-01-18 18:30:00	246	2626
2007-01-18 18:45:00	240	6846
2007-01-18 18:45:00	242	20296
2007-01-18 18:45:00	244	12727
2007-01-18 18:45:00	246	2689
2007-01-18 19:00:00	240	6846
2007-01-18 19:00:00	242	20272
2007-01-18 19:00:00	244	12740
2007-01-18 19:00:00	246	2705
2007-01-18 19:15:00	240	6915
2007-01-18 19:15:00	242	20481
2007-01-18 19:15:00	244	12754
2007-01-18 19:15:00	246	2803
2007-01-18 19:30:00	240	6915
2007-01-18 19:30:00	242	20466
2007-01-18 19:30:00	244	12753
2007-01-18 19:30:00	246	2828
2007-01-18 19:45:00	240	6915
2007-01-18 19:45:00	242	20452
2007-01-18 19:45:00	244	12757
2007-01-18 19:45:00	246	2834
2007-01-18 20:00:00	240	6915
2007-01-18 20:00:00	242	20439
2007-01-18 20:00:00	244	12760
2007-01-18 20:00:00	246	2859
2007-01-18 20:15:00	240	6940
2007-01-18 20:15:00	242	20263
2007-01-18 20:15:00	244	12700
2007-01-18 20:15:00	246	3172
2007-01-18 20:30:00	240	6940
2007-01-18 20:30:00	242	20249
2007-01-18 20:30:00	244	12684
2007-01-18 20:30:00	246	3218
2007-01-18 20:45:00	240	6940
2007-01-18 20:45:00	242	20263
2007-01-18 20:45:00	244	12657
2007-01-18 20:45:00	246	3190
2007-01-18 21:00:00	240	6940
2007-01-18 21:00:00	242	20306
2007-01-18 21:00:00	244	12625
2007-01-18 21:00:00	246	3152
2007-01-18 21:15:00	240	6663
2007-01-18 21:15:00	242	19901
2007-01-18 21:15:00	244	12383
2007-01-18 21:15:00	246	3160
2007-01-18 21:30:00	240	6663
2007-01-18 21:30:00	242	19960
2007-01-18 21:30:00	244	12353
2007-01-18 21:30:00	246	3142
2007-01-18 21:45:00	240	6663
2007-01-18 21:45:00	242	20038
2007-01-18 21:45:00	244	12337
2007-01-18 21:45:00	246	3028
2007-01-18 22:00:00	240	6663
2007-01-18 22:00:00	242	20134
2007-01-18 22:00:00	244	12335
2007-01-18 22:00:00	246	2921
2007-01-18 22:15:00	240	6907
2007-01-18 22:15:00	242	18548
2007-01-18 22:15:00	244	11392
2007-01-18 22:15:00	246	2448
2007-01-18 22:30:00	240	6907
2007-01-18 22:30:00	242	18450
2007-01-18 22:30:00	244	11380
2007-01-18 22:30:00	246	2393
2007-01-18 22:45:00	240	6907
2007-01-18 22:45:00	242	18409
2007-01-18 22:45:00	244	11349
2007-01-18 22:45:00	246	2306
2007-01-18 23:00:00	240	6907
2007-01-18 23:00:00	242	18379
2007-01-18 23:00:00	244	11295
2007-01-18 23:00:00	246	2284
2007-01-18 23:15:00	240	6876
2007-01-18 23:15:00	242	17836
2007-01-18 23:15:00	244	10396
2007-01-18 23:15:00	246	2366
2007-01-18 23:30:00	240	6876
2007-01-18 23:30:00	242	17836
2007-01-18 23:30:00	244	10380
2007-01-18 23:30:00	246	2327
2007-01-18 23:45:00	240	6876
2007-01-18 23:45:00	242	17816
2007-01-18 23:45:00	244	10372
2007-01-18 23:45:00	246	2263
2007-01-19 00:00:00	240	6876
2007-01-19 00:00:00	242	17851
2007-01-19 00:00:00	244	10360
2007-01-19 00:00:00	246	2225
2007-01-19 00:15:00	240	6421
2007-01-19 00:15:00	242	16954
2007-01-19 00:15:00	244	10080
2007-01-19 00:15:00	246	2557
2007-01-19 00:30:00	240	6361
2007-01-19 00:30:00	242	16895
2007-01-19 00:30:00	244	10086
2007-01-19 00:30:00	246	2601
2007-01-19 00:45:00	240	6299
2007-01-19 00:45:00	242	16874
2007-01-19 00:45:00	244	10089
2007-01-19 00:45:00	246	2576
2007-01-19 01:00:00	240	6235
2007-01-19 01:00:00	242	16892
2007-01-19 01:00:00	244	10080
2007-01-19 01:00:00	246	2553
2007-01-19 01:15:00	240	6184
2007-01-19 01:15:00	242	16703
2007-01-19 01:15:00	244	9999
2007-01-19 01:15:00	246	2462
2007-01-19 01:30:00	240	6139
2007-01-19 01:30:00	242	16673
2007-01-19 01:30:00	244	9978
2007-01-19 01:30:00	246	2497
2007-01-19 01:45:00	240	6092
2007-01-19 01:45:00	242	16678
2007-01-19 01:45:00	244	9960
2007-01-19 01:45:00	246	2503
2007-01-19 02:00:00	240	6045
2007-01-19 02:00:00	242	16719
2007-01-19 02:00:00	244	9935
2007-01-19 02:00:00	246	2464
2007-01-19 02:15:00	240	6046
2007-01-19 02:15:00	242	16867
2007-01-19 02:15:00	244	9933
2007-01-19 02:15:00	246	2072
2007-01-19 02:30:00	240	6046
2007-01-19 02:30:00	242	16882
2007-01-19 02:30:00	244	9905
2007-01-19 02:30:00	246	1974
2007-01-19 02:45:00	240	6046
2007-01-19 02:45:00	242	16887
2007-01-19 02:45:00	244	9888
2007-01-19 02:45:00	246	1968
2007-01-19 03:00:00	240	6046
2007-01-19 03:00:00	242	16882
2007-01-19 03:00:00	244	9878
2007-01-19 03:00:00	246	1971
2007-01-19 03:15:00	240	6046
2007-01-19 03:15:00	242	16875
2007-01-19 03:15:00	244	9982
2007-01-19 03:15:00	246	1912
2007-01-19 03:30:00	240	6046
2007-01-19 03:30:00	242	16865
2007-01-19 03:30:00	244	9998
2007-01-19 03:30:00	246	1926
2007-01-19 03:45:00	240	6046
2007-01-19 03:45:00	242	16849
2007-01-19 03:45:00	244	10021
2007-01-19 03:45:00	246	2000
2007-01-19 04:00:00	240	6046
2007-01-19 04:00:00	242	16826
2007-01-19 04:00:00	244	10051
2007-01-19 04:00:00	246	2065
2007-01-19 04:15:00	240	6046
2007-01-19 04:15:00	242	17158
2007-01-19 04:15:00	244	10275
2007-01-19 04:15:00	246	1983
2007-01-19 04:30:00	240	6093
2007-01-19 04:30:00	242	17163
2007-01-19 04:30:00	244	10292
2007-01-19 04:30:00	246	2060
2007-01-19 04:45:00	240	6147
2007-01-19 04:45:00	242	17133
2007-01-19 04:45:00	244	10282
2007-01-19 04:45:00	246	2141
2007-01-19 05:00:00	240	6208
2007-01-19 05:00:00	242	17122
2007-01-19 05:00:00	244	10263
2007-01-19 05:00:00	246	2218
2007-01-19 05:15:00	240	6354
2007-01-19 05:15:00	242	18356
2007-01-19 05:15:00	244	10535
2007-01-19 05:15:00	246	2363
2007-01-19 05:30:00	240	6454
2007-01-19 05:30:00	242	18364
2007-01-19 05:30:00	244	10573
2007-01-19 05:30:00	246	2430
2007-01-19 05:45:00	240	6554
2007-01-19 05:45:00	242	18332
2007-01-19 05:45:00	244	10607
2007-01-19 05:45:00	246	2487
2007-01-19 06:00:00	240	6654
2007-01-19 06:00:00	242	18577
2007-01-19 06:00:00	244	10896
2007-01-19 06:00:00	246	2568
2007-01-19 06:15:00	240	7660
2007-01-19 06:15:00	242	20209
2007-01-19 06:15:00	244	11416
2007-01-19 06:15:00	246	2896
2007-01-19 06:30:00	240	7660
2007-01-19 06:30:00	242	20229
2007-01-19 06:30:00	244	11473
2007-01-19 06:30:00	246	2938
2007-01-19 06:45:00	240	7660
2007-01-19 06:45:00	242	20261
2007-01-19 06:45:00	244	11531
2007-01-19 06:45:00	246	2955
2007-01-19 07:00:00	240	7660
2007-01-19 07:00:00	242	20342
2007-01-19 07:00:00	244	11592
2007-01-19 07:00:00	246	2970
2007-01-19 07:15:00	240	7777
2007-01-19 07:15:00	242	20929
2007-01-19 07:15:00	244	11770
2007-01-19 07:15:00	246	2928
2007-01-19 07:30:00	240	7777
2007-01-19 07:30:00	242	20916
2007-01-19 07:30:00	244	11798
2007-01-19 07:30:00	246	2928
2007-01-19 07:45:00	240	7777
2007-01-19 07:45:00	242	20914
2007-01-19 07:45:00	244	11802
2007-01-19 07:45:00	246	2927
2007-01-19 08:00:00	240	7777
2007-01-19 08:00:00	242	20923
2007-01-19 08:00:00	244	11786
2007-01-19 08:00:00	246	2923
2007-01-19 08:15:00	240	7716
2007-01-19 08:15:00	242	20136
2007-01-19 08:15:00	244	11553
2007-01-19 08:15:00	246	2806
2007-01-19 08:30:00	240	7616
2007-01-19 08:30:00	242	20158
2007-01-19 08:30:00	244	11572
2007-01-19 08:30:00	246	2763
2007-01-19 08:45:00	240	7516
2007-01-19 08:45:00	242	20192
2007-01-19 08:45:00	244	11614
2007-01-19 08:45:00	246	2719
2007-01-19 09:00:00	240	7416
2007-01-19 09:00:00	242	20237
2007-01-19 09:00:00	244	11677
2007-01-19 09:00:00	246	2666
2007-01-19 09:15:00	240	7344
2007-01-19 09:15:00	242	20089
2007-01-19 09:15:00	244	11468
2007-01-19 09:15:00	246	2578
2007-01-19 09:30:00	240	7344
2007-01-19 09:30:00	242	20131
2007-01-19 09:30:00	244	11482
2007-01-19 09:30:00	246	2549
2007-01-19 09:45:00	240	7344
2007-01-19 09:45:00	242	20152
2007-01-19 09:45:00	244	11513
2007-01-19 09:45:00	246	2527
2007-01-19 10:00:00	240	7344
2007-01-19 10:00:00	242	20152
2007-01-19 10:00:00	244	11565
2007-01-19 10:00:00	246	2502
2007-01-19 10:15:00	240	7177
2007-01-19 10:15:00	242	19606
2007-01-19 10:15:00	244	11353
2007-01-19 10:15:00	246	2511
2007-01-19 10:30:00	240	7132
2007-01-19 10:30:00	242	19606
2007-01-19 10:30:00	244	11353
2007-01-19 10:30:00	246	2504
2007-01-19 10:45:00	240	7085
2007-01-19 10:45:00	242	19626
2007-01-19 10:45:00	244	11361
2007-01-19 10:45:00	246	2484
2007-01-19 11:00:00	240	7038
2007-01-19 11:00:00	242	19666
2007-01-19 11:00:00	244	11380
2007-01-19 11:00:00	246	2446
2007-01-19 11:15:00	240	7017
2007-01-19 11:15:00	242	19464
2007-01-19 11:15:00	244	11185
2007-01-19 11:15:00	246	2226
2007-01-19 11:30:00	240	7017
2007-01-19 11:30:00	242	19512
2007-01-19 11:30:00	244	11194
2007-01-19 11:30:00	246	2179
2007-01-19 11:45:00	240	7017
2007-01-19 11:45:00	242	19567
2007-01-19 11:45:00	244	11252
2007-01-19 11:45:00	246	2125
2007-01-19 12:00:00	240	7017
2007-01-19 12:00:00	242	19519
2007-01-19 12:00:00	244	11355
2007-01-19 12:00:00	246	2066
2007-01-19 12:15:00	240	6527
2007-01-19 12:15:00	242	18698
2007-01-19 12:15:00	244	11689
2007-01-19 12:15:00	246	1846
2007-01-19 12:30:00	240	6527
2007-01-19 12:30:00	242	18698
2007-01-19 12:30:00	244	11748
2007-01-19 12:30:00	246	1848
2007-01-19 12:45:00	240	6527
2007-01-19 12:45:00	242	18698
2007-01-19 12:45:00	244	11784
2007-01-19 12:45:00	246	1852
2007-01-19 13:00:00	240	6527
2007-01-19 13:00:00	242	18698
2007-01-19 13:00:00	244	11795
2007-01-19 13:00:00	246	1853
2007-01-19 13:15:00	240	6503
2007-01-19 13:15:00	242	18896
2007-01-19 13:15:00	244	11625
2007-01-19 13:15:00	246	1881
2007-01-19 13:30:00	240	6503
2007-01-19 13:30:00	242	18896
2007-01-19 13:30:00	244	11601
2007-01-19 13:30:00	246	1902
2007-01-19 13:45:00	240	6503
2007-01-19 13:45:00	242	18896
2007-01-19 13:45:00	244	11583
2007-01-19 13:45:00	246	1908
2007-01-19 14:00:00	240	6503
2007-01-19 14:00:00	242	18896
2007-01-19 14:00:00	244	11584
2007-01-19 14:00:00	246	1897
2007-01-19 14:15:00	240	6511
2007-01-19 14:15:00	242	17913
2007-01-19 14:15:00	244	11396
2007-01-19 14:15:00	246	1804
2007-01-19 14:30:00	240	6511
2007-01-19 14:30:00	242	17913
2007-01-19 14:30:00	244	11369
2007-01-19 14:30:00	246	1806
2007-01-19 14:45:00	240	6511
2007-01-19 14:45:00	242	17913
2007-01-19 14:45:00	244	11382
2007-01-19 14:45:00	246	1806
2007-01-19 15:00:00	240	6511
2007-01-19 15:00:00	242	17913
2007-01-19 15:00:00	244	11433
2007-01-19 15:00:00	246	1809
2007-01-19 15:15:00	240	6468
2007-01-19 15:15:00	242	18050
2007-01-19 15:15:00	244	11350
2007-01-19 15:15:00	246	1790
2007-01-19 15:30:00	240	6468
2007-01-19 15:30:00	242	18050
2007-01-19 15:30:00	244	11370
2007-01-19 15:30:00	246	1802
2007-01-19 15:45:00	240	6475
2007-01-19 15:45:00	242	18050
2007-01-19 15:45:00	244	11424
2007-01-19 15:45:00	246	1806
2007-01-19 16:00:00	240	6491
2007-01-19 16:00:00	242	18050
2007-01-19 16:00:00	244	11508
2007-01-19 16:00:00	246	1805
2007-01-19 16:15:00	240	6485
2007-01-19 16:15:00	242	18009
2007-01-19 16:15:00	244	11482
2007-01-19 16:15:00	246	1783
2007-01-19 16:30:00	240	6572
2007-01-19 16:30:00	242	17949
2007-01-19 16:30:00	244	11501
2007-01-19 16:30:00	246	1787
2007-01-19 16:45:00	240	6666
2007-01-19 16:45:00	242	17877
2007-01-19 16:45:00	244	11512
2007-01-19 16:45:00	246	1792
2007-01-19 17:00:00	240	6767
2007-01-19 17:00:00	242	17859
2007-01-19 17:00:00	244	11537
2007-01-19 17:00:00	246	1801
2007-01-19 17:15:00	240	6947
2007-01-19 17:15:00	242	18939
2007-01-19 17:15:00	244	11602
2007-01-19 17:15:00	246	1980
2007-01-19 17:30:00	240	7007
2007-01-19 17:30:00	242	18913
2007-01-19 17:30:00	244	11604
2007-01-19 17:30:00	246	2019
2007-01-19 17:45:00	240	7067
2007-01-19 17:45:00	242	18887
2007-01-19 17:45:00	244	11655
2007-01-19 17:45:00	246	2054
2007-01-19 18:00:00	240	7127
2007-01-19 18:00:00	242	18861
2007-01-19 18:00:00	244	11696
2007-01-19 18:00:00	246	2086
2007-01-19 18:15:00	240	7255
2007-01-19 18:15:00	242	18986
2007-01-19 18:15:00	244	11903
2007-01-19 18:15:00	246	2155
2007-01-19 18:30:00	240	7255
2007-01-19 18:30:00	242	18962
2007-01-19 18:30:00	244	11955
2007-01-19 18:30:00	246	2204
2007-01-19 18:45:00	240	7255
2007-01-19 18:45:00	242	18949
2007-01-19 18:45:00	244	11985
2007-01-19 18:45:00	246	2238
2007-01-19 19:00:00	240	7255
2007-01-19 19:00:00	242	18946
2007-01-19 19:00:00	244	11993
2007-01-19 19:00:00	246	2257
2007-01-19 19:15:00	240	6923
2007-01-19 19:15:00	242	18928
2007-01-19 19:15:00	244	12276
2007-01-19 19:15:00	246	2179
2007-01-19 19:30:00	240	6923
2007-01-19 19:30:00	242	18929
2007-01-19 19:30:00	244	12262
2007-01-19 19:30:00	246	2182
2007-01-19 19:45:00	240	6923
2007-01-19 19:45:00	242	18933
2007-01-19 19:45:00	244	12254
2007-01-19 19:45:00	246	2218
2007-01-19 20:00:00	240	6923
2007-01-19 20:00:00	242	18938
2007-01-19 20:00:00	244	12248
2007-01-19 20:00:00	246	2219
2007-01-19 20:15:00	240	6969
2007-01-19 20:15:00	242	19050
2007-01-19 20:15:00	244	12108
2007-01-19 20:15:00	246	2328
2007-01-19 20:30:00	240	6969
2007-01-19 20:30:00	242	19071
2007-01-19 20:30:00	244	12099
2007-01-19 20:30:00	246	2311
2007-01-19 20:45:00	240	6969
2007-01-19 20:45:00	242	19093
2007-01-19 20:45:00	244	12091
2007-01-19 20:45:00	246	2313
2007-01-19 21:00:00	240	6969
2007-01-19 21:00:00	242	19118
2007-01-19 21:00:00	244	12082
2007-01-19 21:00:00	246	2293
2007-01-19 21:15:00	240	6861
2007-01-19 21:15:00	242	19127
2007-01-19 21:15:00	244	11881
2007-01-19 21:15:00	246	2034
2007-01-19 21:30:00	240	6861
2007-01-19 21:30:00	242	19145
2007-01-19 21:30:00	244	11872
2007-01-19 21:30:00	246	2017
2007-01-19 21:45:00	240	6861
2007-01-19 21:45:00	242	19144
2007-01-19 21:45:00	244	11867
2007-01-19 21:45:00	246	2019
2007-01-19 22:00:00	240	6861
2007-01-19 22:00:00	242	19124
2007-01-19 22:00:00	244	11852
2007-01-19 22:00:00	246	2038
2007-01-19 22:15:00	240	6557
2007-01-19 22:15:00	242	18186
2007-01-19 22:15:00	244	11195
2007-01-19 22:15:00	246	1615
2007-01-19 22:30:00	240	6452
2007-01-19 22:30:00	242	18082
2007-01-19 22:30:00	244	11175
2007-01-19 22:30:00	246	1636
2007-01-19 22:45:00	240	6345
2007-01-19 22:45:00	242	18008
2007-01-19 22:45:00	244	11155
2007-01-19 22:45:00	246	1639
2007-01-19 23:00:00	240	6238
2007-01-19 23:00:00	242	17972
2007-01-19 23:00:00	244	11135
2007-01-19 23:00:00	246	1638
2007-01-19 23:15:00	240	6085
2007-01-19 23:15:00	242	17169
2007-01-19 23:15:00	244	10629
2007-01-19 23:15:00	246	1635
2007-01-19 23:30:00	240	6045
2007-01-19 23:30:00	242	17067
2007-01-19 23:30:00	244	10612
2007-01-19 23:30:00	246	1628
2007-01-19 23:45:00	240	6005
2007-01-19 23:45:00	242	16947
2007-01-19 23:45:00	244	10603
2007-01-19 23:45:00	246	1620
2007-01-20 00:00:00	240	5965
2007-01-20 00:00:00	242	16869
2007-01-20 00:00:00	244	10592
2007-01-20 00:00:00	246	1602
2007-01-20 00:15:00	240	5495
2007-01-20 00:15:00	242	15721
2007-01-20 00:15:00	244	10439
2007-01-20 00:15:00	246	1695
2007-01-20 00:30:00	240	5495
2007-01-20 00:30:00	242	15616
2007-01-20 00:30:00	244	10293
2007-01-20 00:30:00	246	1709
2007-01-20 00:45:00	240	5495
2007-01-20 00:45:00	242	15611
2007-01-20 00:45:00	244	10270
2007-01-20 00:45:00	246	1715
2007-01-20 01:00:00	240	5495
2007-01-20 01:00:00	242	15613
2007-01-20 01:00:00	244	10264
2007-01-20 01:00:00	246	1714
2007-01-20 01:15:00	240	5452
2007-01-20 01:15:00	242	15121
2007-01-20 01:15:00	244	10065
2007-01-20 01:15:00	246	1731
2007-01-20 01:30:00	240	5452
2007-01-20 01:30:00	242	15141
2007-01-20 01:30:00	244	10046
2007-01-20 01:30:00	246	1728
2007-01-20 01:45:00	240	5452
2007-01-20 01:45:00	242	15174
2007-01-20 01:45:00	244	10018
2007-01-20 01:45:00	246	1708
2007-01-20 02:00:00	240	5452
2007-01-20 02:00:00	242	15221
2007-01-20 02:00:00	244	9983
2007-01-20 02:00:00	246	1670
2007-01-20 02:15:00	240	5524
2007-01-20 02:15:00	242	15283
2007-01-20 02:15:00	244	10215
2007-01-20 02:15:00	246	1463
2007-01-20 02:30:00	240	5524
2007-01-20 02:30:00	242	15291
2007-01-20 02:30:00	244	10196
2007-01-20 02:30:00	246	1478
2007-01-20 02:45:00	240	5524
2007-01-20 02:45:00	242	15295
2007-01-20 02:45:00	244	10189
2007-01-20 02:45:00	246	1486
2007-01-20 03:00:00	240	5524
2007-01-20 03:00:00	242	15295
2007-01-20 03:00:00	244	10188
2007-01-20 03:00:00	246	1489
2007-01-20 03:15:00	240	5533
2007-01-20 03:15:00	242	15104
2007-01-20 03:15:00	244	10225
2007-01-20 03:15:00	246	1667
2007-01-20 03:30:00	240	5533
2007-01-20 03:30:00	242	15103
2007-01-20 03:30:00	244	10229
2007-01-20 03:30:00	246	1667
2007-01-20 03:45:00	240	5533
2007-01-20 03:45:00	242	15106
2007-01-20 03:45:00	244	10237
2007-01-20 03:45:00	246	1674
2007-01-20 04:00:00	240	5533
2007-01-20 04:00:00	242	15112
2007-01-20 04:00:00	244	10245
2007-01-20 04:00:00	246	1674
2007-01-20 04:15:00	240	5543
2007-01-20 04:15:00	242	15201
2007-01-20 04:15:00	244	10358
2007-01-20 04:15:00	246	1616
2007-01-20 04:30:00	240	5549
2007-01-20 04:30:00	242	15210
2007-01-20 04:30:00	244	10362
