,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"May 30, 02:00 am",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,2.7
"May 30, 03:00 am",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,2.7
"May 30, 04:00 am",0,14,97.6113,105,1,3.52984,4,12.4574,0.969846,0,1,2,0.969846,4
"May 30, 05:00 am",87.8611,12.9,89.5129,562,32,112.195,114,11.9989,30.7638,0.0878611,1,1,30.7638,4
"May 30, 06:00 am",623.131,13.7,76.6389,786,50,659.098,303,17.3852,233.163,0.623131,1,1,185.141,4
"May 30, 07:00 am",1457.44,14.6,63.3605,888,63,1516.78,502,23.0867,467.061,1.45744,1,1,437.381,4.7
"May 30, 08:00 am",2203.96,15.4,49.8318,943,73,2289.74,687,28.7914,690.349,2.20396,1,1,678.296,4.7
"May 30, 09:00 am",2782.42,16.8,36.1415,978,83,2892.34,846,34.4481,884.198,2.78242,1,1,880.644,4.7
"May 30, 10:00 am",3096.89,18.2,22.3528,980,89,3221.29,945,39.8111,1008.03,3.09689,1,1,1007.37,4.2
"May 30, 11:00 am",3249.74,19.7,8.53403,873,188,3381.53,994,42.8317,1073.91,3.24974,1,1,1073.87,4.2
"May 30, 12:00 pm",2308.64,20.1,5.48073,301,417,2398.56,697,36.4629,737.613,2.30865,1,1,737.608,4.2
"May 30, 01:00 pm",752.508,20.6,19.2776,21,214,791.679,233,25.3447,230.725,0.752508,1,1,230.716,4.6
"May 30, 02:00 pm",2636.78,21,33.0779,620,311,2740.32,810,37.3412,848.019,2.63678,1,1,846.4,4.6
"May 30, 03:00 pm",2074.3,20.6,46.7912,775,121,2155.11,651,34.3144,663.44,2.0743,1,1,655.745,4.6
"May 30, 04:00 pm",1480.92,20.2,60.3568,630,165,1541.02,501,31.8553,480.706,1.48092,1,1,463.292,2.9
"May 30, 05:00 pm",512.231,19.8,73.6932,95,145,545.574,180,23.4254,162.89,0.512231,1,1,157.571,2.9
"May 30, 06:00 pm",260.272,20,86.6682,278,92,288.069,144,21.1075,93.7631,0.260272,1,1,82.309,2.9
"May 30, 07:00 pm",0,20.1,96.2843,84,8,19.7169,12,18.9978,5.57932,0,1,3,5.57932,4.2
"May 30, 08:00 pm",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,4.2
"May 30, 09:00 pm",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,4.2
"May 30, 10:00 pm",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,8.7
"May 30, 11:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,8.7
"May 31, 12:00 am",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,8.7
"May 31, 01:00 am",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,9.6
"May 31, 02:00 am",0,16,0,0,0,0,0,16,0,0,1,0,0,9.6
"May 31, 03:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,9.6
"May 31, 04:00 am",0,13.9,97.6271,107,2,7.04856,5,12.8121,1.93969,0,1,2,1.93969,6.8
"May 31, 05:00 am",74.958,12.9,89.4816,560,33,99.0438,115,12.2907,31.9919,0.074958,1,1,27.1928,6.8
"May 31, 06:00 am",622.893,13.5,76.6199,784,49,658.855,302,16.2111,231.972,0.622894,1,1,184.092,6.8
"May 31, 07:00 am",1470.27,14.2,63.3522,889,64,1530.03,505,21.9632,468.601,1.47027,1,1,438.902,5.5
"May 31, 08:00 am",2227.75,14.8,49.8326,944,74,2314.46,689,27.0383,691.98,2.22775,1,1,679.913,5.5
"May 31, 09:00 am",2760.06,15.9,36.15,956,82,2868.99,829,31.6507,865.153,2.76006,1,1,861.676,5.5
"May 31, 10:00 am",3040.98,17,22.367,911,136,3162.74,932,40.2706,991.972,3.04098,1,1,991.364,3.2
"May 31, 11:00 am",3083.66,18.1,8.54604,824,178,3207.43,940,42.1104,1014.86,3.08366,1,1,1014.83,3.2
"May 31, 12:00 pm",3048.51,18.6,5.42223,788,198,3170.63,931,42.4188,1004.78,3.04851,1,1,1004.76,3.2
"May 31, 01:00 pm",2965.85,19.1,19.2287,701,287,3084.1,911,41.7622,974.359,2.96585,1,1,974.07,3.4
"May 31, 02:00 pm",454.181,19.6,33.0244,0,147,486.195,147,23.6315,140.556,0.454181,1,1,140.556,3.4
"May 31, 03:00 pm",374.184,19.2,46.7311,0,121,404.417,121,20.6703,115.32,0.374184,1,1,115.32,3.4
"May 31, 04:00 pm",299.454,18.9,60.289,0,98,328.076,98,19.8214,93.1867,0.299454,1,1,93.1867,3.1
"May 31, 05:00 pm",172.431,18.5,73.6167,0,59,198.43,59,18.4626,56.0129,0.172431,1,1,56.0129,3.1
"May 31, 06:00 pm",125.914,18.4,86.5821,0,45,150.99,45,17.9388,42.5199,0.125914,1,1,42.5199,3.1
"May 31, 07:00 pm",0,18.4,96.275,0,4,13.4817,4,17.0124,3.78061,0,1,3,3.78061,3.4
"May 31, 08:00 pm",0,18.3,0,0,0,0,0,18.3,0,0,1,0,0,3.4
"May 31, 09:00 pm",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,3.4
"May 31, 10:00 pm",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,7.2
"May 31, 11:00 pm",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,7.2
"Jun 1, 12:00 am",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,7.2
"Jun 1, 01:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,7.8
"Jun 1, 02:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,7.8
"Jun 1, 03:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,7.8
"Jun 1, 04:00 am",0,11.8,97.6432,111,2,7.11231,5,10.7774,1.93969,0,1,2,1.93969,7.7
"Jun 1, 05:00 am",79.4478,10.7,89.4542,570,34,103.62,118,10.1427,33.3088,0.0794478,1,1,28.1807,7.7
"Jun 1, 06:00 am",649.642,11.7,76.6046,793,55,686.253,312,14.2963,238.517,0.649642,1,1,190.104,7.7
"Jun 1, 07:00 am",1421.95,12.8,63.3474,815,78,1480.17,483,20.4464,448.855,1.42195,1,1,421.636,5.2
"Jun 1, 08:00 am",2120.01,13.9,49.8366,750,158,2202.55,647,25.7728,652.767,2.12001,1,1,643.176,5.2
"Jun 1, 09:00 am",2261.22,14.7,36.1615,471,299,2349.25,667,27.6764,693.945,2.26122,1,1,692.23,5.2
"Jun 1, 10:00 am",1770.78,15.5,22.3844,160,386,1840.58,526,27.0457,540.828,1.77078,1,1,540.721,4.2
"Jun 1, 11:00 am",535.313,16.4,8.56288,5,163,569.193,168,19.5168,161.448,0.535314,1,1,161.448,4.2
"Jun 1, 12:00 pm",556.507,16.7,5.36664,5,169,590.884,174,19.1754,167.339,0.556507,1,1,167.339,4.2
"Jun 1, 01:00 pm",2368.29,16.9,19.1799,300,433,2460.6,700,30.1883,733.936,2.36829,1,1,733.814,5
"Jun 1, 02:00 pm",488.783,17.2,32.9708,0,155,521.585,155,20.005,148.276,0.488783,1,1,148.276,5
"Jun 1, 03:00 pm",505.271,16.3,46.671,0,159,538.453,159,18.1951,151.809,0.505271,1,1,151.809,5
"Jun 1, 04:00 pm",550.453,15.3,60.2214,0,172,584.688,172,16.4676,163.558,0.550453,1,1,163.558,12.3
"Jun 1, 05:00 pm",295.259,14.3,73.5408,0,95,323.791,95,14.6394,89.8338,0.295259,1,1,89.8338,12.3
"Jun 1, 06:00 pm",205.911,12.9,86.497,10,70,232.587,72,12.9085,64.4587,0.205911,1,1,64.0331,12.3
"Jun 1, 07:00 pm",0,11.4,96.2648,3,6,21.0398,6,10.7113,5.73638,0,1,3,5.73638,11.8
"Jun 1, 08:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,11.8
"Jun 1, 09:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,11.8
"Jun 1, 10:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,10.4
"Jun 1, 11:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,10.4
"Jun 2, 12:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,10.4
"Jun 2, 01:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,7.2
"Jun 2, 02:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,7.2
"Jun 2, 03:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,7.2
"Jun 2, 04:00 am",0,5.2,97.6598,0,1,3.65756,1,4.30494,0.969846,0,1,2,0.969846,10.1
"Jun 2, 05:00 am",44.4364,4.7,89.4308,0,19,67.9406,19,4.01587,17.993,0.0444364,1,1,17.993,10.1
"Jun 2, 06:00 am",156.749,4.7,76.5929,0,51,182.434,51,4.41259,48.397,0.156749,1,1,48.397,10.1
"Jun 2, 07:00 am",341.972,4.6,63.3458,0,104,371.504,104,5.05498,98.8264,0.341972,1,1,98.8264,7.3
"Jun 2, 08:00 am",391.44,4.6,49.8437,0,118,422.052,118,5.31918,112.401,0.39144,1,1,112.401,7.3
"Jun 2, 09:00 am",443.778,5,36.176,0,133,475.557,133,5.96414,127.002,0.443778,1,1,127.002,7.3
"Jun 2, 10:00 am",569.245,5.4,22.4048,1,168,603.923,169,7.00315,162.011,0.569245,1,1,162.01,6.8
"Jun 2, 11:00 am",1007.96,5.8,8.58417,13,282,1053.91,294,9.47318,285.784,1.00796,1,1,285.783,6.8
"Jun 2, 12:00 pm",1060.24,6.4,5.31365,10,301,1107.65,310,10.4765,301.682,1.06024,1,1,301.682,6.8
"Jun 2, 01:00 pm",1098.45,7.1,19.1311,14,310,1146.95,322,11.2319,313.432,1.09845,1,1,313.427,7.2
"Jun 2, 02:00 pm",1435.52,7.7,32.9171,54,371,1494.17,415,13.414,412.422,1.43552,1,1,412.284,7.2
"Jun 2, 03:00 pm",782.06,7.6,46.6109,8,228,821.985,234,10.4349,223.915,0.78206,1,1,223.837,7.2
"Jun 2, 04:00 pm",618.598,7.5,60.1542,3,185,654.456,187,9.3001,177.413,0.618598,1,1,177.331,7.8
"Jun 2, 05:00 pm",278.021,7.4,73.4655,0,87,306.19,87,7.72683,82.3977,0.278021,1,1,82.3977,7.8
"Jun 2, 06:00 pm",123.74,7.1,86.4131,0,42,148.773,42,6.69645,39.8572,0.12374,1,1,39.8572,7.8
"Jun 2, 07:00 pm",0,6.7,96.2537,0,4,14.1903,4,5.40523,3.78056,0,1,3,3.78056,5.1
"Jun 2, 08:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,5.1
"Jun 2, 09:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,5.1
"Jun 2, 10:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,3.4
"Jun 2, 11:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,3.4
"Jun 3, 12:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.4
"Jun 3, 01:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,2.7
"Jun 3, 02:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,2.7
"Jun 3, 03:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,2.7
"Jun 3, 04:00 am",0,3.7,97.6767,0,1,3.69536,1,1.89212,0.969846,0,1,2,0.969846,3.4
"Jun 3, 05:00 am",44.9841,3.5,89.4112,0,19,68.4987,19,2.09423,17.9929,0.0449841,1,1,17.9929,3.4
"Jun 3, 06:00 am",157.232,4.4,76.5848,0,51,182.927,51,3.78241,48.397,0.157232,1,1,48.397,3.4
"Jun 3, 07:00 am",824.076,5.2,63.3475,85,209,865.086,251,9.71806,237.672,0.824077,1,1,234.833,2.3
"Jun 3, 08:00 am",1857.18,6.1,49.8538,492,230,1930.02,552,19.5332,553.779,1.85718,1,1,547.479,2.3
"Jun 3, 09:00 am",2460.57,8,36.1932,607,248,2556.67,723,27.4421,754.726,2.46057,1,1,752.509,2.3
"Jun 3, 10:00 am",2979.68,9.9,22.428,835,187,3098.58,918,41.6326,978.558,2.97968,1,1,977.995,0.9
"Jun 3, 11:00 am",2371.41,11.8,8.60954,349,400,2463.85,723,38.2878,764.635,2.37141,1,1,764.619,0.9
"Jun 3, 12:00 pm",2236.83,12.6,5.26295,329,369,2323.9,676,36.6846,715.443,2.23684,1,1,715.438,0.9
"Jun 3, 01:00 pm",3189.61,13.4,19.0824,849,211,3318.47,969,38.969,1033.71,3.18961,1,1,1033.37,2.6
"Jun 3, 02:00 pm",2819.31,14.2,32.8633,971,82,2930.88,869,37.6321,909.048,2.81931,1,1,906.573,2.6
"Jun 3, 03:00 pm",2306.12,13.9,46.551,943,75,2395.93,725,32.8552,733.001,2.30612,1,1,723.827,2.6
"Jun 3, 04:00 pm",1690.6,13.5,60.0873,677,184,1757.63,549,22.1923,523.113,1.6906,1,1,504.729,6.3
"Jun 3, 05:00 pm",312.363,13.1,73.391,0,100,341.26,100,14.1805,94.486,0.312363,1,1,94.486,6.3
"Jun 3, 06:00 pm",264.638,12.5,86.3304,130,91,292.526,116,12.9007,86.2318,0.264638,1,1,80.5319,6.3
"Jun 3, 07:00 pm",2.44706,11.9,96.2419,43,9,25.165,11,10.4304,6.85261,0.00244706,1,3,6.85261,2.5
"Jun 3, 08:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,2.5
"Jun 3, 09:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,2.5
"Jun 3, 10:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,1.4
"Jun 3, 11:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,1.4
"Jun 4, 12:00 am",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,1.4
"Jun 4, 01:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,2.1
"Jun 4, 02:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,2.1
"Jun 4, 03:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,2.1
"Jun 4, 04:00 am",0,7.8,97.694,111,1,3.62711,5,6.24847,0.969846,0,1,2,0.969846,4.3
"Jun 4, 05:00 am",80.915,7.2,89.3956,541,34,105.115,116,6.33047,33.4734,0.080915,1,1,28.1165,4.3
"Jun 4, 06:00 am",627.699,8,76.5801,770,50,663.776,301,11.3962,228.504,0.627699,1,1,181.522,4.3
"Jun 4, 07:00 am",1465.78,8.9,63.3523,774,106,1525.39,492,18.7709,457.05,1.46578,1,1,431.193,3.1
"Jun 4, 08:00 am",1940.68,9.7,49.8667,579,209,2016.54,588,23.2645,589.394,1.94068,1,1,581.972,3.1
"Jun 4, 09:00 am",2763.95,11.5,36.2132,876,144,2873.05,830,31.7451,866.5,2.76395,1,1,863.293,3.1
"Jun 4, 10:00 am",3161.88,13.3,22.454,840,213,3289.4,949,36.7457,1013.55,3.16188,1,1,1012.99,3.4
"Jun 4, 11:00 am",1551.26,15.1,8.63864,94,372,1613.64,459,26.8241,473.559,1.55126,1,1,473.555,3.4
"Jun 4, 12:00 pm",1836.48,16.1,5.21423,140,415,1908.58,546,28.6314,564.954,1.83648,1,1,564.952,3.4
"Jun 4, 01:00 pm",3204.87,17.1,19.0337,809,247,3334.47,970,38.751,1037.53,3.20487,1,1,1037.21,4.2
"Jun 4, 02:00 pm",2662.49,18.1,32.8093,802,164,2767.15,815,36.8554,854.651,2.66249,1,1,852.619,4.2
"Jun 4, 03:00 pm",2266.41,18,46.4911,602,298,2354.64,714,33.617,719.833,2.26641,1,1,714.007,4.2
"Jun 4, 04:00 pm",311.904,17.8,60.0209,0,102,340.791,102,20.2541,96.9908,0.311904,1,1,96.9908,3.3
"Jun 4, 05:00 pm",437.403,17.7,73.3174,23,136,469.039,145,19.5016,134.301,0.437403,1,1,133.031,3.3
"Jun 4, 06:00 pm",262.73,17.5,86.249,223,91,290.579,135,18.3919,91.9102,0.26273,1,1,81.9982,3.3
"Jun 4, 07:00 pm",1.83996,17.2,96.2294,74,9,24.5467,13,16.2069,6.8585,0.00183996,1,3,6.8585,5.4
"Jun 4, 08:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,5.4
"Jun 4, 09:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,5.4
"Jun 4, 10:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,6.8
"Jun 4, 11:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,6.8
"Jun 5, 12:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,6.8
"Jun 5, 01:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.8
"Jun 5, 02:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,8.8
"Jun 5, 03:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,8.8
"Jun 5, 04:00 am",0,10,97.7116,57,2,7.17257,4,8.85424,1.93969,0,1,2,1.93969,6.6
"Jun 5, 05:00 am",120.225,9,89.3838,272,50,145.189,91,8.50866,41.9472,0.120225,1,1,39.2046,6.6
"Jun 5, 06:00 am",575.793,9.7,76.5789,397,106,610.626,236,11.7592,191.478,0.575793,1,1,167.255,6.6
"Jun 5, 07:00 am",1079.83,10.4,63.3602,260,212,1127.8,342,15.5376,322.855,1.07983,1,1,314.165,5.2
"Jun 5, 08:00 am",1134.65,11.1,49.8824,80,289,1184.18,341,16.6366,332.538,1.13465,1,1,331.511,5.2
"Jun 5, 09:00 am",2078.41,12.8,36.2358,328,354,2159.37,611,23.9847,626.497,2.07841,1,1,625.293,5.2
"Jun 5, 10:00 am",1581.91,14.5,22.4825,94,396,1645.29,478,26.1485,481.366,1.58191,1,1,481.302,2.9
"Jun 5, 11:00 am",1278.96,16.2,8.6711,51,339,1332.76,386,25.2348,388.203,1.27896,1,1,388.201,2.9
"Jun 5, 12:00 pm",2772.42,17.3,5.16722,558,310,2881.9,831,37.8832,892.552,2.77242,1,1,892.544,2.9
"Jun 5, 01:00 pm",1534.78,18.5,18.9848,87,400,1596.62,478,32.436,481.399,1.53478,1,1,481.364,2
"Jun 5, 02:00 pm",2216.83,19.6,32.7554,435,334,2303.12,687,38.2096,715.552,2.21683,1,1,714.457,2
"Jun 5, 03:00 pm",1564.55,19.1,46.4313,267,308,1627.37,493,32.7956,494.067,1.56455,1,1,491.496,2
"Jun 5, 04:00 pm",1366.66,18.7,59.9549,489,182,1423.15,447,25.2572,427.734,1.36666,1,1,414.571,6.7
"Jun 5, 05:00 pm",612.027,18.2,73.2446,214,143,647.727,223,20.8587,196.647,0.612028,1,1,184.86,6.7
"Jun 5, 06:00 pm",132.407,18.2,86.169,0,47,157.61,47,18.0759,44.412,0.132407,1,1,44.412,6.7
"Jun 5, 07:00 pm",0,18.1,96.2161,0,5,16.8455,5,17.1523,4.72692,0,1,3,4.72692,6.8
"Jun 5, 08:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,6.8
"Jun 5, 09:00 pm",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,6.8
"Jun 5, 10:00 pm",0,17.4,0,0,0,0,0,17.4,0,0,1,0,0,10.2
"Jun 5, 11:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,10.2
"Jun 6, 12:00 am",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,10.2
"Jun 6, 01:00 am",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,10.6
"Jun 6, 02:00 am",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,10.6
"Jun 6, 03:00 am",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,10.6
"Jun 6, 04:00 am",0,11.4,97.7295,67,2,7.12261,4,10.4488,1.93969,0,1,2,1.93969,8.6
"Jun 6, 05:00 am",113.932,9.9,89.3757,318,48,138.772,96,9.48634,40.8779,0.113932,1,1,37.6324,8.6
"Jun 6, 06:00 am",613.427,10.3,76.5811,397,118,649.16,248,12.2055,202.386,0.613427,1,1,178.162,8.6
"Jun 6, 07:00 am",369.399,10.7,63.3712,0,115,399.527,115,11.3552,109.238,0.369399,1,1,109.238,9.8
"Jun 6, 08:00 am",780.231,11,49.9009,14,227,820.109,236,13.1137,226.169,0.780231,1,1,225.989,9.8
"Jun 6, 09:00 am",430.612,11.6,36.2608,0,133,462.095,133,12.5091,126.993,0.430612,1,1,126.993,9.8
"Jun 6, 10:00 am",505.462,12.1,22.5133,1,154,538.649,155,13.1253,148.438,0.505462,1,1,148.437,11.2
"Jun 6, 11:00 am",593.433,12.7,8.70659,1,180,628.687,181,14.0463,173.963,0.593433,1,1,173.963,11.2
"Jun 6, 12:00 pm",866.414,13.5,5.12161,12,250,908.533,261,15.8146,253.402,0.866414,1,1,253.401,11.2
"Jun 6, 01:00 pm",2952.83,14.2,18.9359,524,367,3070.48,836,23.2242,886.18,2.95283,1,1,885.974,12.9
"Jun 6, 02:00 pm",2990.11,15,32.7013,775,233,3109.49,864,24.5357,904.686,2.99011,1,1,902.747,12.9
"Jun 6, 03:00 pm",1073.85,14.8,46.3718,103,248,1121.65,319,17.9432,316.858,1.07385,1,1,315.871,12.9
"Jun 6, 04:00 pm",1711.62,14.7,59.8894,679,185,1779.37,554,22.0012,528.717,1.71162,1,1,510.519,7.7
"Jun 6, 05:00 pm",918.779,14.5,73.1727,597,138,962.294,362,18.5989,304.599,0.918779,1,1,271.806,7.7
"Jun 6, 06:00 pm",203.957,14.5,86.0904,125,69,230.594,94,14.8186,69.7266,0.203957,1,1,64.0282,7.7
"Jun 6, 07:00 pm",0,14.5,96.2021,43,7,19.1602,9,13.5705,5.29053,0,1,3,5.29053,7.1
"Jun 6, 08:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,7.1
"Jun 6, 09:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,7.1
"Jun 6, 10:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,3.2
"Jun 6, 11:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,3.2
"Jun 7, 12:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,3.2
"Jun 7, 01:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,5.5
"Jun 7, 02:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,5.5
"Jun 7, 03:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,5.5
"Jun 7, 04:00 am",0,5,97.7478,85,2,7.33156,5,3.78015,1.93969,0,1,2,1.93969,6.3
"Jun 7, 05:00 am",93.7559,3.2,89.3714,397,40,118.204,101,2.53751,35.1857,0.0937559,1,1,31.1077,6.3
"Jun 7, 06:00 am",632.048,4.5,76.5866,472,105,668.231,260,6.85422,207.949,0.632048,1,1,179.146,6.3
"Jun 7, 07:00 am",1011.14,5.8,63.385,209,212,1057.18,316,12.7538,297.846,1.01114,1,1,290.85,2
"Jun 7, 08:00 am",1919.12,7.1,49.9219,509,245,1994.19,579,21.9349,578.532,1.91912,1,1,571.978,2
"Jun 7, 09:00 am",1902.96,7.9,36.2881,289,332,1977.45,559,23.4856,572.346,1.90296,1,1,571.28,2
"Jun 7, 10:00 am",711.436,8.8,22.5464,10,204,749.573,213,11.7351,205.299,0.711436,1,1,205.292,6.5
"Jun 7, 11:00 am",1405.99,9.6,8.74478,42,367,1463.71,406,15.5135,407.695,1.40599,1,1,407.693,6.5
"Jun 7, 12:00 pm",1694.13,10.1,5.07714,109,378,1761.28,480,17.7355,495.534,1.69413,1,1,495.532,6.5
"Jun 7, 01:00 pm",3214.01,10.6,18.8869,693,288,3344.05,909,23.9241,968.34,3.21401,1,1,968.069,8.4
"Jun 7, 02:00 pm",498.461,11,32.6472,0,153,531.486,153,12.9197,146.33,0.498461,1,1,146.33,8.4
"Jun 7, 03:00 pm",487.439,10.1,46.3124,0,149,520.211,149,11.2571,142.174,0.487439,1,1,142.174,8.4
"Jun 7, 04:00 pm",1073.36,9.1,59.8245,171,234,1121.14,327,12.6141,312.819,1.07336,1,1,308.256,8.7
"Jun 7, 05:00 pm",930.379,8.1,73.1019,498,157,974.206,345,11.4766,293.792,0.930379,1,1,266.509,8.7
"Jun 7, 06:00 pm",227.431,7.7,86.0134,108,75,254.548,97,7.96892,73.5541,0.227431,1,1,68.5727,8.7
"Jun 7, 07:00 pm",0.0251565,7.3,96.1875,38,8,22.6983,10,5.79636,6.05742,2.51565e-05,1,3,6.05742,3.1
"Jun 7, 08:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3.1
"Jun 7, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,3.1
"Jun 7, 10:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3.4
"Jun 7, 11:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.4
"Jun 8, 12:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,3.4
"Jun 8, 01:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,2.4
"Jun 8, 02:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,2.4
"Jun 8, 03:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,2.4
"Jun 8, 04:00 am",0,4,97.7663,8,3,11.053,3,2.5952,2.90954,0,1,2,2.90954,5
"Jun 8, 05:00 am",163.803,3.6,89.3708,35,57,189.629,62,3.12558,50.3896,0.163803,1,1,50.0297,5
"Jun 8, 06:00 am",485.526,4.6,76.5954,58,139,518.254,158,6.02103,141.979,0.485526,1,1,138.439,5
"Jun 8, 07:00 am",797.849,5.5,63.4017,63,211,838.179,243,9.41992,229.343,0.797849,1,1,227.232,3.7
"Jun 8, 08:00 am",1345.41,6.5,49.9455,130,311,1401.24,396,14.3013,389.853,1.34541,1,1,388.176,3.7
"Jun 8, 09:00 am",1813.31,7.6,36.3177,212,362,1884.6,528,19.019,534.124,1.81331,1,1,533.339,3.7
"Jun 8, 10:00 am",1535.66,8.7,22.5815,75,380,1597.53,446,16.5559,447.115,1.53566,1,1,447.063,5.4
"Jun 8, 11:00 am",1558.96,9.8,8.78535,62,395,1621.59,453,17.7022,456.164,1.55896,1,1,456.161,5.4
"Jun 8, 12:00 pm",2459.3,10.9,5.03353,273,448,2555.34,703,24.1358,740.482,2.4593,1,1,740.478,5.4
"Jun 8, 01:00 pm",806.057,12,18.8376,22,218,846.599,238,15.2263,235.511,0.806057,1,1,235.503,7.7
"Jun 8, 02:00 pm",2964.99,13.1,32.5931,666,325,3083.2,868,25.9795,902.865,2.96499,1,1,901.218,7.7
"Jun 8, 03:00 pm",2239.3,12.5,46.2534,704,177,2326.47,667,22.567,675.917,2.2393,1,1,669.241,7.7
"Jun 8, 04:00 pm",1361.5,11.9,59.7603,422,199,1417.82,430,18.4549,411.423,1.3615,1,1,400.21,6.5
"Jun 8, 05:00 pm",680.398,11.3,73.0322,303,134,717.764,249,14.2343,215.334,0.680398,1,1,198.778,6.5
"Jun 8, 06:00 pm",299.298,11.5,85.938,337,96,327.916,164,12.3561,105.774,0.299298,1,1,90.0567,6.5
"Jun 8, 07:00 pm",3.19886,11.7,96.1722,120,10,25.9308,17,10.4131,7.06059,0.00319886,1,3,7.06059,3.4
"Jun 8, 08:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,3.4
