,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Aug 7, 12:00 pm",2376.38,29.2,4.15895,389,365,2469.02,724,42.3792,782.271,2.37638,1,1,782.267,6.5
"Aug 7, 01:00 pm",2763.35,30.1,18.0687,702,231,2872.43,852,45.5853,925.502,2.76335,1,1,925.263,6.5
"Aug 7, 02:00 pm",2262.62,31,32.2911,593,230,2350.7,703,44.0442,752.599,2.26262,1,1,751.182,6.3
"Aug 7, 03:00 pm",1638.01,31.8,46.4871,382,271,1703.26,526,41.0483,539.695,1.63801,1,1,535.999,6.3
"Aug 7, 04:00 pm",949.797,31.3,60.599,167,233,994.15,317,36.3838,310.292,0.949797,1,1,305.603,6.3
"Aug 7, 05:00 pm",593.327,30.8,74.5661,395,111,628.578,237,33.5081,213.29,0.593327,1,1,190.505,7.9
"Aug 7, 06:00 pm",106.64,30.3,88.2706,121,45,131.338,60,30.3516,42.2494,0.10664,1,1,39.1993,7.9
"Aug 7, 07:00 pm",0,29.2,95.7493,11,1,3.27921,1,28.4548,0.969846,0,1,3,0.969846,7.9
"Aug 7, 08:00 pm",0,28.2,0,0,0,0,0,28.2,0,0,1,0,0,10.1
"Aug 7, 09:00 pm",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,10.1
"Aug 7, 10:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,10.1
"Aug 7, 11:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,9.1
"Aug 8, 12:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,9.1
"Aug 8, 01:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,9.1
"Aug 8, 02:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,9.3
"Aug 8, 03:00 am",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,9.3
"Aug 8, 04:00 am",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,9.3
"Aug 8, 05:00 am",0,23,92.4267,122,6,14.6829,14,22.112,4.21482,0,1,2,4.21482,7.3
"Aug 8, 06:00 am",305.361,22.5,81.31,362,69,334.109,150,23.4141,119.232,0.305361,1,1,96.4909,7.3
"Aug 8, 07:00 am",1004.25,24.5,67.4448,651,85,1050.09,355,29.0098,338.87,1.00425,1,1,311.397,7.3
"Aug 8, 08:00 am",1724.75,26.4,53.3914,746,103,1792.96,544,34.4665,558.557,1.72475,1,1,545.959,7.5
"Aug 8, 09:00 am",2310.71,28.4,39.2276,811,111,2400.71,709,39.7242,754.455,2.31071,1,1,750.427,7.5
"Aug 8, 10:00 am",2718.36,29.5,25.0101,848,118,2825.45,835,43.2645,900.093,2.71836,1,1,899.271,7.5
"Aug 8, 11:00 am",2837.55,30.7,10.8487,759,190,2949.94,879,47.1764,958.229,2.83755,1,1,958.166,6.3
"Aug 8, 12:00 pm",2937.51,31.9,4.32648,869,122,3054.45,922,49.21,1002.82,2.93751,1,1,1002.81,6.3
"Aug 8, 01:00 pm",2784.33,32.5,18.1443,858,120,2894.34,877,48.9721,949.342,2.78433,1,1,949.046,6.3
"Aug 8, 02:00 pm",2484.04,33.1,32.3637,834,113,2581.1,776,44.8768,830.377,2.48404,1,1,828.368,8.7
"Aug 8, 03:00 pm",1954.21,33.7,46.5662,764,114,2030.55,623,42.8956,652.493,1.95421,1,1,645.052,8.7
"Aug 8, 04:00 pm",1314.54,33,60.6883,690,101,1369.42,448,39.1394,446.291,1.31454,1,1,426.801,8.7
"Aug 8, 05:00 pm",583.465,32.3,74.6684,459,96,618.481,241,35.1726,215.549,0.583465,1,1,188.985,8
"Aug 8, 06:00 pm",102.964,31.6,88.387,143,44,127.591,61,31.6713,41.7274,0.102964,1,1,38.3247,8
"Aug 8, 07:00 pm",0,30.8,95.7407,12,1,3.25356,1,30.0924,0.969846,0,1,3,0.969846,8
"Aug 8, 08:00 pm",0,29.9,0,0,0,0,0,29.9,0,0,1,0,0,8.6
"Aug 8, 09:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,8.6
"Aug 8, 10:00 pm",0,28.3,0,0,0,0,0,28.3,0,0,1,0,0,8.6
"Aug 8, 11:00 pm",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,8.3
"Aug 9, 12:00 am",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,8.3
"Aug 9, 01:00 am",0,26.2,0,0,0,0,0,26.2,0,0,1,0,0,8.3
"Aug 9, 02:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,7.5
"Aug 9, 03:00 am",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,7.5
"Aug 9, 04:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,7.5
"Aug 9, 05:00 am",0,24.1,92.3933,84,7,16.2839,12,23.2675,4.69959,0,1,2,4.69959,7.7
"Aug 9, 06:00 am",298.976,23.5,81.362,254,78,327.588,134,24.2765,110.932,0.298976,1,1,94.9898,7.7
"Aug 9, 07:00 am",964.857,25.2,67.4818,532,115,1009.62,335,29.3166,322.331,0.964857,1,1,299.836,7.7
"Aug 9, 08:00 am",1699.31,26.9,53.4166,715,115,1766.64,536,35.2808,552.206,1.69931,1,1,540.108,6.9
"Aug 9, 09:00 am",2298.4,28.6,39.2445,811,110,2387.9,707,40.5012,753.4,2.2984,1,1,749.365,6.9
"Aug 9, 10:00 am",2702.37,29.7,25.0251,849,116,2808.76,833,44.1739,898.983,2.70237,1,1,898.159,6.9
"Aug 9, 11:00 am",2952.75,30.8,10.8885,795,186,3070.4,906,45.7281,989.837,2.95275,1,1,989.77,7.8
"Aug 9, 12:00 pm",2424.13,31.9,4.51002,433,344,2518.72,742,44.172,805.408,2.42413,1,1,805.403,7.8
"Aug 9, 01:00 pm",2826.67,32.4,18.2269,790,180,2938.57,875,46.7094,952.416,2.82667,1,1,952.14,7.8
"Aug 9, 02:00 pm",2369.3,32.8,32.4414,661,213,2461.65,737,45.1698,792.841,2.3693,1,1,791.235,7.5
"Aug 9, 03:00 pm",1744.21,33.3,46.6496,522,209,1813.08,555,42.2516,579.19,1.74421,1,1,574.069,7.5
"Aug 9, 04:00 pm",1105.41,32.8,60.7816,338,203,1154.11,372,38.2862,367.762,1.10541,1,1,358.157,7.5
"Aug 9, 05:00 pm",375.537,32.2,74.7744,33,123,405.8,133,33.6302,124.977,0.375537,1,1,123.061,8.2
"Aug 9, 06:00 pm",73.5458,31.6,88.507,0,31,97.6045,31,31.4065,29.28,0.0735458,1,1,29.28,8.2
"Aug 9, 07:00 pm",0,30.6,95.7318,0,0,0,0,30.6,0,0,1,3,0,8.2
"Aug 9, 08:00 pm",0,29.6,0,0,0,0,0,29.6,0,0,1,0,0,6.9
"Aug 9, 09:00 pm",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,6.9
"Aug 9, 10:00 pm",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,6.9
"Aug 9, 11:00 pm",0,27,0,0,0,0,0,27,0,0,1,0,0,6.2
"Aug 10, 12:00 am",0,26.2,0,0,0,0,0,26.2,0,0,1,0,0,6.2
"Aug 10, 01:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,6.2
"Aug 10, 02:00 am",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,6.1
"Aug 10, 03:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,6.1
"Aug 10, 04:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,6.1
"Aug 10, 05:00 am",0,24.2,92.3585,0,3,9.81448,3,23.4246,2.83457,0,1,2,2.83457,9
"Aug 10, 06:00 am",74.4384,23.7,81.413,0,30,98.5142,30,23.2726,28.4322,0.0744384,1,1,28.4322,9
"Aug 10, 07:00 am",198.182,25.4,67.5181,0,69,224.701,69,25.5298,65.5408,0.198182,1,1,65.5408,9
"Aug 10, 08:00 am",265.801,27.1,53.4412,0,91,293.714,91,27.7062,86.558,0.265801,1,1,86.558,6.1
"Aug 10, 09:00 am",345.314,28.7,39.2614,0,117,374.918,117,29.8047,111.604,0.345314,1,1,111.604,6.1
"Aug 10, 10:00 am",407.749,29.1,25.0415,0,137,438.722,137,30.5852,131.089,0.407749,1,1,131.089,6.1
"Aug 10, 11:00 am",444.899,29.4,10.9345,1,148,476.703,149,31.298,142.929,0.444899,1,1,142.929,5.2
"Aug 10, 12:00 pm",1575.51,29.8,4.70845,99,408,1638.68,499,38.6778,509.538,1.57551,1,1,509.537,5.2
"Aug 10, 01:00 pm",1501.39,29.7,18.3168,91,398,1562.14,478,38.6839,485.785,1.50139,1,1,485.753,5.2
"Aug 10, 02:00 pm",1872.1,29.7,32.5244,293,356,1945.48,588,42.1643,616.433,1.8721,1,1,615.715,4.4
"Aug 10, 03:00 pm",381.475,29.6,46.7374,0,130,411.868,130,32.2134,124.04,0.381475,1,1,124.04,4.4
"Aug 10, 04:00 pm",203.521,29,60.8788,0,72,230.148,72,29.5131,68.4136,0.203521,1,1,68.4136,4.4
"Aug 10, 05:00 pm",344.931,28.5,74.8842,27,112,374.527,120,29.9984,113.165,0.344931,1,1,111.592,3.1
"Aug 10, 06:00 pm",93.6837,27.9,88.6304,34,38,118.13,42,27.6651,35.511,0.0936837,1,1,34.8065,3.1
"Aug 10, 07:00 pm",0,27,95.7225,2,0,0,0,27,0,0,1,3,0,3.1
"Aug 10, 08:00 pm",0,26.2,0,0,0,0,0,26.2,0,0,1,0,0,4.4
"Aug 10, 09:00 pm",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,4.4
"Aug 10, 10:00 pm",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,4.4
"Aug 10, 11:00 pm",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,1.6
"Aug 11, 12:00 am",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,1.6
"Aug 11, 01:00 am",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,1.6
"Aug 11, 02:00 am",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,3.8
"Aug 11, 03:00 am",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,3.8
"Aug 11, 04:00 am",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,3.8
"Aug 11, 05:00 am",0,20,92.3223,0,5,16.7235,5,18.7398,4.72669,0,1,2,4.72669,4.5
"Aug 11, 06:00 am",154.832,19.4,81.4632,0,54,180.479,54,19.1036,51.0951,0.154832,1,1,51.0951,4.5
"Aug 11, 07:00 am",576.905,20.9,67.5536,57,164,611.765,187,23.3805,179.07,0.576905,1,1,176.651,4.5
"Aug 11, 08:00 am",1585.64,22.3,53.4655,480,214,1649.15,495,33.4914,507.923,1.58564,1,1,499.771,2.8
"Aug 11, 09:00 am",2261.74,23.8,39.2786,721,167,2349.78,695,41.2926,743.972,2.26174,1,1,740.372,2.8
"Aug 11, 10:00 am",2497.56,25.3,25.0594,614,254,2595.19,770,45.4154,835.82,2.49756,1,1,835.22,2.8
"Aug 11, 11:00 am",2435.61,26.7,10.987,460,335,2530.67,750,45.7274,815.82,2.43561,1,1,815.781,3.2
"Aug 11, 12:00 pm",2892.48,28.2,4.92071,784,192,3007.36,909,51.0736,997.216,2.89248,1,1,997.205,3.2
"Aug 11, 01:00 pm",2544.95,28.4,18.414,612,258,2644.57,794,48.8375,866.753,2.54495,1,1,866.531,3.2
"Aug 11, 02:00 pm",2463.07,28.6,32.6126,775,155,2559.27,766,45.6532,826.599,2.46307,1,1,824.679,4.6
"Aug 11, 03:00 pm",1899.69,28.9,46.8297,678,152,1974.06,598,41.9938,630.972,1.89969,1,1,624.218,4.6
"Aug 11, 04:00 pm",1310.37,28.5,60.9801,686,101,1365.12,439,37.4518,441.623,1.31037,1,1,421.876,4.6
"Aug 11, 05:00 pm",598.769,28.1,74.9977,418,109,634.15,237,31.5977,214.855,0.598769,1,1,190.413,5.7
"Aug 11, 06:00 pm",89.589,27.8,88.7572,107,39,113.956,51,27.7295,35.6254,0.089589,1,1,33.5869,5.7
"Aug 11, 07:00 pm",0,26.8,95.7128,6,0,0,0,26.8,0,0,1,3,0,5.7
"Aug 11, 08:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3
"Aug 11, 09:00 pm",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,3
"Aug 11, 10:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,3
"Aug 11, 11:00 pm",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,0.1
"Aug 12, 12:00 am",0,23,0,0,0,0,0,23,0,0,1,0,0,0.1
"Aug 12, 01:00 am",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,0.1
"Aug 12, 02:00 am",0,21.4,0,0,0,0,0,21.4,0,0,1,0,0,2.4
"Aug 12, 03:00 am",0,20.6,0,0,0,0,0,20.6,0,0,1,0,0,2.4
"Aug 12, 04:00 am",0,20,0,0,0,0,0,20,0,0,1,0,0,2.4
"Aug 12, 05:00 am",0,19.3,92.2846,77,6,14.2118,10,17.8034,3.99968,0,1,2,3.99968,3.2
"Aug 12, 06:00 am",290.537,18.6,81.5125,249,74,318.969,127,19.5312,106.066,0.290537,1,1,90.4797,3.2
"Aug 12, 07:00 am",1005,20.3,67.5885,608,98,1050.87,345,26.8691,334.318,1.005,1,1,308.464,3.2
"Aug 12, 08:00 am",1723.37,22,53.4894,744,103,1791.53,536,33.9785,556.875,1.72337,1,1,544.217,3.4
"Aug 12, 09:00 am",2293.01,23.7,39.296,803,114,2382.3,700,40.4339,751.366,2.29301,1,1,747.35,3.4
"Aug 12, 10:00 am",2681.32,25,25.0792,831,130,2786.79,827,45.2718,897.028,2.68132,1,1,896.215,3.4
"Aug 12, 11:00 am",2733.35,26.2,11.0462,640,260,2841.09,836,46.2882,918.585,2.73335,1,1,918.53,3.9
"Aug 12, 12:00 pm",2729.42,27.5,5.14579,587,309,2836.99,844,47.7101,924.075,2.72942,1,1,924.067,3.9
"Aug 12, 01:00 pm",1461.85,28.1,18.5186,91,386,1521.34,465,38.9383,473.702,1.46185,1,1,473.668,3.9
"Aug 12, 02:00 pm",2092.68,28.6,32.7061,475,276,2174.18,649,44.0271,695.902,2.09268,1,1,694.713,3.3
"Aug 12, 03:00 pm",1830.58,29.2,46.9264,592,192,1902.47,580,43.2493,611.41,1.83058,1,1,605.463,3.3
"Aug 12, 04:00 pm",1252.53,28.7,61.0854,626,113,1305.53,420,38.4183,423.56,1.25253,1,1,405.417,3.3
"Aug 12, 05:00 pm",564.814,28.1,75.115,464,91,599.388,232,33.5567,208.93,0.564814,1,1,181.701,1.9
"Aug 12, 06:00 pm",86.446,27.6,88.8873,116,38,110.753,51,27.6538,34.6365,0.086446,1,1,32.6309,1.9
"Aug 12, 07:00 pm",0,26.8,95.7024,5,0,0,0,26.8,0,0,1,3,0,1.9
"Aug 12, 08:00 pm",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,1.6
"Aug 12, 09:00 pm",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,1.6
"Aug 12, 10:00 pm",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,1.6
"Aug 12, 11:00 pm",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,2.5
"Aug 13, 12:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,2.5
"Aug 13, 01:00 am",0,22,0,0,0,0,0,22,0,0,1,0,0,2.5
"Aug 13, 02:00 am",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,2.8
"Aug 13, 03:00 am",0,20.5,0,0,0,0,0,20.5,0,0,1,0,0,2.8
"Aug 13, 04:00 am",0,20,0,0,0,0,0,20,0,0,1,0,0,2.8
"Aug 13, 05:00 am",0,19.5,92.2455,99,6,15.0554,11,18.2695,4.2461,0,1,2,4.2461,4.8
"Aug 13, 06:00 am",287.955,18.9,81.5609,329,66,316.334,135,19.8015,110.419,0.287955,1,1,89.8433,4.8
"Aug 13, 07:00 am",978.307,20.5,67.6226,549,109,1023.44,331,25.8548,322.362,0.978307,1,1,298.974,4.8
"Aug 13, 08:00 am",1666.65,22,53.513,706,116,1732.87,526,37.4512,547.557,1.66665,1,1,535.524,1.3
"Aug 13, 09:00 am",2236.82,23.6,39.3139,808,111,2323.88,699,45.4537,752.102,2.23682,1,1,748.054,1.3
"Aug 13, 10:00 am",2598.52,25.1,25.1008,848,116,2700.41,825,51.4635,898.132,2.59852,1,1,897.3,1.3
"Aug 13, 11:00 am",2852.49,26.6,11.1123,741,228,2965.55,893,51.4829,985.569,2.85249,1,1,985.504,2.4
"Aug 13, 12:00 pm",1170.98,28.1,5.38272,54,326,1221.57,375,38.8744,380.213,1.17098,1,1,380.212,2.4
"Aug 13, 01:00 pm",1186.58,28.7,18.6305,48,338,1237.62,380,37.9137,383.377,1.18658,1,1,383.359,2.4
"Aug 13, 02:00 pm",2189.53,29.3,32.805,539,263,2274.75,685,46.2317,736.577,2.18953,1,1,735.212,2.8
"Aug 13, 03:00 pm",1882,29.9,47.0276,709,138,1955.73,600,45.3766,636.477,1.882,1,1,629.294,2.8
"Aug 13, 04:00 pm",1284.6,29.3,61.1946,647,118,1338.57,433,39.9733,437.829,1.2846,1,1,418.945,2.8
"Aug 13, 05:00 pm",544.326,28.7,75.2359,349,109,578.417,213,33.2401,195.627,0.544326,1,1,175.073,2.7
"Aug 13, 06:00 pm",82.6703,28.2,89.0206,83,37,106.904,46,28.1294,32.8492,0.0826703,1,1,31.5685,2.7
"Aug 13, 07:00 pm",0,27.3,95.6912,3,0,0,0,27.3,0,0,1,3,0,2.7
"Aug 13, 08:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,3.5
"Aug 13, 09:00 pm",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,3.5
"Aug 13, 10:00 pm",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,3.5
"Aug 13, 11:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,4.5
"Aug 14, 12:00 am",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,4.5
"Aug 14, 01:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,4.5
"Aug 14, 02:00 am",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,3.4
"Aug 14, 03:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,3.4
"Aug 14, 04:00 am",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,3.4
"Aug 14, 05:00 am",0,19.9,92.2049,99,5,12.367,10,18.5376,3.49217,0,1,2,3.49217,4.1
"Aug 14, 06:00 am",282.997,19.1,81.6085,337,64,311.271,134,20.0549,109.564,0.282997,1,1,88.5082,4.1
"Aug 14, 07:00 am",949.381,20.5,67.6562,522,112,993.723,322,26.1077,312.917,0.949381,1,1,290.64,4.1
"Aug 14, 08:00 am",1484.35,21.9,53.5363,437,205,1544.55,458,32.6193,473.545,1.48435,1,1,466.084,2.8
"Aug 14, 09:00 am",2094.83,23.3,39.3322,582,212,2176.42,634,39.2822,681.722,2.09483,1,1,678.801,2.8
"Aug 14, 10:00 am",2628.84,24.8,25.1244,713,210,2732.03,805,45.8255,881.843,2.62884,1,1,881.141,2.8
"Aug 14, 11:00 am",2226.32,26.3,11.1856,371,380,2312.98,712,50.9744,766.582,2.22632,1,1,766.549,1
"Aug 14, 12:00 pm",1861.97,27.8,5.63063,215,404,1934.98,599,48.2548,632.078,1.86197,1,1,632.074,1
"Aug 14, 01:00 pm",1929.61,28.4,18.7498,262,389,2005.06,616,49.0229,657.731,1.92961,1,1,657.631,1
"Aug 14, 02:00 pm",2416.14,29,32.9091,748,177,2510.4,760,49.5364,827.539,2.41614,1,1,825.622,2.4
"Aug 14, 03:00 pm",1909.23,29.5,47.1332,760,118,1983.94,611,46.2719,649.126,1.90923,1,1,641.357,2.4
"Aug 14, 04:00 pm",1181.52,28.9,61.3077,530,140,1232.42,396,39.2439,399.888,1.18152,1,1,384.306,2.4
"Aug 14, 05:00 pm",533.478,28.2,75.3604,389,97,567.315,212,32.1335,193.781,0.533478,1,1,170.788,3.6
"Aug 14, 06:00 pm",77.2023,27.6,89.1571,97,35,101.331,45,27.4392,31.1312,0.0772023,1,1,29.8246,3.6
"Aug 14, 07:00 pm",0,26.7,95.679,2,0,0,0,26.7,0,0,1,3,0,3.6
"Aug 14, 08:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,5.2
"Aug 14, 09:00 pm",0,25,0,0,0,0,0,25,0,0,1,0,0,5.2
"Aug 14, 10:00 pm",0,24.1,0,0,0,0,0,24.1,0,0,1,0,0,5.2
"Aug 14, 11:00 pm",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,5.9
"Aug 15, 12:00 am",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,5.9
"Aug 15, 01:00 am",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,5.9
"Aug 15, 02:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,5.2
"Aug 15, 03:00 am",0,20.2,0,0,0,0,0,20.2,0,0,1,0,0,5.2
"Aug 15, 04:00 am",0,19.6,0,0,0,0,0,19.6,0,0,1,0,0,5.2
"Aug 15, 05:00 am",0,19.1,92.1629,85,5,12.4034,9,17.9874,3.49366,0,1,2,3.49366,5.8
"Aug 15, 06:00 am",278.116,18.5,81.6551,296,66,306.287,127,19.2186,105.234,0.278116,1,1,86.7579,5.8
"Aug 15, 07:00 am",930.692,20.4,67.6891,504,111,974.528,312,24.8813,304.93,0.930692,1,1,283.384,5.8
"Aug 15, 08:00 am",1525.3,22.4,53.5595,467,196,1586.83,465,30.8042,482.631,1.5253,1,1,474.643,5.3
"Aug 15, 09:00 am",2233.9,24.3,39.351,688,169,2320.86,667,37.4514,720.695,2.2339,1,1,717.235,5.3
"Aug 15, 10:00 am",2598.41,25.8,25.1501,699,195,2700.31,777,41.7914,853.671,2.59841,1,1,852.981,5.3
"Aug 15, 11:00 am",2815.65,27.3,11.2663,669,242,2927.06,840,42.7489,929.209,2.81565,1,1,929.148,6.6
"Aug 15, 12:00 pm",2956.83,28.8,5.8887,749,213,3074.67,891,45.3385,989.154,2.95683,1,1,989.139,6.6
"Aug 15, 01:00 pm",1935.12,29.5,18.8766,246,377,2010.77,590,40.2042,630.16,1.93512,1,1,630.064,6.6
"Aug 15, 02:00 pm",2383.65,30.1,33.0186,636,229,2476.59,723,42.2008,785.599,2.38365,1,1,783.95,7.3
"Aug 15, 03:00 pm",1849.47,30.8,47.2432,584,199,1922.04,576,40.3117,608.617,1.84947,1,1,602.591,7.3
"Aug 15, 04:00 pm",999.498,30.1,61.4248,249,207,1045.21,327,35.0135,326.503,0.999498,1,1,319.128,7.3
"Aug 15, 05:00 pm",519.316,29.4,75.4885,273,118,552.823,198,31.9499,182.473,0.519316,1,1,166.277,6.5
"Aug 15, 06:00 pm",47.0406,28.6,89.2331,0,22,70.5941,22,28.2477,20.858,0.0470406,1,3,20.858,6.5
"Aug 15, 07:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,6.5
"Aug 15, 08:00 pm",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,7.8
"Aug 15, 09:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,7.8
"Aug 15, 10:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,7.8
"Aug 15, 11:00 pm",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,6.1
"Aug 16, 12:00 am",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,6.1
"Aug 16, 01:00 am",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,6.1
"Aug 16, 02:00 am",0,22.9,0,0,0,0,0,22.9,0,0,1,0,0,7.2
"Aug 16, 03:00 am",0,22.5,0,0,0,0,0,22.5,0,0,1,0,0,7.2
"Aug 16, 04:00 am",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,7.2
"Aug 16, 05:00 am",0,21.8,92.1196,9,6,20.0764,6,20.9934,5.73334,0,1,2,5.73334,8.1
"Aug 16, 06:00 am",238.68,21.5,81.7009,31,79,266.028,85,21.7428,78.168,0.23868,1,1,76.2349,8.1
"Aug 16, 07:00 am",607.195,22.6,67.7214,77,167,642.778,198,24.5698,189.938,0.607195,1,1,186.641,8.1
"Aug 16, 08:00 am",299.038,23.7,53.5825,0,100,327.651,100,24.6649,95.1814,0.299038,1,1,95.1814,5.1
"Aug 16, 09:00 am",999.933,24.8,39.3705,46,279,1045.66,312,29.8119,311.51,0.999933,1,1,311.279,5.1
"Aug 16, 10:00 am",522.885,26,25.1782,7,165,556.476,171,28.5481,164.661,0.522886,1,1,164.654,5.1
"Aug 16, 11:00 am",2589.22,27.3,11.3544,474,356,2690.72,779,42.3068,852.237,2.58922,1,1,852.193,5.4
"Aug 16, 12:00 pm",1344.62,28.5,6.15621,82,348,1400.43,422,36.7543,431.287,1.34462,1,1,431.286,5.4
"Aug 16, 01:00 pm",531.869,29,19.0107,3,174,565.668,177,31.7939,170.013,0.531869,1,1,170.012,5.4
"Aug 16, 02:00 pm",600.183,29.6,33.1334,1,199,635.598,200,32.9982,192.155,0.600183,1,1,192.153,3.7
"Aug 16, 03:00 pm",428.349,30.1,47.3576,0,145,459.782,145,32.3794,138.582,0.428349,1,1,138.582,3.7
"Aug 16, 04:00 pm",728.627,29.2,61.5458,79,203,767.195,241,33.4593,234.819,0.728627,1,1,232.46,3.7
"Aug 16, 05:00 pm",306.879,28.4,75.6202,10,104,335.659,107,30.318,100.76,0.306879,1,1,100.165,2
"Aug 16, 06:00 pm",56.9345,27.5,89.2316,0,25,80.6758,25,26.8888,23.6832,0.0569345,1,3,23.6832,2
"Aug 16, 07:00 pm",0,27,0,0,0,0,0,27,0,0,1,0,0,2
"Aug 16, 08:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,4.4
"Aug 16, 09:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,4.4
"Aug 16, 10:00 pm",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,4.4
"Aug 16, 11:00 pm",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,5.8
"Aug 17, 12:00 am",0,24.4,0,0,0,0,0,24.4,0,0,1,0,0,5.8
"Aug 17, 01:00 am",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,5.8
"Aug 17, 02:00 am",0,24,0,0,0,0,0,24,0,0,1,0,0,5.5
"Aug 17, 03:00 am",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,5.5
"Aug 17, 04:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,5.5
"Aug 17, 05:00 am",0,21.8,92.0748,0,4,13.2444,4,20.8935,3.78054,0,1,2,3.78054,7.1
"Aug 17, 06:00 am",147.076,20.8,81.7459,0,52,172.569,52,20.5827,49.1883,0.147076,1,1,49.1883,7.1
"Aug 17, 07:00 am",850.618,22,67.7532,302,160,892.321,279,25.4245,273.097,0.850618,1,1,260.143,7.1
"Aug 17, 08:00 am",1482.21,23.2,53.6054,393,235,1542.35,460,32.9798,472.984,1.48221,1,1,466.239,3.6
"Aug 17, 09:00 am",940.563,24.4,39.3908,37,269,984.666,296,30.6757,294.531,0.940563,1,1,294.344,3.6
"Aug 17, 10:00 am",840.67,25.3,25.2088,11,262,882.112,271,30.5078,263.485,0.84067,1,1,263.474,3.6
