,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jul 1, 11:00 am",817.983,24.3,10.989,6,256,858.834,262,27.2503,252.552,0.817983,1,1,252.552,8.6
"Jul 1, 12:00 pm",990.824,24.9,6.1768,16,301,1036.3,316,28.6325,306.753,0.990824,1,1,306.752,8.6
"Jul 1, 01:00 pm",1242.24,25.4,18.6452,58,336,1294.93,390,30.3155,386.441,1.24224,1,1,386.419,8.6
"Jul 1, 02:00 pm",1913.12,25.8,32.3533,306,346,1987.97,603,35.7951,610.059,1.91312,1,1,609.323,6.2
"Jul 1, 03:00 pm",719.28,26.3,46.1366,17,224,757.614,236,29.971,225.863,0.71928,1,1,225.704,6.2
"Jul 1, 04:00 pm",948.518,26.2,59.84,126,246,992.837,316,30.6714,300.146,0.948519,1,1,296.78,6.2
"Jul 1, 05:00 pm",530.459,26.1,73.3667,65,163,564.225,188,28.2596,170.314,0.530459,1,1,166.717,6.9
"Jul 1, 06:00 pm",164.164,26,86.5892,2,60,189.997,60,26.1543,55.6656,0.164164,1,1,55.5819,6.9
"Jul 1, 07:00 pm",0,25.1,96.2878,0,1,3.25749,1,24.2227,0.944329,0,1,3,0.944329,6.9
"Jul 1, 08:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,5.6
"Jul 1, 09:00 pm",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,5.6
"Jul 1, 10:00 pm",0,22.7,0,0,0,0,0,22.7,0,0,1,0,0,5.6
"Jul 1, 11:00 pm",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,7.4
"Jul 2, 12:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,7.4
"Jul 2, 01:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,7.4
"Jul 2, 02:00 am",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,5.6
"Jul 2, 03:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,5.6
"Jul 2, 04:00 am",0,19.6,98.7413,4,0,0,0,19.6,0,0,1,2,0,5.6
"Jul 2, 05:00 am",109.005,19.3,92.0549,57,45,133.75,51,18.7847,37.8104,0.109005,1,1,37.8104,5.4
"Jul 2, 06:00 am",429.234,19,79.0334,385,90,460.687,205,20.7548,155.813,0.429235,1,1,131.416,5.4
"Jul 2, 07:00 am",1128.15,20.5,65.6137,573,130,1177.5,406,26.4044,366.74,1.12815,1,1,344.874,5.4
"Jul 2, 08:00 am",1818.86,21.9,51.9702,738,121,1890.34,600,33.302,583.509,1.81886,1,1,572.334,4.5
"Jul 2, 09:00 am",2262.68,23.4,38.204,663,198,2350.76,721,38.2316,732.294,2.26268,1,1,729.318,4.5
"Jul 2, 10:00 am",2623.82,24.3,24.425,689,217,2726.8,831,42.042,863.069,2.62382,1,1,862.452,4.5
"Jul 2, 11:00 am",2774.19,25.1,11.0011,649,251,2883.75,867,41.6216,910.193,2.77419,1,1,910.138,5.7
"Jul 2, 12:00 pm",2939.96,26,6.0934,745,212,3057.01,927,43.7555,975.45,2.93996,1,1,975.434,5.7
"Jul 2, 01:00 pm",2799.23,26.7,18.5887,785,168,2909.91,892,43.7149,928.593,2.79923,1,1,928.301,5.7
"Jul 2, 02:00 pm",2468.31,27.4,32.3075,828,121,2564.72,815,46.204,830.796,2.46831,1,1,828.814,3.6
"Jul 2, 03:00 pm",1995.97,28,46.0981,786,112,2073.85,673,43.1189,666.915,1.99597,1,1,659.562,3.6
"Jul 2, 04:00 pm",1372.13,27.8,59.8081,695,108,1428.79,495,38.1673,461.661,1.37213,1,1,443.135,3.6
"Jul 2, 05:00 pm",702.275,27.6,73.3415,543,101,740.184,307,32.7678,253.535,0.702275,1,1,223.52,4
"Jul 2, 06:00 pm",189.627,27.4,86.5717,209,70,215.973,110,28.2496,72.5865,0.189627,1,1,63.8127,4
"Jul 2, 07:00 pm",0,26.6,96.2665,0,2,6.47737,2,25.5176,1.88921,0,1,3,1.88921,4
"Jul 2, 08:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,4.2
"Jul 2, 09:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,4.2
"Jul 2, 10:00 pm",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,4.2
"Jul 2, 11:00 pm",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,6.5
"Jul 3, 12:00 am",0,22.7,0,0,0,0,0,22.7,0,0,1,0,0,6.5
"Jul 3, 01:00 am",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,6.5
"Jul 3, 02:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,5.4
"Jul 3, 03:00 am",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,5.4
"Jul 3, 04:00 am",0,20.4,98.754,1,0,0,0,20.4,0,0,1,2,0,5.4
"Jul 3, 05:00 am",115.22,19.8,92.1216,20,46,140.086,48,19.1577,39.6693,0.11522,1,1,39.6693,3.1
"Jul 3, 06:00 am",416.029,19.2,79.0954,135,121,447.186,161,20.9649,136.247,0.416029,1,1,127.689,3.1
"Jul 3, 07:00 am",995.22,21.1,65.6703,330,190,1040.82,349,27.4563,319,0.99522,1,1,306.366,3.1
"Jul 3, 08:00 am",1789.75,23,52.021,689,149,1860.21,596,35.7044,580.383,1.78975,1,1,569.908,3.2
"Jul 3, 09:00 am",2317.27,24.9,38.2481,806,121,2407.53,756,42.3173,766.177,2.31727,1,1,762.544,3.2
"Jul 3, 10:00 am",2675.11,26.2,24.4594,842,126,2780.31,876,46.9895,902.94,2.67511,1,1,902.183,3.2
"Jul 3, 11:00 am",2843.58,27.6,11.0103,857,131,2956.24,945,51.5643,982.913,2.84358,1,1,982.839,2.7
"Jul 3, 12:00 pm",2873.69,28.9,6.00579,804,186,2987.71,958,53.4587,1003.53,2.87369,1,1,1003.51,2.7
"Jul 3, 01:00 pm",1941.29,29.4,18.5322,295,361,2017.16,633,46.0457,651.436,1.94129,1,1,651.327,2.7
"Jul 3, 02:00 pm",2288.37,29.8,32.2627,585,271,2377.48,762,48.7447,780.024,2.28837,1,1,778.631,2.6
"Jul 3, 03:00 pm",1864.07,30.3,46.0612,647,173,1937.16,635,46.1324,631.81,1.86407,1,1,625.777,2.6
"Jul 3, 04:00 pm",1340.18,30.2,59.7783,662,121,1395.85,490,41.606,458.12,1.34018,1,1,440.508,2.6
"Jul 3, 05:00 pm",709.874,30,73.319,463,128,747.973,303,35.4826,254.475,0.709874,1,1,228.903,3.5
"Jul 3, 06:00 pm",186.838,29.9,86.5574,161,71,213.127,102,30.8319,70.5349,0.186838,1,1,63.7578,3.5
"Jul 3, 07:00 pm",0,29.3,96.2453,0,1,3.19633,1,28.2318,0.944327,0,1,3,0.944327,3.5
"Jul 3, 08:00 pm",0,28.7,0,0,0,0,0,28.7,0,0,1,0,0,4.1
"Jul 3, 09:00 pm",0,28.1,0,0,0,0,0,28.1,0,0,1,0,0,4.1
"Jul 3, 10:00 pm",0,27.3,0,0,0,0,0,27.3,0,0,1,0,0,4.1
"Jul 3, 11:00 pm",0,26.6,0,0,0,0,0,26.6,0,0,1,0,0,3.7
"Jul 4, 12:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3.7
"Jul 4, 01:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,3.7
"Jul 4, 02:00 am",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,3.1
"Jul 4, 03:00 am",0,24,0,0,0,0,0,24,0,0,1,0,0,3.1
"Jul 4, 04:00 am",0,23.4,98.7658,0,0,0,0,23.4,0,0,1,2,0,3.1
"Jul 4, 05:00 am",90.6534,22.8,92.1895,0,36,115.041,36,22.3079,33.0535,0.0906534,1,1,33.0535,6.2
"Jul 4, 06:00 am",456.007,22.3,79.1582,283,116,488.062,200,24.0278,159.305,0.456007,1,1,141.358,6.2
"Jul 4, 07:00 am",787.365,23.8,65.7271,114,211,827.426,266,27.24,247.682,0.787365,1,1,243.304,6.2
"Jul 4, 08:00 am",1294.12,25.3,52.0715,197,295,1348.38,422,32.2035,409.071,1.29412,1,1,406.064,5.4
"Jul 4, 09:00 am",1665.54,26.9,38.2913,220,363,1731.72,536,36.3713,533.296,1.66554,1,1,532.3,5.4
"Jul 4, 10:00 am",2457.49,28,24.4923,559,286,2553.46,784,42.7918,811.237,2.45749,1,1,810.732,5.4
"Jul 4, 11:00 am",2843.29,29.2,11.0168,721,224,2955.94,908,45.9602,954.089,2.84329,1,1,954.027,6
"Jul 4, 12:00 pm",2878.88,30.3,5.91409,719,236,2993.14,926,47.6031,974.392,2.87888,1,1,974.377,6
"Jul 4, 01:00 pm",2441.38,30.8,18.4758,547,278,2536.68,783,45.4057,816.55,2.44138,1,1,816.35,6
"Jul 4, 02:00 pm",2441.56,31.2,32.2191,731,186,2536.87,799,45.9751,820.566,2.44156,1,1,818.834,5.8
"Jul 4, 03:00 pm",1942.4,31.7,46.0261,660,181,2018.31,652,43.4617,649.168,1.9424,1,1,643.031,5.8
"Jul 4, 04:00 pm",1202.34,31.5,59.7506,350,228,1253.85,423,38.5928,399.004,1.20234,1,1,389.71,5.8
"Jul 4, 05:00 pm",484.608,31.2,73.2992,59,154,517.315,176,34.3569,160.695,0.484608,1,1,157.438,3.9
"Jul 4, 06:00 pm",176.327,31,86.5462,10,66,202.405,68,31.5179,61.1733,0.176327,1,1,60.7515,3.9
"Jul 4, 07:00 pm",0,30.3,96.2243,0,2,6.36193,2,29.3004,1.88921,0,1,3,1.88921,3.9
"Jul 4, 08:00 pm",0,29.6,0,0,0,0,0,29.6,0,0,1,0,0,5.1
"Jul 4, 09:00 pm",0,28.9,0,0,0,0,0,28.9,0,0,1,0,0,5.1
"Jul 4, 10:00 pm",0,28.3,0,0,0,0,0,28.3,0,0,1,0,0,5.1
"Jul 4, 11:00 pm",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,3
"Jul 5, 12:00 am",0,27.3,0,0,0,0,0,27.3,0,0,1,0,0,3
"Jul 5, 01:00 am",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,3
"Jul 5, 02:00 am",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,3.9
"Jul 5, 03:00 am",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,3.9
"Jul 5, 04:00 am",0,24.9,98.7766,4,0,0,0,24.9,0,0,1,2,0,3.9
"Jul 5, 05:00 am",98.2992,24.3,92.2587,62,42,122.835,49,23.7003,35.5224,0.0982992,1,1,35.5224,3.4
"Jul 5, 06:00 am",414.174,23.7,79.2217,385,90,445.29,203,25.9118,154.541,0.414174,1,1,130.116,3.4
"Jul 5, 07:00 am",1037.3,25.1,65.784,491,146,1084.07,381,31.934,344.957,1.0373,1,1,326.038,3.4
"Jul 5, 08:00 am",1768.45,26.5,52.1216,699,145,1838.17,597,38.4825,581.716,1.76845,1,1,571.006,3.9
"Jul 5, 09:00 am",2279.58,27.9,38.3338,792,127,2368.33,750,44.0844,760.573,2.27958,1,1,756.972,3.9
"Jul 5, 10:00 am",2647.92,28.9,24.5238,827,137,2751.94,873,48.2845,899.831,2.64792,1,1,899.081,3.9
"Jul 5, 11:00 am",2640.03,29.9,11.0206,652,252,2743.71,870,52.0017,914.384,2.64003,1,1,914.328,2.8
"Jul 5, 12:00 pm",2562.65,30.9,5.81845,582,288,2663.02,846,52.4551,889.62,2.56265,1,1,889.609,2.8
"Jul 5, 01:00 pm",1948.12,31.3,18.4198,308,356,2024.24,640,47.6298,659.17,1.94812,1,1,659.059,2.8
"Jul 5, 02:00 pm",2443.87,31.8,32.1767,758,180,2539.27,815,49.1999,835.414,2.44387,1,1,833.626,4.2
"Jul 5, 03:00 pm",1964.67,32.2,45.9927,767,125,2041.4,672,46.5365,667.955,1.96467,1,1,660.845,4.2
"Jul 5, 04:00 pm",1333.32,31.9,59.7253,662,118,1388.78,486,41.6079,455.831,1.33332,1,1,438.281,4.2
"Jul 5, 05:00 pm",687.888,31.6,73.2821,528,104,725.439,304,36.9544,252.756,0.687888,1,1,223.634,3.7
"Jul 5, 06:00 pm",184.645,31.3,86.5383,230,69,210.89,113,32.3017,73.2561,0.184645,1,1,63.5397,3.7
"Jul 5, 07:00 pm",0,30.3,96.2036,65,5,11.2428,8,29.3419,3.33927,0,1,3,3.33927,3.7
"Jul 5, 08:00 pm",0,29.4,0,0,0,0,0,29.4,0,0,1,0,0,3.5
"Jul 5, 09:00 pm",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,3.5
"Jul 5, 10:00 pm",0,27.4,0,0,0,0,0,27.4,0,0,1,0,0,3.5
"Jul 5, 11:00 pm",0,26.2,0,0,0,0,0,26.2,0,0,1,0,0,3.5
"Jul 6, 12:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,3.5
"Jul 6, 01:00 am",0,24.4,0,0,0,0,0,24.4,0,0,1,0,0,3.5
"Jul 6, 02:00 am",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,3.1
"Jul 6, 03:00 am",0,22.9,0,0,0,0,0,22.9,0,0,1,0,0,3.1
"Jul 6, 04:00 am",0,22.2,98.7864,1,0,0,0,22.2,0,0,1,2,0,3.1
"Jul 6, 05:00 am",114.572,21.4,92.3289,10,45,139.425,46,20.792,39.7796,0.114572,1,1,39.7796,3
"Jul 6, 06:00 am",418.108,20.6,79.2858,472,77,449.312,215,22.9668,159.445,0.418108,1,1,129.491,3
"Jul 6, 07:00 am",1104.62,22.4,65.841,659,98,1153.3,412,30.0727,369.224,1.10462,1,1,343.751,3
"Jul 6, 08:00 am",1752.29,24.2,52.1713,751,112,1821.45,596,39.6256,580.626,1.75229,1,1,569.075,1.7
"Jul 6, 09:00 am",2252.36,26,38.3753,812,116,2340.03,754,46.7467,762.059,2.25236,1,1,758.352,1.7
"Jul 6, 10:00 am",2598.98,27.2,24.5537,842,124,2700.9,873,51.9338,900.499,2.59898,1,1,899.732,1.7
"Jul 6, 11:00 am",2853.68,28.4,11.0218,856,132,2966.8,943,50.9249,983.046,2.85368,1,1,982.972,3.3
"Jul 6, 12:00 pm",2873.94,29.7,5.71906,860,133,2987.97,957,52.7033,999.518,2.87394,1,1,999.502,3.3
"Jul 6, 01:00 pm",2734.23,30.1,18.3643,851,129,2842.02,913,52.0203,947.49,2.73423,1,1,947.185,3.3
"Jul 6, 02:00 pm",2333.8,30.6,32.1357,820,123,2424.72,810,55.9451,827.474,2.3338,1,1,825.549,1.2
"Jul 6, 03:00 pm",1908.74,31.1,45.9612,786,111,1983.43,672,51.7866,667.472,1.90874,1,1,660.205,1.2
"Jul 6, 04:00 pm",1331.68,30.8,59.7023,709,103,1387.09,497,45.41,465.168,1.33168,1,1,446.401,1.2
"Jul 6, 05:00 pm",684.224,30.5,73.2678,587,87,721.685,309,36.0507,253.839,0.684224,1,1,221.48,3.4
"Jul 6, 06:00 pm",163.386,30.2,86.5336,304,61,189.204,119,31.1299,69.5363,0.163386,1,1,56.6825,3.4
"Jul 6, 07:00 pm",0,29.5,96.1831,0,1,3.19334,1,28.4269,0.944325,0,1,3,0.944325,3.4
"Jul 6, 08:00 pm",0,28.8,0,0,0,0,0,28.8,0,0,1,0,0,1.5
"Jul 6, 09:00 pm",0,28.1,0,0,0,0,0,28.1,0,0,1,0,0,1.5
"Jul 6, 10:00 pm",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,1.5
"Jul 6, 11:00 pm",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,0.8
"Jul 7, 12:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,0.8
"Jul 7, 01:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,0.8
"Jul 7, 02:00 am",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,2.3
"Jul 7, 03:00 am",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,2.3
"Jul 7, 04:00 am",0,22,98.7952,15,0,0,0,22,0,0,1,2,0,2.3
"Jul 7, 05:00 am",28.1981,21.5,92.4002,315,19,51.3963,52,19.7477,14.5937,0.0281981,1,1,14.5937,1
"Jul 7, 06:00 am",414.774,20.9,79.3503,473,77,445.903,215,23.9395,159.12,0.414774,1,1,129.094,1
"Jul 7, 07:00 am",1082.89,22.6,65.898,650,100,1130.94,409,32.8721,366.899,1.08289,1,1,341.693,1
"Jul 7, 08:00 am",1750.29,24.4,52.2206,751,111,1819.38,594,39.3209,579.15,1.75029,1,1,567.555,1.9
"Jul 7, 09:00 am",2257.97,26.1,38.4158,811,117,2345.87,753,46.2402,761.95,2.25797,1,1,758.232,1.9
"Jul 7, 10:00 am",2606.87,27.5,24.5822,842,125,2709.13,873,51.5481,901.374,2.60687,1,1,900.604,1.9
"Jul 7, 11:00 am",2763.3,28.8,11.0205,856,131,2872.37,942,56.7001,982.114,2.7633,1,1,982.04,1.5
"Jul 7, 12:00 pm",2780.92,30.1,5.61611,860,132,2890.77,956,58.5837,998.738,2.78092,1,1,998.723,1.5
"Jul 7, 01:00 pm",2648.74,30.5,18.3095,851,128,2752.79,912,57.7223,946.804,2.64874,1,1,946.502,1.5
"Jul 7, 02:00 pm",2408.49,30.9,32.0961,808,135,2502.44,812,51.5093,833.609,2.40849,1,1,831.721,2.7
"Jul 7, 03:00 pm",1882.03,31.3,45.9317,662,171,1955.77,643,47.2879,641.726,1.88203,1,1,635.621,2.7
"Jul 7, 04:00 pm",1353.87,31.2,59.6818,696,110,1409.96,497,42.669,465.785,1.35387,1,1,447.387,2.7
"Jul 7, 05:00 pm",694.964,31,73.2564,548,101,732.691,308,36.9424,256.053,0.694964,1,1,225.856,2.9
"Jul 7, 06:00 pm",162.687,30.8,86.5323,301,61,188.491,118,31.8267,69.3901,0.162687,1,1,56.6601,2.9
"Jul 7, 07:00 pm",0,30,96.1628,0,1,3.18623,1,28.8928,0.944323,0,1,3,0.944323,2.9
"Jul 7, 08:00 pm",0,29.1,0,0,0,0,0,29.1,0,0,1,0,0,3.4
"Jul 7, 09:00 pm",0,28.2,0,0,0,0,0,28.2,0,0,1,0,0,3.4
"Jul 7, 10:00 pm",0,27.3,0,0,0,0,0,27.3,0,0,1,0,0,3.4
"Jul 7, 11:00 pm",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,3.2
"Jul 8, 12:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,3.2
"Jul 8, 01:00 am",0,24.6,0,0,0,0,0,24.6,0,0,1,0,0,3.2
"Jul 8, 02:00 am",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,3.6
"Jul 8, 03:00 am",0,23,0,0,0,0,0,23,0,0,1,0,0,3.6
"Jul 8, 04:00 am",0,22.4,98.8028,0,0,0,0,22.4,0,0,1,2,0,3.6
"Jul 8, 05:00 am",103.546,21.8,92.4725,0,41,128.184,41,21.2735,36.6538,0.103546,1,1,36.6538,4.9
"Jul 8, 06:00 am",405.954,21.2,79.4154,391,86,436.887,199,22.9874,150.75,0.405954,1,1,125.923,4.9
"Jul 8, 07:00 am",1095.71,23,65.9549,586,123,1144.12,401,29.187,362.366,1.09571,1,1,339.569,4.9
"Jul 8, 08:00 am",1775.14,24.8,52.2693,735,121,1845.09,593,36.4678,578.81,1.77514,1,1,567.418,4.2
"Jul 8, 09:00 am",2300.79,26.7,38.4554,811,117,2390.38,753,42.5232,761.644,2.30079,1,1,757.912,4.2
"Jul 8, 10:00 am",2688.76,28.1,24.6092,726,229,2794.55,873,47.2118,908.527,2.68876,1,1,907.861,4.2
"Jul 8, 11:00 am",1606.7,29.5,11.0169,137,387,1670.91,517,41.4217,526.83,1.6067,1,1,526.818,3.9
"Jul 8, 12:00 pm",2897.58,30.9,5.50984,785,204,3012.69,956,51.9288,1003.58,2.89758,1,1,1003.57,3.9
"Jul 8, 01:00 pm",2723.32,31.6,18.2555,851,126,2830.63,910,52.3013,945.116,2.72332,1,1,944.816,3.9
"Jul 8, 02:00 pm",2438.51,32.3,32.0582,828,121,2533.69,814,49.0351,832.993,2.43851,1,1,831.067,4.9
"Jul 8, 03:00 pm",1967,33,45.9044,723,154,2043.81,669,46.3952,667.789,1.967,1,1,661.137,4.9
"Jul 8, 04:00 pm",1254.5,32.5,59.6638,497,173,1307.57,449,40.9158,424.322,1.2545,1,1,411.201,4.9
"Jul 8, 05:00 pm",679.876,32.1,73.248,413,130,717.23,286,35.8706,242.667,0.679876,1,1,219.917,6.4
"Jul 8, 06:00 pm",181.409,31.7,86.5344,99,69,207.589,88,32.2679,66.7201,0.181409,1,1,62.5348,6.4
"Jul 8, 07:00 pm",0,30.7,96.1429,0,1,3.1706,1,29.9176,0.944322,0,1,3,0.944322,6.4
"Jul 8, 08:00 pm",0,29.6,0,0,0,0,0,29.6,0,0,1,0,0,4.7
"Jul 8, 09:00 pm",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,4.7
"Jul 8, 10:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,4.7
"Jul 8, 11:00 pm",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,3.4
"Jul 9, 12:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3.4
"Jul 9, 01:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,3.4
"Jul 9, 02:00 am",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,4.9
"Jul 9, 03:00 am",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,4.9
"Jul 9, 04:00 am",0,23.3,98.8093,2,0,0,0,23.3,0,0,1,2,0,4.9
"Jul 9, 05:00 am",106.626,22.8,92.5456,40,44,131.324,48,22.3351,37.7364,0.106626,1,1,37.7364,5.2
"Jul 9, 06:00 am",411.45,22.3,79.4808,260,106,442.505,181,23.9341,144.619,0.41145,1,1,128.107,5.2
"Jul 9, 07:00 am",1113.93,24.1,66.0117,560,143,1162.87,408,30.2103,368.688,1.11393,1,1,346.833,5.2
"Jul 9, 08:00 am",1733.1,25.9,52.3174,687,137,1801.6,578,36.4509,564.684,1.7331,1,1,553.997,4.9
"Jul 9, 09:00 am",2301.82,27.7,38.494,810,118,2391.46,752,42.4107,761.559,2.30182,1,1,757.816,4.9
"Jul 9, 10:00 am",2650.49,28.8,24.6347,805,144,2754.62,858,46.3388,891.551,2.65049,1,1,890.809,4.9
"Jul 9, 11:00 am",2780.39,29.9,11.0111,807,161,2890.23,924,53.488,970.991,2.78039,1,1,970.922,2.7
"Jul 9, 12:00 pm",2753.21,31,5.4005,716,231,2861.83,916,54.6531,967.512,2.75321,1,1,967.5,2.7
"Jul 9, 01:00 pm",2532.1,31.4,18.2026,598,294,2631.18,844,53.1367,882.425,2.5321,1,1,882.217,2.7
"Jul 9, 02:00 pm",2412.62,31.8,32.0221,786,147,2506.74,805,49.8828,827.758,2.41262,1,1,825.937,3.9
"Jul 9, 03:00 pm",1964.99,32.2,45.8792,767,125,2041.74,671,46.9188,669.319,1.96499,1,1,662.278,3.9
"Jul 9, 04:00 pm",1327.85,31.8,59.6484,632,130,1383.14,481,41.7193,453.419,1.32785,1,1,436.75,3.9
"Jul 9, 05:00 pm",664.124,31.4,73.2426,467,110,701.09,286,35.143,239.916,0.664124,1,1,214.196,6.4
"Jul 9, 06:00 pm",167.356,31,86.5399,281,63,193.254,116,31.6017,69.8957,0.167356,1,1,58.0284,6.4
"Jul 9, 07:00 pm",0,30.3,96.1234,0,1,3.17678,1,29.5118,0.94432,0,1,3,0.94432,6.4
"Jul 9, 08:00 pm",0,29.6,0,0,0,0,0,29.6,0,0,1,0,0,5.6
"Jul 9, 09:00 pm",0,28.9,0,0,0,0,0,28.9,0,0,1,0,0,5.6
"Jul 9, 10:00 pm",0,28,0,0,0,0,0,28,0,0,1,0,0,5.6
"Jul 9, 11:00 pm",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,7.8
"Jul 10, 12:00 am",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,7.8
"Jul 10, 01:00 am",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,7.8
"Jul 10, 02:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,5.3
"Jul 10, 03:00 am",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,5.3
"Jul 10, 04:00 am",0,23.5,98.8145,0,0,0,0,23.5,0,0,1,2,0,5.3
"Jul 10, 05:00 am",61.7357,23.1,92.6195,0,26,85.5685,26,22.1932,24.5723,0.0617357,1,1,24.5723,3.2
"Jul 10, 06:00 am",446.945,22.7,79.5465,375,104,478.795,211,25.1097,163.2,0.446945,1,1,139.379,3.2
"Jul 10, 07:00 am",792.729,23.8,66.0683,147,202,832.928,271,28.6387,252.315,0.792729,1,1,246.56,3.2
"Jul 10, 08:00 am",823.768,25,52.365,27,252,864.769,269,29.1666,257.055,0.823768,1,1,256.633,5.2
"Jul 10, 09:00 am",763.687,26.2,38.5316,7,244,803.142,249,30.0606,239.403,0.763687,1,1,239.37,5.2
"Jul 10, 10:00 am",923.923,26.7,24.6588,11,291,967.576,301,31.5144,290.422,0.923923,1,1,290.412,5.2
"Jul 10, 11:00 am",1265.02,27.2,11.0032,30,378,1318.4,406,35.9442,404.396,1.26502,1,1,404.393,3.1
"Jul 10, 12:00 pm",1057.06,27.8,5.28838,27,314,1104.38,340,35.2872,337.65,1.05706,1,1,337.65,3.1
"Jul 10, 01:00 pm",1414.05,28.6,18.1509,75,390,1472.01,459,38.6755,457.733,1.41405,1,1,457.707,3.1
"Jul 10, 02:00 pm",1656.77,29.3,31.9879,186,381,1722.65,537,39.7932,539.094,1.65677,1,1,538.665,4.7
"Jul 10, 03:00 pm",1158.18,30.1,45.8564,92,319,1208.4,384,37.4686,374.317,1.15818,1,1,373.474,4.7
"Jul 10, 04:00 pm",1230.13,29.7,59.6357,367,225,1282.46,428,37.4092,405.919,1.23013,1,1,396.248,4.7
"Jul 10, 05:00 pm",552.716,29.2,73.2403,116,160,587.004,204,32.1688,183.134,0.552716,1,1,176.746,5.5
"Jul 10, 06:00 pm",161.518,28.8,86.5489,5,60,187.298,61,29.0843,55.7725,0.161518,1,1,55.5617,5.5
"Jul 10, 07:00 pm",0,28.1,96.1041,0,1,3.21254,1,27.167,0.944319,0,1,3,0.944319,5.5
"Jul 10, 08:00 pm",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,6.4
"Jul 10, 09:00 pm",0,26.9,0,0,0,0,0,26.9,0,0,1,0,0,6.4
"Jul 10, 10:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,6.4
"Jul 10, 11:00 pm",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,6.4
"Jul 11, 12:00 am",0,24,0,0,0,0,0,24,0,0,1,0,0,6.4
"Jul 11, 01:00 am",0,23.1,0,0,0,0,0,23.1,0,0,1,0,0,6.4
"Jul 11, 02:00 am",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,6.3
"Jul 11, 03:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,6.3
"Jul 11, 04:00 am",0,20.3,98.8183,0,0,0,0,20.3,0,0,1,2,0,6.3
"Jul 11, 05:00 am",104.025,19.4,92.694,0,41,128.673,41,18.8379,36.384,0.104025,1,1,36.384,5.1
"Jul 11, 06:00 am",421.025,18.5,79.6125,357,95,452.294,197,20.2156,151.383,0.421025,1,1,128.702,5.1
