,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Oct 27, 04:00 pm",0,8.3,80.4773,0,1,3.52275,1,6.82935,0.944312,0,1,3,0.944312,4.3
"Oct 27, 05:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,4.3
"Oct 27, 06:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,1.8
"Oct 27, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,1.8
"Oct 27, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,1.8
"Oct 27, 09:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,3.4
"Oct 27, 10:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,3.4
"Oct 27, 11:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.4
"Oct 28, 12:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,2.8
"Oct 28, 01:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,2.8
"Oct 28, 02:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,2.8
"Oct 28, 03:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.3
"Oct 28, 04:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.3
"Oct 28, 05:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.3
"Oct 28, 06:00 am",2.30931,5.4,78.6273,0,7,25.0247,7,3.76034,6.62017,0.00230931,1,2,6.62017,3.5
"Oct 28, 07:00 am",181.098,5.4,67.7473,0,57,207.272,57,4.93123,55.1085,0.181098,1,1,55.1085,3.5
"Oct 28, 08:00 am",345.734,6.2,56.2209,0,103,375.348,103,6.94476,100.666,0.345734,1,1,100.666,3.5
"Oct 28, 09:00 am",646.634,6.9,46.4234,19,172,683.172,181,9.24676,185.252,0.646634,1,1,185.069,5.1
"Oct 28, 10:00 am",1991.3,7.7,39.7015,358,265,2069.02,448,17.9394,584.515,1.9913,1,1,582.653,5.1
"Oct 28, 11:00 am",359.358,8.1,37.7524,0,110,389.267,110,9.6939,105.658,0.359358,1,1,105.658,5.1
"Oct 28, 12:00 pm",1373.59,8.6,41.2613,183,233,1430.29,324,14.7577,398.141,1.37359,1,1,397.035,5.6
"Oct 28, 01:00 pm",1405.61,9,49.0659,288,192,1463.31,314,15.8288,411.621,1.40561,1,1,408.162,5.6
"Oct 28, 02:00 pm",275.789,8.9,59.4854,0,85,303.911,85,9.68752,82.4874,0.275789,1,1,82.4874,5.6
"Oct 28, 03:00 pm",53.6945,8.8,71.3473,0,22,77.3742,22,7.91671,20.8391,0.0536945,1,1,20.8391,5
"Oct 28, 04:00 pm",0,8.7,80.4814,0,1,3.51525,1,7.31975,0.944305,0,1,3,0.944305,5
"Oct 28, 05:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,5
"Oct 28, 06:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,4.7
"Oct 28, 07:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,4.7
"Oct 28, 08:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,4.7
"Oct 28, 09:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,4.2
"Oct 28, 10:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,4.2
"Oct 28, 11:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.2
"Oct 29, 12:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,3.7
"Oct 29, 01:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.7
"Oct 29, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,3.7
"Oct 29, 03:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,3.5
"Oct 29, 04:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,3.5
"Oct 29, 05:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,3.5
"Oct 29, 06:00 am",2.60534,2.6,78.6236,0,7,25.3262,7,0.945883,6.62031,0.00260534,1,2,6.62031,3.6
"Oct 29, 07:00 am",180.056,2.6,67.9174,0,56,206.208,56,2.08952,54.1646,0.180056,1,1,54.1646,3.6
"Oct 29, 08:00 am",457.173,3.4,56.4313,6,127,489.255,129,4.81201,130.141,0.457173,1,1,130.014,3.6
"Oct 29, 09:00 am",391.69,4.2,46.6842,0,116,422.307,116,5.51166,112.562,0.39169,1,1,112.562,2.8
"Oct 29, 10:00 am",577.71,5.1,40.013,1,166,612.588,167,7.69635,164.835,0.57771,1,1,164.83,2.8
"Oct 29, 11:00 am",690.14,6,38.0867,6,193,727.747,196,9.57835,197.457,0.69014,1,1,197.431,2.8
"Oct 29, 12:00 pm",830.844,7,41.5734,23,219,872.029,230,12.59,239.88,0.830844,1,1,239.737,1.7
"Oct 29, 01:00 pm",701.612,7.9,49.3334,29,182,739.505,194,12.6098,203.677,0.701612,1,1,203.321,1.7
"Oct 29, 02:00 pm",522.095,8.2,59.7098,36,127,555.666,138,11.2858,152.837,0.522095,1,1,151.883,1.7
"Oct 29, 03:00 pm",412.591,8.4,71.5364,163,65,443.672,91,11.1973,129.605,0.412591,1,1,121.224,0.8
"Oct 29, 04:00 pm",2.94327,8.6,80.484,39,3,25.6704,5,6.92797,9.35713,0.00294327,1,3,6.88418,0.8
"Oct 29, 05:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,0.8
"Oct 29, 06:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,1.5
"Oct 29, 07:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,1.5
"Oct 29, 08:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,1.5
"Oct 29, 09:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,2.6
"Oct 29, 10:00 pm",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,2.6
"Oct 29, 11:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,2.6
"Oct 30, 12:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,2.7
"Oct 30, 01:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,2.7
"Oct 30, 02:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,2.7
"Oct 30, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,1.6
"Oct 30, 04:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,1.6
"Oct 30, 05:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,1.6
"Oct 30, 06:00 am",109.174,5.9,78.6212,168,8,133.921,18,4.79657,46.1948,0.109174,1,2,35.5858,1
"Oct 30, 07:00 am",810.33,5.9,68.0887,446,68,850.983,157,12.0258,252.834,0.81033,1,1,233.366,1
"Oct 30, 08:00 am",1621.27,6.9,56.6425,715,79,1685.96,320,21.9472,498.928,1.62127,1,1,483.599,1
"Oct 30, 09:00 am",2187.27,7.9,46.9446,781,97,2272.41,441,23.181,663.417,2.18727,1,1,655.56,3.2
"Oct 30, 10:00 am",2315.33,8.9,40.3225,699,132,2405.51,483,25.5268,705.491,2.31533,1,1,701.629,3.2
"Oct 30, 11:00 am",2501.77,9.3,38.4174,800,108,2599.58,523,27.4701,768.909,2.50177,1,1,765.241,3.2
"Oct 30, 12:00 pm",2235.46,9.8,41.8813,637,156,2322.47,467,22.3569,671.519,2.23546,1,1,667.439,5.3
"Oct 30, 01:00 pm",1050.43,10.2,49.5966,151,188,1097.57,250,15.7332,307.907,1.05043,1,1,306.013,5.3
"Oct 30, 02:00 pm",360.067,10.1,59.9301,7,104,389.992,106,11.2462,106.768,0.360067,1,1,106.58,5.3
"Oct 30, 03:00 pm",305.438,9.9,71.7213,93,59,334.187,73,10.4502,95.8291,0.305438,1,1,91.0093,6.4
"Oct 30, 04:00 pm",0,9.7,80.485,21,3,18.6831,4,8.71208,6.38095,0,1,3,5.04937,6.4
"Oct 30, 05:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,6.4
"Oct 30, 06:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,5.3
"Oct 30, 07:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,5.3
"Oct 30, 08:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,5.3
"Oct 30, 09:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,5
"Oct 30, 10:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,5
"Oct 30, 11:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,5
"Oct 31, 12:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,6.7
"Oct 31, 01:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6.7
"Oct 31, 02:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,6.7
"Oct 31, 03:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,6.3
"Oct 31, 04:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,6.3
"Oct 31, 05:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,6.3
"Oct 31, 06:00 am",64.4053,8.2,78.6203,80,8,88.2891,13,7.50235,28.7879,0.0644053,1,2,23.736,6.8
"Oct 31, 07:00 am",547.538,8.3,68.2611,219,73,581.704,116,9.90602,167.682,0.547538,1,1,158.038,6.8
"Oct 31, 08:00 am",964.748,9.9,56.8543,220,140,1009.51,213,13.5741,283.539,0.964748,1,1,278.751,6.8
"Oct 31, 09:00 am",310.904,11.4,47.2045,0,97,339.769,97,12.0325,93.1781,0.310904,1,1,93.1781,7.6
"Oct 31, 10:00 am",272.046,13,40.6297,0,87,300.089,87,13.3032,82.7622,0.272046,1,1,82.7622,7.6
"Oct 31, 11:00 am",375.872,14.3,38.7442,0,117,406.141,117,15.0675,112.898,0.375872,1,1,112.898,7.6
"Oct 31, 12:00 pm",272.429,15.5,42.1848,0,88,300.48,88,15.8221,83.8105,0.272429,1,1,83.8105,9
"Oct 31, 01:00 pm",207.177,16.8,49.8557,0,69,233.879,69,16.8613,65.5408,0.207177,1,1,65.5408,9
"Oct 31, 02:00 pm",150.65,16.9,60.1463,0,52,176.214,52,16.7253,49.3508,0.15065,1,1,49.3508,9
"Oct 31, 03:00 pm",116.531,17,71.9019,0,41,141.422,41,16.6698,39.597,0.116531,1,1,39.597,8.6
"Oct 31, 04:00 pm",0,17.1,80.4845,0,2,6.94149,2,16.2291,1.93969,0,1,3,1.93969,8.6
"Oct 31, 05:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,8.6
"Oct 31, 06:00 pm",0,16.6,0,0,0,0,0,16.6,0,0,1,0,0,12.7
"Oct 31, 07:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,12.7
"Oct 31, 08:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,12.7
"Oct 31, 09:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,4.9
"Oct 31, 10:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,4.9
"Oct 31, 11:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,4.9
"Nov 1, 12:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,4.9
"Nov 1, 01:00 am",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,4.9
"Nov 1, 02:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,4.9
"Nov 1, 03:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,3.8
"Nov 1, 04:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.8
"Nov 1, 05:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,3.8
"Nov 1, 06:00 am",0,10.3,78.6208,0,4,13.9848,4,8.76074,3.7804,0,1,2,3.7804,4
"Nov 1, 07:00 am",94.8283,9.6,68.4345,0,34,119.297,34,8.69316,32.2391,0.0948283,1,1,32.2391,4
"Nov 1, 08:00 am",506.24,9.9,57.0666,27,127,539.444,136,11.6559,148.287,0.50624,1,1,147.69,4
"Nov 1, 09:00 am",1155.99,10.1,47.4639,176,195,1206.14,271,15.2129,337.349,1.15599,1,1,335.499,5.6
"Nov 1, 10:00 am",2329.74,10.3,40.9346,666,154,2420.49,482,22.3258,699.411,2.32974,1,1,695.509,5.6
"Nov 1, 11:00 am",2256.7,10.7,39.0672,598,172,2344.55,476,22.8575,678.279,2.2567,1,1,675.355,5.6
"Nov 1, 12:00 pm",1494.79,11,42.4839,255,218,1555.33,340,19.5306,442.916,1.49479,1,1,441.189,4.9
"Nov 1, 01:00 pm",1821.91,11.4,50.1104,596,135,1893.5,375,21.6544,550.182,1.82191,1,1,542.391,4.9
"Nov 1, 02:00 pm",1164.38,11.4,60.3581,494,86,1214.77,229,17.9942,355.832,1.16438,1,1,342.176,4.9
"Nov 1, 03:00 pm",448.926,11.4,72.0781,246,54,480.821,89,14.3486,146.168,0.448926,1,1,133.227,2.6
"Nov 1, 04:00 pm",3.14736,11.3,80.4823,50,2,25.8783,4,10.1068,10.2073,0.00314736,1,3,7.03682,2.6
"Nov 1, 05:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,2.6
"Nov 1, 06:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,5.8
"Nov 1, 07:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,5.8
"Nov 1, 08:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,5.8
"Nov 1, 09:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,3.3
"Nov 1, 10:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,3.3
"Nov 1, 11:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,3.3
"Nov 2, 12:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,3.7
"Nov 2, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,3.7
"Nov 2, 02:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,3.7
"Nov 2, 03:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,3.9
"Nov 2, 04:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,3.9
"Nov 2, 05:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.9
"Nov 2, 06:00 am",92.4013,4.4,78.6227,174,5,116.823,15,3.76629,41.8938,0.0924013,1,2,30.9058,4.9
"Nov 2, 07:00 am",851.059,3.9,68.6089,510,58,892.773,153,7.73594,263.122,0.851059,1,1,240.261,4.9
"Nov 2, 08:00 am",1655.48,4.4,57.2793,744,66,1721.32,307,13.1492,491.087,1.65548,1,1,474.402,4.9
"Nov 2, 09:00 am",2194.65,5,47.7226,819,76,2280.07,425,19.1419,654.418,2.19465,1,1,645.619,3.9
"Nov 2, 10:00 am",2458.31,5.5,41.2371,828,84,2554.31,488,21.7864,737.121,2.45831,1,1,732.129,3.9
"Nov 2, 11:00 am",2488.16,6.1,39.3861,796,100,2585.4,501,22.7965,748.537,2.48816,1,1,744.521,3.9
"Nov 2, 12:00 pm",2206.54,6.7,42.7784,714,107,2292.42,445,23.6825,667.853,2.20654,1,1,662.884,2.7
"Nov 2, 01:00 pm",1878.05,7.3,50.3605,686,98,1951.64,372,21.6153,568.094,1.87805,1,1,558.944,2.7
"Nov 2, 02:00 pm",1394.43,7.3,60.5656,652,81,1451.79,267,17.863,426.963,1.39443,1,1,408.693,2.7
"Nov 2, 03:00 pm",560.6,7.4,72.2497,390,48,595.074,102,11.0174,183.123,0.5606,1,1,162.462,3.5
"Nov 2, 04:00 pm",12.9255,7.4,80.4785,75,2,35.8382,4,6.42902,14.346,0.0129255,1,3,9.59019,3.5
"Nov 2, 05:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3.5
"Nov 2, 06:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,3.4
"Nov 2, 07:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,3.4
"Nov 2, 08:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,3.4
"Nov 2, 09:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,2.5
"Nov 2, 10:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,2.5
"Nov 2, 11:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,2.5
"Nov 3, 12:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,4.1
"Nov 3, 01:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,4.1
"Nov 3, 02:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,4.1
"Nov 3, 03:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,2.8
"Nov 3, 04:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,2.8
"Nov 3, 05:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,2.8
"Nov 3, 06:00 am",21.6621,3.4,78.6259,26,7,44.7379,8,1.76118,13.3769,0.0216621,1,2,11.7349,2.6
"Nov 3, 07:00 am",370.224,3.3,68.7842,78,72,400.37,86,4.19785,109.642,0.370224,1,1,106.114,2.6
"Nov 3, 08:00 am",553.602,4.3,57.4923,45,127,587.911,141,6.7882,158.592,0.553602,1,1,157.568,2.6
"Nov 3, 09:00 am",1814.05,5.4,47.9804,505,166,1885.36,379,20.168,541.916,1.81405,1,1,536.372,1.4
"Nov 3, 10:00 am",2260.1,6.4,41.537,716,119,2348.08,465,27.0368,694.228,2.2601,1,1,689.787,1.4
"Nov 3, 11:00 am",1946.53,7.3,39.7008,460,194,2022.6,424,25.6415,592.656,1.94653,1,1,590.263,1.4
"Nov 3, 12:00 pm",2094.83,8.2,43.0683,650,129,2176.42,434,26.8457,643.424,2.09483,1,1,638.778,1.6
"Nov 3, 01:00 pm",1781.83,9.1,50.6062,576,147,1852.01,374,25.2584,547.34,1.78183,1,1,539.505,1.6
"Nov 3, 02:00 pm",709.649,9.1,60.7686,170,116,747.742,164,15.4349,213.025,0.709649,1,1,208.198,1.6
"Nov 3, 03:00 pm",460.166,9.1,72.4168,217,65,492.316,94,11.3845,146.2,0.460166,1,1,134.626,3.3
"Nov 3, 04:00 pm",2.87211,9,80.473,39,3,25.598,4,7.8204,9.36451,0.00287211,1,3,6.89138,3.3
"Nov 3, 05:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,3.3
"Nov 3, 06:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,5.1
"Nov 3, 07:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,5.1
"Nov 3, 08:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,5.1
"Nov 3, 09:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,3.3
"Nov 3, 10:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,3.3
"Nov 3, 11:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,3.3
"Nov 4, 12:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,5.3
"Nov 4, 01:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,5.3
"Nov 4, 02:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,5.3
"Nov 4, 03:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,6.9
"Nov 4, 04:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,6.9
"Nov 4, 05:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,6.9
"Nov 4, 06:00 am",81.6357,1.5,78.6305,150,5,105.85,13,0.655321,37.1085,0.0816357,1,2,27.6354,4.1
"Nov 4, 07:00 am",805.296,0.8,68.9602,471,58,845.819,142,4.63973,246.089,0.805296,1,1,224.601,4.1
"Nov 4, 08:00 am",1546.81,1.6,57.7055,600,103,1609.04,292,10.4175,451.991,1.54681,1,1,438.129,4.1
"Nov 4, 09:00 am",1156.77,2.5,48.2372,176,187,1206.94,260,8.08637,327.278,1.15677,1,1,325.304,5.2
"Nov 4, 10:00 am",1683.84,3.3,41.8341,315,210,1750.64,361,11.6505,481.293,1.68384,1,1,479.285,5.2
"Nov 4, 11:00 am",2203.9,3.8,40.0113,555,173,2289.67,448,15.4459,640.536,2.2039,1,1,637.56,5.2
"Nov 4, 12:00 pm",2275.71,4.3,43.3534,726,102,2364.31,439,16.2562,666.076,2.27571,1,1,660.75,5.5
"Nov 4, 01:00 pm",1948.2,4.7,50.8471,731,81,2024.33,366,14.9632,572.588,1.9482,1,1,562.453,5.5
"Nov 4, 02:00 pm",1387.95,4.7,60.9669,675,64,1445.1,250,11.9104,415.504,1.38795,1,1,396.09,5.5
"Nov 4, 03:00 pm",546.746,4.7,72.5793,396,43,580.893,95,8.21166,177.911,0.546746,1,1,156.652,3.4
"Nov 4, 04:00 pm",6.7732,4.7,80.4659,67,1,29.5714,3,3.62573,12.0674,0.0067732,1,3,7.81848,3.4
"Nov 4, 05:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,3.4
"Nov 4, 06:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,1.8
"Nov 4, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,1.8
"Nov 4, 08:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,1.8
"Nov 4, 09:00 pm",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,1.8
"Nov 4, 10:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,1.8
"Nov 4, 11:00 pm",0,3,0,0,0,0,0,3,0,0,1,0,0,1.8
"Nov 5, 12:00 am",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,2.6
"Nov 5, 01:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2.6
"Nov 5, 02:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,2.6
"Nov 5, 03:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,2.1
"Nov 5, 04:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,2.1
"Nov 5, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,2.1
"Nov 5, 06:00 am",0,1.2,78.6363,0,3,10.8917,3,-0.0971301,2.83462,0,1,2,2.83462,5.7
"Nov 5, 07:00 am",120.615,1,69.1369,0,40,145.586,40,0.33045,37.9577,0.120615,1,1,37.9577,5.7
"Nov 5, 08:00 am",543.5,1.4,57.9188,43,123,577.571,136,2.88769,153.234,0.5435,1,1,152.226,5.7
"Nov 5, 09:00 am",349.062,1.7,48.4929,0,103,378.748,103,2.51338,99.6647,0.349062,1,1,99.6647,4.4
"Nov 5, 10:00 am",264.908,2.1,42.1284,0,81,292.802,81,2.3266,76.9876,0.264908,1,1,76.9876,4.4
"Nov 5, 11:00 am",409.2,2.4,40.3175,0,120,440.205,120,3.41988,116.285,0.4092,1,1,116.285,4.4
"Nov 5, 12:00 pm",253.586,2.7,43.6336,0,78,281.243,78,2.88685,74.1248,0.253586,1,1,74.1248,4.8
"Nov 5, 01:00 pm",203.903,3.1,51.0832,0,64,230.538,64,2.94416,60.7758,0.203903,1,1,60.7758,4.8
"Nov 5, 02:00 pm",140.444,3.1,61.1606,0,46,165.806,46,2.5736,43.6419,0.140444,1,1,43.6419,4.8
"Nov 5, 03:00 pm",107.755,3.2,72.7369,0,36,132.475,36,2.42485,34.8466,0.107755,1,1,34.8466,4.4
"Nov 5, 04:00 pm",0,3.2,80.4571,0,1,3.69859,1,1.68615,0.969846,0,1,3,0.969846,4.4
"Nov 5, 05:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4.4
"Nov 5, 06:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,4.5
"Nov 5, 07:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,4.5
"Nov 5, 08:00 pm",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,4.5
"Nov 5, 09:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,4.5
"Nov 5, 10:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,4.5
"Nov 5, 11:00 pm",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,4.5
"Nov 6, 12:00 am",0,1.5,0,0,0,0,0,1.5,0,0,1,0,0,5.9
"Nov 6, 01:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,5.9
"Nov 6, 02:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,5.9
"Nov 6, 03:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,5.1
"Nov 6, 04:00 am",0,-0.1,0,0,0,0,0,-0.1,0,0,1,0,0,5.1
"Nov 6, 05:00 am",0,-0.2,0,0,0,0,0,-0.2,0,0,1,0,0,5.1
"Nov 6, 06:00 am",61.6956,-0.3,78.6435,81,7,85.5276,11,-1.40933,27.253,0.0616956,1,2,22.1369,4
"Nov 6, 07:00 am",715.764,-0.4,69.3142,274,93,754.01,140,2.68629,211.279,0.715764,1,1,198.558,4
"Nov 6, 08:00 am",181.502,0.2,58.132,0,57,207.684,57,0.168656,54.1112,0.181502,1,1,54.1112,4
"Nov 6, 09:00 am",901.498,0.8,48.7473,159,134,944.549,199,4.52033,252.55,0.901498,1,1,250.69,4.7
"Nov 6, 10:00 am",2442.77,1.4,42.4197,655,182,2538.12,490,14.7613,708.982,2.44277,1,1,704.571,4.7
"Nov 6, 11:00 am",2108.09,2.1,40.6191,519,173,2190.18,425,14.2641,609.582,2.10809,1,1,606.631,4.7
"Nov 6, 12:00 pm",2377.73,2.8,43.9089,650,176,2470.42,472,13.3082,686.351,2.37773,1,1,681.337,7
"Nov 6, 01:00 pm",1185.83,3.6,51.3144,183,195,1236.86,265,8.57604,336.712,1.18583,1,1,334.079,7
"Nov 6, 02:00 pm",157.5,3.5,61.3494,0,51,183.201,51,3.46065,48.4029,0.1575,1,1,48.4029,7
"Nov 6, 03:00 pm",484.87,3.5,72.8897,235,64,517.582,93,4.9613,150.4,0.48487,1,1,137.63,5.7
"Nov 6, 04:00 pm",0,3.5,80.4465,34,2,20.6221,3,2.49692,7.58259,0,1,3,5.42617,5.7
"Nov 6, 05:00 pm",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,5.7
"Nov 6, 06:00 pm",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,6
"Nov 6, 07:00 pm",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,6
"Nov 6, 08:00 pm",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,6
"Nov 6, 09:00 pm",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,3.4
"Nov 6, 10:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.4
"Nov 6, 11:00 pm",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,3.4
"Nov 7, 12:00 am",0,0.3,0,0,0,0,0,0.3,0,0,1,0,0,2.2
