,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Nov 5, 04:00 pm",627.138,7.7,72.0034,447,49,663.202,112,9.90259,203.618,0.627138,1,1,180.176,8.6
"Nov 5, 05:00 pm",17.5221,7.3,80.2337,84,2,40.5205,5,6.68611,16.1886,0.0175221,1,3,10.8552,8.6
"Nov 5, 06:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,7.7
"Nov 5, 07:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,7.7
"Nov 5, 08:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,7.7
"Nov 5, 09:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,5.3
"Nov 5, 10:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,5.3
"Nov 5, 11:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,5.3
"Nov 6, 12:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,2.6
"Nov 6, 01:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,2.6
"Nov 6, 02:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,2.6
"Nov 6, 03:00 am",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4.1
"Nov 6, 04:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,4.1
"Nov 6, 05:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,4.1
"Nov 6, 06:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,4.5
"Nov 6, 07:00 am",74.5673,0.7,78.5485,116,6,98.6455,12,-0.170861,32.9848,0.0745673,1,2,25.665,4.5
"Nov 6, 08:00 am",732.435,1.3,68.848,368,69,771.099,135,4.41973,221.262,0.732435,1,1,204.567,4.5
"Nov 6, 09:00 am",1648.16,1.9,57.4595,660,97,1713.75,308,9.87719,480.524,1.64816,1,1,465.534,5.4
"Nov 6, 10:00 am",2017.01,2.6,47.8314,644,116,2095.68,390,12.9116,583.947,2.01701,1,1,576.965,5.4
"Nov 6, 11:00 am",2399.93,4,41.2606,735,112,2493.53,471,16.6948,702.687,2.39993,1,1,698.246,5.4
"Nov 6, 12:00 pm",2473.37,5.5,39.3248,630,189,2569.99,507,16.0862,720.842,2.47337,1,1,717.682,7.6
"Nov 6, 01:00 pm",612.814,7,42.6621,10,169,648.532,174,9.285,175.783,0.612814,1,1,175.714,7.6
"Nov 6, 02:00 pm",647.69,7.6,50.2281,26,167,684.254,177,9.51713,185.925,0.64769,1,1,185.581,7.6
"Nov 6, 03:00 pm",268.289,8.2,60.4433,0,82,296.254,82,8.50397,79.9941,0.268289,1,1,79.9941,7.8
"Nov 6, 04:00 pm",239.74,8.8,72.1515,55,51,267.111,59,8.93649,75.1633,0.23974,1,1,72.2612,7.8
"Nov 6, 05:00 pm",0,8.6,80.2238,10,2,11.1617,2,7.65453,3.63769,0,1,3,3.00274,7.8
"Nov 6, 06:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,9.7
"Nov 6, 07:00 pm",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,9.7
"Nov 6, 08:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,9.7
"Nov 6, 09:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,11.8
"Nov 6, 10:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,11.8
"Nov 6, 11:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,11.8
"Nov 7, 12:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,9.1
"Nov 7, 01:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,9.1
"Nov 7, 02:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,9.1
"Nov 7, 03:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,9.2
"Nov 7, 04:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,9.2
"Nov 7, 05:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,9.2
"Nov 7, 06:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,6.7
"Nov 7, 07:00 am",74.2162,4.6,78.5562,119,6,98.2877,12,3.94754,33.532,0.0742162,1,2,26.0223,6.7
"Nov 7, 08:00 am",742.162,6.1,69.0206,392,69,781.071,138,8.72502,229.045,0.742162,1,1,211.107,6.7
"Nov 7, 09:00 am",1476.45,7.7,57.6678,615,81,1536.4,275,12.9392,437.212,1.47645,1,1,423.041,8.9
"Nov 7, 10:00 am",2051.84,9.2,48.0809,711,97,2131.8,396,16.9444,605.5,2.05184,1,1,597.629,8.9
"Nov 7, 11:00 am",2466.77,11.4,41.5475,745,138,2563.12,498,21.1205,737.019,2.46677,1,1,732.394,8.9
"Nov 7, 12:00 pm",2448.41,13.5,39.6218,762,112,2544,494,23.2132,737.955,2.44841,1,1,734.021,9.1
"Nov 7, 01:00 pm",2244.7,15.7,42.9309,731,110,2332.07,454,24.6847,682.68,2.2447,1,1,677.521,9.1
"Nov 7, 02:00 pm",1910.93,16,50.4509,722,92,1985.71,378,23.5922,583.651,1.91093,1,1,573.951,9.1
"Nov 7, 03:00 pm",1325.36,16.3,60.6227,652,70,1380.57,253,22.1427,414.696,1.32536,1,1,396.358,7.7
"Nov 7, 04:00 pm",544.668,16.6,72.2946,392,49,578.767,101,18.7889,184.423,0.544668,1,1,163.618,7.7
"Nov 7, 05:00 pm",5.99432,15.7,80.2124,66,1,28.7781,3,15.0426,12.1896,0.00599432,1,3,7.99875,7.7
"Nov 7, 06:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,8.2
"Nov 7, 07:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,8.2
"Nov 7, 08:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,8.2
"Nov 7, 09:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,6.7
"Nov 7, 10:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,6.7
"Nov 7, 11:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,6.7
"Nov 8, 12:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3
"Nov 8, 01:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,3
"Nov 8, 02:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,3
"Nov 8, 03:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,3.4
"Nov 8, 04:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,3.4
"Nov 8, 05:00 am",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,3.4
"Nov 8, 06:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,1.6
"Nov 8, 07:00 am",63.2688,7.1,78.5652,110,5,87.1309,10,5.72468,30.1875,0.0632688,1,2,23.2452,1.6
"Nov 8, 08:00 am",680.827,7.6,69.1938,375,62,718.204,127,11.8356,214.095,0.680827,1,1,196.788,1.6
"Nov 8, 09:00 am",1365.55,8.1,57.8759,554,91,1422.01,264,18.0646,413.629,1.36555,1,1,400.677,2.1
"Nov 8, 10:00 am",1459.88,8.6,48.3291,346,175,1519.3,319,19.8013,435.413,1.45988,1,1,431.502,2.1
"Nov 8, 11:00 am",2240.43,10.8,41.8312,669,153,2327.64,474,28.7357,693.603,2.24043,1,1,689.338,2.1
"Nov 8, 12:00 pm",2334.3,13.1,39.9141,736,115,2425.24,480,27.8256,719.04,2.3343,1,1,715.13,4.5
"Nov 8, 01:00 pm",2226.32,15.3,43.1945,753,107,2312.97,458,29.545,693.101,2.22632,1,1,687.656,4.5
"Nov 8, 02:00 pm",1879.8,16.3,50.6687,748,83,1953.46,376,28.3419,587.66,1.8798,1,1,577.435,4.5
"Nov 8, 03:00 pm",1196.48,17.2,60.7973,508,102,1247.82,242,24.0406,375.879,1.19648,1,1,361.428,5.2
"Nov 8, 04:00 pm",328.922,18.1,72.4329,127,56,358.173,72,19.4993,108.363,0.328922,1,1,101.585,5.2
"Nov 8, 05:00 pm",0,17.5,80.1993,20,1,11.097,2,16.4691,4.37427,0,1,3,3.10424,5.2
"Nov 8, 06:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,5.5
"Nov 8, 07:00 pm",0,16.3,0,0,0,0,0,16.3,0,0,1,0,0,5.5
"Nov 8, 08:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,5.5
"Nov 8, 09:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,8.9
"Nov 8, 10:00 pm",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,8.9
"Nov 8, 11:00 pm",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,8.9
"Nov 9, 12:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,8.2
"Nov 9, 01:00 am",0,12,0,0,0,0,0,12,0,0,1,0,0,8.2
"Nov 9, 02:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,8.2
"Nov 9, 03:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,10
"Nov 9, 04:00 am",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,10
"Nov 9, 05:00 am",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,10
"Nov 9, 06:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,6.8
"Nov 9, 07:00 am",6.91569,9.6,78.5754,16,5,29.7166,6,8.58694,9.03684,0.00691569,1,2,8.02694,6.8
"Nov 9, 08:00 am",298.324,10.9,69.3675,56,67,326.922,76,11.2635,91.9571,0.298324,1,1,89.3506,6.8
"Nov 9, 09:00 am",1172.24,12.1,58.0839,359,136,1222.87,246,16.5314,350.693,1.17224,1,1,342.178,7.5
"Nov 9, 10:00 am",823.991,13.3,48.5757,75,180,864.998,211,16.3316,242.687,0.823991,1,1,241.822,7.5
"Nov 9, 11:00 am",1575.09,14.7,42.1116,293,215,1638.25,354,21.1487,470.098,1.57509,1,1,468.181,7.5
"Nov 9, 12:00 pm",1197.66,16.1,40.2016,121,237,1249.03,297,22.7753,360.31,1.19766,1,1,359.649,4.8
"Nov 9, 01:00 pm",1212.31,17.6,43.4529,137,236,1264.12,299,24.2466,367.516,1.21231,1,1,366.502,4.8
"Nov 9, 02:00 pm",860.883,17.5,50.8814,108,178,902.856,220,22.0205,260.563,0.860883,1,1,259.061,4.8
"Nov 9, 03:00 pm",261.201,17.5,60.9669,0,83,289.018,83,18.1924,81.4837,0.261201,1,1,81.4837,5.2
"Nov 9, 04:00 pm",182.764,17.5,72.5662,39,46,208.972,51,17.5127,60.8267,0.182765,1,1,58.7342,5.2
"Nov 9, 05:00 pm",0,16.6,80.1847,6,1,5.78825,1,15.4342,1.99268,0,1,3,1.61165,5.2
"Nov 9, 06:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,5.1
"Nov 9, 07:00 pm",0,15,0,0,0,0,0,15,0,0,1,0,0,5.1
"Nov 9, 08:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,5.1
"Nov 9, 09:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,4.9
"Nov 9, 10:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,4.9
"Nov 9, 11:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,4.9
"Nov 10, 12:00 am",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,3.5
"Nov 10, 01:00 am",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,3.5
"Nov 10, 02:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,3.5
"Nov 10, 03:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.2
"Nov 10, 04:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,2.2
"Nov 10, 05:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,2.2
"Nov 10, 06:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,4.9
"Nov 10, 07:00 am",35.1445,6,78.5869,54,5,58.4734,7,4.90544,18.9537,0.0351445,1,2,15.5449,4.9
"Nov 10, 08:00 am",478.867,6.6,69.5415,201,63,511.442,96,8.10376,147.293,0.478867,1,1,137.858,4.9
"Nov 10, 09:00 am",834.588,7.1,58.2915,182,133,875.871,188,13.3916,246.032,0.834588,1,1,241.654,1.1
"Nov 10, 10:00 am",591.894,7.7,48.8207,20,158,627.11,166,12.1239,172.283,0.591894,1,1,172.048,1.1
"Nov 10, 11:00 am",1342.64,9.2,42.3886,193,227,1398.38,318,20.4346,399.613,1.34264,1,1,398.317,1.1
"Nov 10, 12:00 pm",1346.25,10.7,40.4842,170,238,1402.11,321,19.7157,399.016,1.34625,1,1,398.062,3
"Nov 10, 01:00 pm",2015.04,12.3,43.7059,583,157,2093.63,424,26.4831,617.839,2.01504,1,1,613.424,3
"Nov 10, 02:00 pm",1516.21,12.6,51.0888,472,133,1577.44,314,23.6783,462.8,1.51621,1,1,456.129,3
"Nov 10, 03:00 pm",968.161,13,61.1313,348,103,1013.02,197,19.3445,297.225,0.968161,1,1,287.109,3.5
"Nov 10, 04:00 pm",356.881,13.4,72.6945,177,51,386.736,73,15.1911,117.109,0.356881,1,1,107.563,3.5
"Nov 10, 05:00 pm",0,12.3,80.1685,25,1,13.3726,2,11.0192,5.23861,0,1,3,3.65091,3.5
"Nov 10, 06:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,4
"Nov 10, 07:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,4
"Nov 10, 08:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,4
"Nov 10, 09:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,2.2
"Nov 10, 10:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.2
"Nov 10, 11:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,2.2
"Nov 11, 12:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,3.6
"Nov 11, 01:00 am",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,3.6
"Nov 11, 02:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,3.6
"Nov 11, 03:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,2.8
"Nov 11, 04:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,2.8
"Nov 11, 05:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,2.8
"Nov 11, 06:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,5.3
"Nov 11, 07:00 am",49.7996,1.4,78.5996,81,5,73.4054,8,0.439138,24.2612,0.0497996,1,2,19.1473,5.3
"Nov 11, 08:00 am",680.788,2.1,69.7159,313,76,718.164,126,4.631,205.512,0.680788,1,1,190.696,5.3
"Nov 11, 09:00 am",1131.59,2.8,58.4986,347,125,1181.04,229,10.1104,329.621,1.13159,1,1,321.153,2.5
"Nov 11, 10:00 am",1040.59,3.5,49.064,143,181,1087.45,239,10.3649,297.753,1.04059,1,1,296.035,2.5
"Nov 11, 11:00 am",1915.24,5.3,42.6621,467,180,1990.17,398,18.9047,566.138,1.91524,1,1,562.922,2.5
"Nov 11, 12:00 pm",2175.17,7,40.7618,654,139,2259.83,455,29.8968,676.765,2.17517,1,1,672.996,0.8
"Nov 11, 01:00 pm",2158.05,8.7,43.9534,750,104,2242.05,445,32.1535,680.838,2.15805,1,1,675.029,0.8
"Nov 11, 02:00 pm",1777.38,8.9,51.2908,701,87,1847.41,353,28.6116,556.857,1.77738,1,1,546.791,0.8
"Nov 11, 03:00 pm",1257.33,9.1,61.2906,605,71,1310.48,231,17.9367,386.804,1.25733,1,1,369.037,3.3
"Nov 11, 04:00 pm",468.632,9.3,72.8176,308,46,500.974,83,12.2207,154.192,0.468632,1,1,137.501,3.3
"Nov 11, 05:00 pm",0,8.5,80.1508,40,1,19.6259,2,7.29694,7.81208,0,1,3,5.27161,3.3
"Nov 11, 06:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,3.4
"Nov 11, 07:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,3.4
"Nov 11, 08:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,3.4
"Nov 11, 09:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,3.1
"Nov 11, 10:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,3.1
"Nov 11, 11:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,3.1
"Nov 12, 12:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,1.8
"Nov 12, 01:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,1.8
"Nov 12, 02:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,1.8
"Nov 12, 03:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,3.9
"Nov 12, 04:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,3.9
"Nov 12, 05:00 am",0,0.4,0,0,0,0,0,0.4,0,0,1,0,0,3.9
"Nov 12, 06:00 am",0,0,0,0,0,0,0,0,0,0,1,0,0,2
"Nov 12, 07:00 am",46.1097,-0.4,78.6135,100,3,69.6456,7,-1.95578,24.2995,0.0461097,1,2,17.9851,2
"Nov 12, 08:00 am",690.126,0.3,69.8904,400,56,727.733,119,4.2011,211.974,0.690126,1,1,192.882,2
"Nov 12, 09:00 am",1567.42,0.9,58.7051,684,80,1630.32,282,11.4426,462.863,1.56742,1,1,445.934,2.7
"Nov 12, 10:00 am",1985.73,1.6,49.3053,676,108,2063.24,378,15.8815,583.915,1.98573,1,1,575.636,2.7
"Nov 12, 11:00 am",2416.58,3.7,42.9319,789,109,2510.86,474,21.7211,725.027,2.41658,1,1,719.457,2.7
"Nov 12, 12:00 pm",2511.66,5.8,41.0343,803,114,2609.88,499,23.7305,759.6,2.51166,1,1,754.85,3.3
"Nov 12, 01:00 pm",2131.45,8,44.1953,668,126,2214.43,427,23.3147,644.52,2.13145,1,1,639.233,3.3
"Nov 12, 02:00 pm",1942.46,8.6,51.4875,742,96,2018.38,375,22.3932,590.966,1.94246,1,1,580.146,3.3
"Nov 12, 03:00 pm",1331.82,9.2,61.4447,657,70,1387.23,242,17.4541,409.282,1.33182,1,1,389.796,4.4
"Nov 12, 04:00 pm",494.586,9.9,72.9356,352,45,527.521,86,12.6436,164.221,0.494586,1,1,145.06,4.4
"Nov 12, 05:00 pm",0,9.1,80.1315,43,1,20.8113,2,8.05028,8.3395,0,1,3,5.60833,4.4
"Nov 12, 06:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,4.3
"Nov 12, 07:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.3
"Nov 12, 08:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,4.3
"Nov 12, 09:00 pm",0,6,0,0,0,0,0,6,0,0,1,0,0,6.5
"Nov 12, 10:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,6.5
"Nov 12, 11:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,6.5
"Nov 13, 12:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,4.2
"Nov 13, 01:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,4.2
"Nov 13, 02:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,4.2
"Nov 13, 03:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,3.8
"Nov 13, 04:00 am",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,3.8
"Nov 13, 05:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,3.8
"Nov 13, 06:00 am",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,6.7
"Nov 13, 07:00 am",0,0.4,78.6285,8,4,19.0762,4,-0.728947,5.45675,0,1,2,4.95152,6.7
"Nov 13, 08:00 am",248.038,1.2,70.065,33,58,275.58,63,1.1981,73.7019,0.248038,1,1,72.1138,6.7
"Nov 13, 09:00 am",964.978,2.1,58.9109,265,118,1009.74,195,6.70888,277.183,0.964978,1,1,270.532,4.1
"Nov 13, 10:00 am",1729.72,2.9,49.5445,479,153,1798.09,342,12.8541,500.891,1.72972,1,1,494.909,4.1
"Nov 13, 11:00 am",1978.12,5.4,43.1979,550,143,2055.35,395,17.5881,581.858,1.97812,1,1,577.88,4.1
"Nov 13, 12:00 pm",1985.94,8,41.3016,520,162,2063.45,409,21.5838,594.036,1.98594,1,1,590.882,3.4
"Nov 13, 01:00 pm",2210.98,10.5,44.4316,682,149,2297.03,453,25.9371,676.798,2.21098,1,1,671.285,3.4
"Nov 13, 02:00 pm",1532.71,11.5,51.6785,459,145,1594.48,316,22.2942,464.889,1.53271,1,1,458.095,3.4
"Nov 13, 03:00 pm",1133.5,12.4,61.5935,517,79,1183,213,19.1975,350.541,1.1335,1,1,335.061,4.4
"Nov 13, 04:00 pm",445.977,13.4,73.0484,255,54,477.805,83,15.7043,147.141,0.445977,1,1,133.2,4.4
"Nov 13, 05:00 pm",0,12.4,80.1107,29,1,15.0292,2,11.306,5.95044,0,1,3,4.10839,4.4
"Nov 13, 06:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,4.9
"Nov 13, 07:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,4.9
"Nov 13, 08:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,4.9
"Nov 13, 09:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,7.2
"Nov 13, 10:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,7.2
"Nov 13, 11:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,7.2
"Nov 14, 12:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,5.9
"Nov 14, 01:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.9
"Nov 14, 02:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,5.9
"Nov 14, 03:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,5.3
"Nov 14, 04:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,5.3
"Nov 14, 05:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,5.3
"Nov 14, 06:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,7.5
"Nov 14, 07:00 am",26.2571,5.2,78.6445,69,4,49.419,6,4.35557,17.4651,0.0262571,1,2,13.1069,7.5
"Nov 14, 08:00 am",579.671,5.8,70.2396,303,58,614.597,103,7.47363,179.912,0.579671,1,1,165.21,7.5
"Nov 14, 09:00 am",1385.48,6.4,59.1159,610,74,1442.55,249,13.6628,414.007,1.38548,1,1,398.482,4.7
"Nov 14, 10:00 am",1992.44,7.1,49.7816,695,109,2070.19,381,18.4117,593.087,1.99244,1,1,584.239,4.7
"Nov 14, 11:00 am",2130.54,9.3,43.46,649,128,2213.49,423,21.8704,639.494,2.13054,1,1,634.686,4.7
"Nov 14, 12:00 pm",2380.23,11.6,41.5636,783,108,2473.03,477,27.4681,732.849,2.38023,1,1,727.981,4
"Nov 14, 01:00 pm",2205.45,13.8,44.6622,796,88,2291.28,440,28.7958,685.334,2.20545,1,1,678.767,4
"Nov 14, 02:00 pm",1766.26,14.6,51.864,696,87,1835.9,344,26.5514,548.538,1.76626,1,1,538.085,4
"Nov 14, 03:00 pm",1218.94,15.3,61.7368,547,97,1270.94,237,22.7404,382.428,1.21894,1,1,365.9,4.6
"Nov 14, 04:00 pm",244.31,16.1,73.1559,89,46,271.775,56,17.0655,81.1168,0.24431,1,1,76.2311,4.6
"Nov 14, 05:00 pm",0,15.8,80.0884,9,1,7.0204,1,14.5849,2.519,0,1,3,1.94729,4.6
"Nov 14, 06:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,5.5
"Nov 14, 07:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,5.5
"Nov 14, 08:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,5.5
"Nov 14, 09:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,5.7
"Nov 14, 10:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,5.7
"Nov 14, 11:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,5.7
"Nov 15, 12:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,3.3
"Nov 15, 01:00 am",0,11.6,0,0,0,0,0,11.6,0,0,1,0,0,3.3
"Nov 15, 02:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.3
"Nov 15, 03:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,5.1
"Nov 15, 04:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,5.1
"Nov 15, 05:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,5.1
"Nov 15, 06:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,6.5
"Nov 15, 07:00 am",0,10.7,78.6617,0,1,3.57574,1,9.52731,0.969846,0,1,2,0.969846,6.5
"Nov 15, 08:00 am",56.6627,10.2,70.4141,0,23,80.3988,23,9.37218,21.7917,0.0566627,1,1,21.7917,6.5
"Nov 15, 09:00 am",870.538,9.7,59.32,210,125,912.766,184,12.8232,256.615,0.870538,1,1,251.197,6.6
"Nov 15, 10:00 am",1002.46,9.2,50.0163,136,179,1048.26,232,13.1615,290.683,1.00246,1,1,288.919,6.6
"Nov 15, 11:00 am",1787.24,9.4,43.7181,413,191,1857.61,377,17.3059,524.747,1.78724,1,1,521.616,6.6
"Nov 15, 12:00 pm",1149.61,9.7,41.8202,119,216,1199.58,272,14.5913,333.502,1.14961,1,1,332.744,6.8
"Nov 15, 01:00 pm",1998.94,9.9,44.8869,559,156,2076.93,401,18.8089,591.908,1.99894,1,1,587.204,6.8
"Nov 15, 02:00 pm",1664.48,9.9,52.0438,506,147,1730.63,332,17.4974,494.088,1.66448,1,1,486.381,6.8
"Nov 15, 03:00 pm",497.476,9.8,61.8747,78,103,530.478,123,11.8886,147.763,0.497476,1,1,145.385,5.7
"Nov 15, 04:00 pm",280.482,9.8,73.2581,109,45,308.703,57,10.3459,90.0373,0.280482,1,1,84.0307,5.7
"Nov 15, 05:00 pm",0,9.1,80.0647,10,1,7.64689,1,7.96245,2.69521,0,1,3,2.05994,5.7
"Nov 15, 06:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6.3
"Nov 15, 07:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,6.3
"Nov 15, 08:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,6.3
"Nov 15, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,5
"Nov 15, 10:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,5
"Nov 15, 11:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,5
"Nov 16, 12:00 am",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.5
