Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind speed (m/s),Wind direction (deg)
4031.5,18.3,13.9,13.7885,75,2.6,50
4032.5,17.2,13.9,13.908,81,2.4,100
4033.5,16.1,13.9,13.9336,87,2.3,150
4034.5,15,13.9,13.8762,93,2.1,200
4035.5,15.7,14.1,14.2334,91,1.9,190
4036.5,16.5,14.1,14.6789,89,1.7,170
4037.5,17.2,15,15.0148,87,1.5,160
4038.5,20,14.5,15.2196,74,2.2,110
4039.5,22.8,13.9,14.6212,60,2.9,60
4040.5,25.6,13.3,13.4388,47,3.6,10
4041.5,26.7,13.2,13.422,44,3.1,320
4042.5,27.8,13.1,13.3255,41,2.6,280
4043.5,28.9,13.3,13.1385,38,2.1,230
4044.5,29.3,13,13.0834,37,2.3,230
4045.5,29.6,12.7,12.9281,36,2.4,240
4046.5,30,12.8,12.8482,35,2.6,240
4047.5,29.4,12.1,12.3226,35,3.1,260
4048.5,28.9,11.7,12.3126,36,3.6,290
4049.5,28.3,11.7,11.7849,36,4.1,310
4050.5,26.5,12.2,12.53,42,2.7,330
4051.5,24.6,12.7,13.1661,49,1.4,340
4052.5,22.8,13.3,13.279,55,0,0
4053.5,21.3,13.6,13.7176,62,0.7,30
4054.5,19.8,13.8,13.7182,68,1.4,60
4055.5,18.3,13.9,13.7885,75,2.1,90
4056.5,17.6,13.9,13.9116,79,2.3,90
4057.5,16.8,13.9,13.8938,83,2.4,90
4058.5,16.1,13.9,13.9336,87,2.6,90
4059.5,16.5,14.1,14.3268,87,2.2,80
4060.5,16.8,14.1,14.6216,87,1.9,80
4061.5,17.2,15,15.0148,87,1.5,70
4062.5,20.5,15.1,15.7012,74,2.4,90
4063.5,23.9,15.1,15.6531,60,3.2,120
4064.5,27.2,15,14.894,47,4.1,140
4065.5,27.9,15.4,15.5304,47,3.9,160
4066.5,28.7,15.9,15.9201,46,3.8,190
4067.5,29.4,16.7,16.5544,46,3.6,210
4068.5,29.8,17.3,17.2569,47,4.3,210
4069.5,30.2,17.9,18.2837,49,5,220
4070.5,30.6,18.9,18.9727,50,5.7,220
4071.5,27.8,18.4,19.3094,60,4.5,190
4072.5,25,18.1,18.907,69,3.3,170
4073.5,22.2,18.3,18.3785,79,2.1,140
4074.5,21.8,18.3,18.3889,81,2.1,120
4075.5,21.5,18.3,18.2925,82,2.1,110
4076.5,21.1,18.3,18.2864,84,2.1,90
4077.5,20.7,18.4,18.27,86,2.1,80
4078.5,20.4,18.4,18.3422,88,2.1,80
4079.5,20,18.3,18.3068,90,2.1,70
4080.5,20,18.3,18.3068,90,2.3,80
4081.5,20,18.3,18.3068,90,2.4,100
4082.5,20,18.3,18.3068,90,2.6,110
4083.5,20.4,18.5,18.7016,90,2.6,120
4084.5,20.7,18.5,18.9977,90,2.6,130
4085.5,21.1,19.4,19.3924,90,2.6,140
4086.5,23.1,20.3,20.243,84,3.3,190
4087.5,25.2,21,21.0825,78,3.9,230
4088.5,27.2,21.7,21.7014,72,4.6,280
4089.5,28.7,21.4,21.7055,66,4.8,270
4090.5,30.2,21.1,21.5577,60,5,270
4091.5,31.7,21.1,21.23,54,5.2,260
4092.5,32.2,20.9,21.0748,52,5.5,260
4093.5,32.8,20.9,21.3086,51,5.9,270
4094.5,33.3,21.1,21.1126,49,6.2,270
4095.5,32,20.2,20.5751,51,5.2,280
4096.5,30.7,19.6,20.0034,53,4.1,280
4097.5,29.4,19.4,19.3997,55,3.1,290
4098.5,27.7,19.6,19.744,62,2.8,240
4099.5,26.1,19.8,19.9565,69,2.4,190
4100.5,24.4,20,19.8868,76,2.1,140
4101.5,23.7,20.1,20.038,80,2.4,150
4102.5,22.9,20.1,19.8537,83,2.8,170
4103.5,22.2,20,19.9286,87,3.1,180
4104.5,22.2,19.8,19.7419,86,2.1,120
4105.5,22.2,19.6,19.5532,85,1,60
4106.5,22.2,19.4,19.3625,84,0,0
4107.5,22.6,19.4,19.5606,83,0.5,50
4108.5,22.9,19.3,19.8537,83,1,90
4109.5,23.3,20,20.0481,82,1.5,140
4110.5,25.7,20.5,20.7078,74,2.9,190
4111.5,28.2,20.8,20.9823,65,4.3,240
4112.5,30.6,21.1,21.0928,57,5.7,290
4113.5,31.5,20.4,20.7408,53,5.3,280
4114.5,32.4,19.8,19.9578,48,5,280
4115.5,33.3,19.4,19.3683,44,4.6,270
4116.5,33.5,18.5,18.8006,42,4.8,290
4117.5,33.7,17.7,17.7956,39,5,300
4118.5,33.9,17.2,17.1373,37,5.2,320
4119.5,33,17.2,17.5764,40,4.8,290
4120.5,32,17.6,18.1982,44,4.5,250
4121.5,31.1,18.3,18.4376,47,4.1,220
4122.5,29.1,18.5,18.8273,54,3.8,210
4123.5,27,18.7,19.0852,62,3.4,200
4124.5,25,18.9,18.907,69,3.1,190
4125.5,24.6,18.8,18.7556,70,3.1,200
4126.5,24.3,18.6,18.4689,70,3.1,220
4127.5,23.9,18.3,18.3127,71,3.1,230
4128.5,23.5,18.9,18.805,75,2.9,200
4129.5,23.2,19.5,19.5519,80,2.8,170
4130.5,22.8,20,19.9495,84,2.6,140
4131.5,23.5,20,20.0444,81,2.9,190
4132.5,24.3,19.9,20.417,79,3.3,240
4133.5,25,20.6,20.4663,76,3.6,290
4134.5,26.9,21.2,21.1852,71,4.8,280
4135.5,28.7,21.7,21.7055,66,6,280
4136.5,30.6,22.2,22.204,61,7.2,270
4137.5,31.5,21.7,21.93,57,7.2,280
4138.5,32.4,21.3,21.5702,53,7.2,280
4139.5,33.3,21.1,21.1126,49,7.2,290
4140.5,33.5,20.8,20.9586,48,7,280
4141.5,33.7,20.5,20.7973,47,6.9,260
4142.5,33.9,20.6,20.6287,46,6.7,250
4143.5,32.8,19.9,20.3217,48,6,260
4144.5,31.7,19.4,19.9792,50,5.3,280
4145.5,30.6,19.4,19.6036,52,4.6,290
4146.5,28.2,18.8,19.1383,58,3.9,300
4147.5,25.7,18.3,18.6156,65,3.3,320
4148.5,23.3,17.8,17.738,71,2.6,330
4149.5,23.1,18,17.9881,73,2.9,350
4150.5,23,18.2,18.1087,74,3.3,10
4151.5,22.8,18.3,18.3412,76,3.6,30
4152.5,22.4,18.7,18.7741,80,2.4,20
4153.5,22.1,19.1,19.0722,83,1.2,10
4154.5,21.7,19.4,19.4373,87,0,0
4155.5,22.1,19.2,19.4552,85,1,360
4156.5,22.4,18.9,19.5582,84,2.1,10
4157.5,22.8,19.4,19.5604,82,3.1,10
4158.5,24.5,18.2,18.6601,70,3.4,20
4159.5,26.1,16.9,17.4492,59,3.8,40
4160.5,27.8,15.6,15.4395,47,4.1,50
4161.5,28.9,14.2,14.3086,41,4.5,40
4162.5,30,12.8,13.2797,36,4.8,20
4163.5,31.1,11.7,11.4585,30,5.2,10
4164.5,31.8,11.9,12.0598,30,5.5,20
4165.5,32.6,12.2,12.2299,29,5.9,20
4166.5,33.3,12.8,12.8282,29,6.2,30
4167.5,32.8,12.6,12.9184,30,5.7,40
4168.5,32.2,12.8,13.3906,32,5.1,40
4169.5,31.7,13.3,13.4296,33,4.6,50
4170.5,29.7,13.8,14.2476,39,3.9,30
4171.5,27.6,14.4,14.9229,46,3.3,20
4172.5,25.6,15,15.0016,52,2.6,360
4173.5,24.5,15.4,15.4128,57,2.2,20
4174.5,23.3,15.8,15.8521,63,1.9,50
4175.5,22.2,16.1,16.0056,68,1.5,70
4176.5,20.9,15.9,15.8731,73,1.7,90
4177.5,19.6,15.8,15.854,79,1.9,110
4178.5,18.3,15.6,15.5466,84,2.1,130
4179.5,19.2,15.9,16.0488,82,2.3,110
4180.5,20.2,16.1,16.8306,81,2.4,90
4181.5,21.1,17.2,17.3105,79,2.6,70
4182.5,24.1,17.5,18.0482,69,3.1,80
4183.5,27,17.7,18.0185,58,3.6,90
4184.5,30,17.8,17.7729,48,4.1,100
4185.5,31.1,16.7,17.024,43,4.1,100
4186.5,32.2,15.7,16.0577,38,4.1,100
4187.5,33.3,15,14.8194,33,4.1,100
4188.5,33.9,14.6,14.8612,32,4.3,110
4189.5,34.4,14.4,14.2913,30,4.4,110
4190.5,35,14.4,14.2804,29,4.6,120
4191.5,34.3,14.8,15.2071,32,3.9,110
4192.5,33.5,15.6,15.9115,35,3.3,110
4193.5,32.8,16.7,16.588,38,2.6,100
4194.5,31.1,17,17.3879,44,2.2,150
4195.5,29.5,17.4,17.6445,49,1.9,190
4196.5,27.8,17.8,17.917,55,1.5,240
4197.5,26.5,17.1,17.2761,57,1,280
4198.5,25.2,16.4,16.3382,58,0.5,320
4199.5,23.9,15.6,15.6531,60,0,0
4200.5,23.7,17.1,17.2001,67,0,0
4201.5,23.5,18.6,18.805,75,0,0
4202.5,23.3,20,20.0481,82,0,0
4203.5,23.5,20.2,20.4397,83,0,0
4204.5,23.7,20.2,20.8299,84,0,0
4205.5,23.9,21.1,21.2186,85,0,0
4206.5,26.1,21,21.3119,75,1.2,320
4207.5,28.4,20.8,21.1716,65,2.4,270
4208.5,30.6,20.6,20.5114,55,3.6,230
4209.5,31.3,20.5,20.5565,53,3.6,260
4210.5,32.1,20.4,20.6668,51,3.6,280
4211.5,32.8,20.6,20.6565,49,3.6,310
4212.5,32.2,19.7,19.7757,48,5.1,280
4213.5,31.7,18.8,19.3207,48,6.7,240
4214.5,31.1,18.3,18.4376,47,8.2,210
4215.5,29.6,18,18.3733,51,6.8,220
4216.5,28.2,17.9,18.5757,56,5.5,220
4217.5,26.7,18.3,18.2785,60,4.1,230
4218.5,25.4,19,19.2887,69,3.8,230
4219.5,24.1,19.8,20.0166,78,3.4,230
4220.5,22.8,20.6,20.5182,87,3.1,230
4221.5,22.6,20.7,20.5071,88,2.6,260
4222.5,22.4,20.7,20.4937,89,2,300
4223.5,22.2,20.6,20.4779,90,1.5,330
4224.5,21.8,20,19.9025,89,2,330
4225.5,21.5,19.5,19.4247,88,2.6,320
4226.5,21.1,18.9,18.8477,87,3.1,320
4227.5,21.3,18.1,18.2907,83,3.3,330
4228.5,21.5,17.2,17.8989,80,3.4,330
4229.5,21.7,17.2,17.2785,76,3.6,340
4230.5,23.4,16.2,16.6776,66,4.8,350
4231.5,25,15.1,15.3205,55,6,360
4232.5,26.7,13.9,13.7677,45,7.2,10
4233.5,27.4,12.8,12.9679,41,6.7,10
4234.5,28.2,11.8,12.1127,37,6.2,10
4235.5,28.9,11.1,10.9948,33,5.7,10
4236.5,29.3,10,10.4018,31,6,10
4237.5,29.6,9,9.14092,28,6.4,10
4238.5,30,8.3,8.38395,26,6.7,10
4239.5,29.4,7.8,7.87684,26,6.7,10
4240.5,28.9,7.6,8.00787,27,6.7,20
4241.5,28.3,7.8,7.49813,27,6.7,20
4242.5,26.6,8.7,8.99219,33,5.5,20
4243.5,25,9.6,10.0709,39,4.3,30
4244.5,23.3,10.6,10.6902,45,3.1,30
4245.5,22.4,10.8,10.8423,48,3.1,30
4246.5,21.5,11,11.2226,52,3.1,30
4247.5,20.6,11.1,11.2363,55,3.1,30
4248.5,18.9,11.5,11.9364,64,2.8,40
4249.5,17.3,11.9,12.2008,72,2.4,50
4250.5,15.6,12.2,12.349,81,2.1,60
4251.5,16.5,12.2,12.4516,77,2.3,50
4252.5,17.4,12.1,12.7147,74,2.4,50
4253.5,18.3,12.8,12.73,70,2.6,40
4254.5,21.1,13.1,13.2793,61,3.5,50
4255.5,23.9,13.2,13.7283,53,4.3,50
4256.5,26.7,13.3,13.422,44,5.2,60
4257.5,27.8,13.5,13.6959,42,5.2,90
4258.5,28.9,13.8,14.3086,41,5.2,110
4259.5,30,14.4,14.5139,39,5.2,140
4260.5,30,14.2,14.5139,39,4.7,130
4261.5,30,14.2,14.5139,39,4.1,130
4262.5,30,14.4,14.5139,39,3.6,120
4263.5,29.4,13.9,14.3725,40,3.4,110
4264.5,28.9,13.7,13.9272,40,3.3,110
4265.5,28.3,13.9,13.7724,41,3.1,100
4266.5,26.5,14.2,14.5834,48,2.9,90
4267.5,24.6,14.6,14.9494,55,2.8,70
4268.5,22.8,15,15.1308,62,2.6,60
4269.5,21.7,15.3,15.298,67,2.4,80
4270.5,20.5,15.5,15.4885,73,2.3,90
4271.5,19.4,15.6,15.4608,78,2.1,110
4272.5,19.6,15.6,15.4531,77,2.4,110
4273.5,19.8,15.6,15.6467,77,2.8,100
4274.5,20,15.6,15.6358,76,3.1,100
4275.5,20.7,15.9,16.1042,75,3.4,100
4276.5,21.5,16.1,16.6643,74,3.8,110
4277.5,22.2,17.2,17.123,73,4.1,110
4278.5,23.9,18,18.0865,70,4.3,120
4279.5,25.5,18.7,18.6704,66,4.4,140
4280.5,27.2,19.4,19.5311,63,4.6,150
4281.5,28.3,19.1,19.5068,59,5.1,150
4282.5,29.5,18.9,19.1971,54,5.7,140
4283.5,30.6,18.9,18.9727,50,6.2,140
4284.5,30.6,18,18.3193,48,6.4,130
4285.5,30.6,17.2,17.293,45,6.5,130
4286.5,30.6,16.7,16.5749,43,6.7,120
4287.5,29.7,16.7,17.1661,47,6.2,120
4288.5,28.7,17.1,17.5472,51,5.7,120
4289.5,27.8,17.8,17.917,55,5.2,120
4290.5,26.9,17.9,18.1976,59,5.5,120
4291.5,25.9,18.1,18.3051,63,5.9,130
4292.5,25,18.3,18.4361,67,6.2,130
4293.5,24.8,17.5,17.5171,64,5.9,130
4294.5,24.6,16.6,16.5697,61,5.5,130
4295.5,24.4,15.6,15.5911,58,5.2,130
4296.5,24,15.4,15.4842,59,5.2,130
4297.5,23.7,15.2,15.2034,59,5.2,120
4298.5,23.3,15,15.0903,60,5.2,120
4299.5,23.1,14.8,15.1599,61,5,120
4300.5,23,14.5,15.0659,61,4.8,130
4301.5,22.8,15,15.1308,62,4.6,130
4302.5,21.9,16.2,16.3969,71,4.1,150
4303.5,20.9,17.3,17.5124,81,3.6,170
4304.5,20,18.3,18.3068,90,3.1,190
4305.5,20,17.8,17.9486,88,3.4,180
4306.5,20,17.4,17.5831,86,3.8,180
4307.5,20,17.2,17.2101,84,4.1,170
4308.5,21.1,17,17.3105,79,3.9,210
4309.5,22.2,17,17.3384,74,3.8,260
4310.5,23.3,17.2,17.2847,69,3.6,300
4311.5,22.9,17.1,17.3549,71,3.3,290
4312.5,22.6,17.2,17.7235,74,2.9,280
4313.5,22.2,17.8,17.7616,76,2.6,270
4314.5,21.5,17.6,17.6989,79,1.7,300
4315.5,20.7,17.4,17.3176,81,0.9,330
4316.5,20,17.2,17.2101,84,0,0
4317.5,19.1,17.3,17.2416,89,0,0
4318.5,18.1,17.3,17.2851,95,0,0
4319.5,17.2,17.2,17.2,100,0,0
4320.5,17,16.8,16.8413,99,0.7,340
4321.5,16.9,16.5,16.5814,98,1.4,310
4322.5,16.7,16.1,16.2207,97,2.1,290
4323.5,17.1,16.1,16.4561,96,1.4,310
4324.5,17.4,16,16.4229,94,0.7,340
4325.5,17.8,16.7,16.6512,93,0,0
4326.5,20.6,17.3,17.6069,83,1.2,40
4327.5,23.3,17.8,17.9605,72,2.4,80
4328.5,26.1,18.3,18.2382,62,3.6,120
4329.5,27.4,16.3,16.9597,53,3.6,170
4330.5,28.7,14.4,15.2255,44,3.6,230
4331.5,30,12.8,12.8482,35,3.6,280
4332.5,30,13.9,14.1121,38,3.3,290
4333.5,30,15.2,15.6675,42,2.9,290
4334.5,30,16.7,16.7509,45,2.6,300
4335.5,29.1,17.1,17.5996,50,2.8,300
4336.5,28.1,17.8,18.195,55,2.9,290
4337.5,27.2,18.9,18.7471,60,3.1,290
4338.5,26.3,19.6,19.6718,67,2.9,290
4339.5,25.3,20.3,20.5407,75,2.8,290
4340.5,24.4,21.1,21.1208,82,2.6,290
4341.5,24.2,21.1,21.5125,85,2.2,280
4342.5,24.1,21.1,21.7955,87,1.9,280
4343.5,23.9,21.1,22.1554,90,1.5,270
4344.5,23.8,21.1,20.5357,82,1.1,220
4345.5,23.6,21.1,21.3042,87,0.7,210
4346.5,23.5,21.1,20.8268,85,0.4,250
4347.5,23.3,21.1,21.0095,87,0,0
4348.5,22.8,21.7,21.7812,94,0,0
4349.5,23.3,22.2,22.2773,94,0,0
4350.5,26.1,22.2,22.1638,79,2.6,240
4351.5,28.3,22.2,22.2915,70,5.7,290
4352.5,29.4,22.2,22.1179,65,5.2,280
4353.5,30,22.2,22.1705,63,6.2,290
4354.5,32.2,22.2,22.2893,56,5.2,260
4355.5,32.2,22.2,22.2893,56,6.7,260
4356.5,33.9,21.7,21.6598,49,6.7,270
4357.5,34.4,19.4,19.2175,41,7.2,270
4358.5,33.9,17.2,17.1373,37,7.2,280
4359.5,32.2,18.9,18.7378,45,4.6,270
4360.5,32.2,19.4,19.4362,47,6.2,290
4361.5,31.1,20.6,20.3721,53,4.1,280
4362.5,29.4,21.7,21.605,63,1.5,270
4363.5,27.8,21.7,21.578,69,3.1,240
4364.5,27.2,22.2,22.1513,74,2.6,280
4365.5,25.6,22.2,22.2909,82,2.6,190
4366.5,25.6,22.2,22.2909,82,2.1,190
4367.5,25,22.2,22.2961,85,3.1,220
4368.5,24.4,22.2,22.2782,88,3.1,290
4369.5,24.4,22.2,22.2782,88,2.6,320
4370.5,24.4,21.7,21.7084,85,1.5,10
4371.5,23.3,21.7,21.5633,90,2.1,220
4372.5,23.3,21.7,21.5633,90,1.5,310
4373.5,24.4,22.2,22.2782,88,2.1,250
4374.5,26.1,22.8,22.7784,82,3.6,280
4375.5,28.9,22.8,22.8647,70,1.5,280
4376.5,32.2,22.8,22.8684,58,1.5,360
4377.5,32.2,22.8,22.8684,58,2.6,250
4378.5,33.3,20,20.0858,46,5.2,320
4379.5,33.9,18.9,18.7717,41,4.1,330
4380.5,35.6,18.9,18.6334,37,5.2,340
4381.5,36.1,18.3,18.1838,35,4.1,340
4382.5,35.6,17.8,17.7471,35,4.6,360
4383.5,35,15.6,15.3161,31,8.2,330
4384.5,34.4,16.1,15.7742,33,5.7,350
4385.5,33.3,15.6,15.2839,34,6.2,350
4386.5,31.1,16.7,16.6526,42,3.1,70
4387.5,28.3,15.6,15.5575,46,2.6,70
4388.5,27.8,16.1,16.0916,49,2.6,40
4389.5,26.7,15,15.0863,49,3.1,60
4390.5,23.3,16.1,16.0989,64,3.1,80
4391.5,23.9,15.6,15.6531,60,2.6,60
4392.5,21.1,16.1,16.0654,73,2.1,120
4393.5,21.7,16.1,16.2053,71,3.6,70
4394.5,20.6,16.7,16.8251,79,2.6,110
4395.5,21.1,15,14.9573,68,2.1,80
4396.5,20.6,14.4,14.4808,68,2.6,110
4397.5,22.2,16.1,16.2347,69,3.6,110
4398.5,25,16.1,16.1515,58,6.2,120
4399.5,26.7,17.2,17.182,56,6.2,100
4400.5,28.3,18.3,18.3804,55,7.2,110
4401.5,29.4,18.3,18.1897,51,6.7,120
4402.5,31.7,17.2,17.1898,42,7.2,130
4403.5,32.8,17.8,17.7906,41,7.2,140
4404.5,32.8,17.8,17.7906,41,4.1,150
4405.5,33.9,17.8,17.5599,38,6.2,130
4406.5,34.4,18.9,18.8211,40,4.1,120
4407.5,32.8,18.9,18.9183,44,6.2,100
4408.5,32.8,17.8,17.7906,41,4.1,150
4409.5,31.7,18.9,18.9824,47,4.1,140
4410.5,28.9,19.4,19.5108,57,3.6,140
4411.5,27.2,19.4,19.5311,63,3.1,130
4412.5,26.1,19.4,19.4817,67,3.1,100
4413.5,25,20,20.034,74,3.1,120
4414.5,25,19.4,19.3661,71,3.1,160
4415.5,24.4,19.4,19.4565,74,2.6,150
4416.5,24.4,19.4,19.4565,74,2.1,150
4417.5,23.9,19.4,19.4038,76,2.6,120
4418.5,22.2,18.9,18.9752,82,3.1,100
4419.5,22.2,18.9,18.9752,82,2.6,120
4420.5,21.1,18.3,18.2864,84,3.6,120
4421.5,22.8,20,19.9495,84,1.5,110
4422.5,25,19.4,19.3661,71,2.6,150
4423.5,26.7,20,20.0519,67,4.1,140
4424.5,28.9,18.9,18.9364,55,5.7,140
4425.5,30,18.3,18.4235,50,5.2,130
4426.5,32.8,16.7,16.588,38,4.6,140
4427.5,32.2,16.1,16.0577,38,6.2,110
4428.5,33.3,15.6,15.2839,34,4.1,140
4429.5,33.9,13.9,13.8624,30,6.2,120
4430.5,33.9,13.9,13.8624,30,7.7,100
4431.5,33.9,13.3,13.3409,29,4.6,110
4432.5,33.9,14.4,14.3689,31,3.6,120
4433.5,32.2,15,14.7743,35,3.1,150
4434.5,29.4,16.1,16.2088,45,2.6,130
4435.5,27.2,17.2,17.0703,54,2.1,80
4436.5,26.7,16.7,16.6078,54,0,0
4437.5,25,17.2,17.2026,62,0,0
4438.5,23.3,17.8,17.738,71,0,0
4439.5,21.1,18.9,18.8477,87,1.5,130
4440.5,21.7,18.9,18.8734,84,2.1,80
4441.5,21.1,18.3,18.2864,84,2.1,120
4442.5,21.1,18.9,18.8477,87,1.5,110
4443.5,20.6,18.9,18.899,90,1.5,100
4444.5,21.1,18.3,18.2864,84,0,0
4445.5,22.2,18.9,18.9752,82,0,0
4446.5,25.6,20.6,20.6115,74,3.1,180
4447.5,27.2,21.7,21.7014,72,4.1,240
4448.5,28.9,21.1,21.1338,63,3.6,170
4449.5,30.6,21.1,21.0928,57,3.1,240
4450.5,31.1,20,20.0635,52,2.1,240
4451.5,30.6,20.6,20.5114,55,1.5,250
4452.5,33.3,20,20.0858,46,4.1,170
4453.5,33.9,20.6,20.6287,46,4.1,230
4454.5,33.9,19.4,19.5371,43,4.6,180
4455.5,33.9,19.4,19.5371,43,4.6,250
4456.5,33.3,19.4,19.3683,44,5.2,220
4457.5,31.7,19.4,19.3207,48,5.7,250
4458.5,30,20,19.9556,55,4.1,240
4459.5,28.3,20.6,20.5682,63,1.5,270
4460.5,27.2,21.1,21.0057,69,2.6,220
4461.5,26.1,21.1,21.0928,74,3.1,240
4462.5,25,21.1,21.0963,79,3.1,230
4463.5,24.4,21.1,21.1208,82,1.5,190
4464.5,23.9,21.1,21.2186,85,0,0
4465.5,22.8,21.1,21.07,90,0,0
4466.5,23.3,21.7,21.5633,90,2.1,150
4467.5,22.8,21.7,21.7812,94,0,0
4468.5,22.8,21.1,21.07,90,2.6,190
4469.5,23.9,21.7,21.599,87,0,0
4470.5,26.7,22.2,22.323,77,2.6,240
4471.5,28.3,22.2,22.2915,70,4.6,300
4472.5,30,22.2,22.1705,63,3.1,230
4473.5,31.1,21.7,21.5579,57,4.6,270
4474.5,32.2,21.7,21.6919,54,4.1,260
4475.5,34.4,21.1,21.081,46,3.1,200
4476.5,33.9,20,19.9081,44,3.6,300
4477.5,34.4,19.4,19.2175,41,3.6,230
4478.5,35.6,17.8,17.7471,35,4.6,290
4479.5,35,17.8,17.6695,36,2.6,280
4480.5,35,18.3,18.1055,37,4.1,290
4481.5,33.9,18.9,18.7717,41,4.1,300
4482.5,31.7,20,19.9792,50,3.6,300
4483.5,30.6,20.6,20.5114,55,4.1,30
4484.5,29.4,20.6,20.5351,59,3.6,20
4485.5,27.2,21.1,21.0057,69,3.1,360
4486.5,26.7,21.1,21.222,72,2.6,310
4487.5,25.6,21.7,21.6786,79,2.6,310
4488.5,24.4,21.7,21.7084,85,2.6,280
4489.5,23.9,21.7,21.599,87,3.1,320
4490.5,23.3,21.1,21.0095,87,2.6,310
4491.5,23.3,21.1,21.0095,87,2.1,310
4492.5,22.8,21.1,21.07,90,2.6,320
4493.5,24.4,21.7,21.7084,85,2.1,330
4494.5,26.7,21.7,21.6702,74,1.5,100
4495.5,28.3,22.2,22.2915,70,1.5,90
4496.5,31.7,21.7,21.53,55,1.5,50
4497.5,32.8,21.1,20.9854,50,4.1,320
4498.5,35,21.7,21.6236,46,3.1,350
4499.5,35,20.6,20.5236,43,3.1,350
4500.5,34.4,20,19.9855,43,3.6,330
4501.5,35.6,20,19.8873,40,3.1,340
4502.5,36.7,20,20.0316,38,3.1,70
4503.5,36.7,20,20.0316,38,2.6,360
4504.5,36.7,19.4,19.1597,36,2.6,340
4505.5,35,20,19.7523,41,3.6,340
4506.5,30,21.1,21.0959,59,5.2,140
4507.5,31.1,21.1,20.9744,55,3.6,340
4508.5,29.4,22.2,22.1179,65,1.5,270
4509.5,27.8,22.2,22.2768,72,2.6,300
4510.5,27.8,22.2,22.2768,72,2.6,320
4511.5,25,22.8,22.8685,88,3.6,220
4512.5,25,22.2,22.2961,85,0,0
4513.5,24.4,22.8,22.8313,91,0,0
4514.5,24.4,22.8,22.8313,91,0,0
4515.5,24.4,23.3,23.3687,94,1.5,70
4516.5,23.9,23.3,23.3932,97,0,0
4517.5,25,23.3,23.4241,91,0,0
4518.5,27.2,23.9,23.8508,82,0,0
4519.5,30,22.8,22.6856,65,1.5,140
4520.5,31.7,22.2,22.116,57,3.6,100
4521.5,33.9,21.1,20.9788,47,2.1,70
4522.5,35,21.7,21.6236,46,2.1,120
4523.5,36.7,21.7,21.6612,42,3.1,170
4524.5,36.1,21.1,21.1251,42,3.1,90
4525.5,36.7,21.1,20.8642,40,2.1,190
4526.5,38.3,20,19.6359,34,1.5,310
4527.5,34.4,22.2,22.1157,49,7.7,320
4528.5,29.4,21.1,21.0777,61,5.2,40
4529.5,28.3,22.2,22.2915,70,2.6,130
4530.5,27.8,22.8,22.7286,74,2.1,130
4531.5,27.2,22.2,22.1513,74,2.1,80
4532.5,26.7,23.3,23.3633,82,3.1,110
4533.5,26.7,22.8,22.746,79,3.1,180
4534.5,26.7,22.8,22.746,79,4.6,140
4535.5,26.1,21.7,21.7427,77,4.6,180
4536.5,25.6,21.1,21.2591,77,3.1,250
4537.5,25,21.7,21.7058,82,0,0
4538.5,24.4,21.1,21.1208,82,2.6,340
4539.5,23.9,21.1,21.2186,85,0,0
4540.5,23.3,21.7,21.5633,90,0,0
4541.5,23.9,22.2,22.1554,90,3.1,180
4542.5,25,21.7,21.7058,82,3.6,170
4543.5,26.7,21.7,21.6702,74,4.6,220
4544.5,29.4,22.2,22.1179,65,3.1,210
4545.5,30.6,22.8,22.7359,63,2.6,300
4546.5,31.1,22.8,22.6731,61,7.7,250
4547.5,29.4,22.2,22.1179,65,10.8,210
4548.5,27.8,22.2,22.2768,72,2.6,280
4549.5,25.6,21.1,21.2591,77,2.1,50
4550.5,24.4,23.3,23.3687,94,3.6,350
4551.5,26.1,23.3,23.3736,85,5.2,90
4552.5,27.2,23.3,23.2312,79,3.6,160
4553.5,26.7,22.8,22.746,79,3.1,170
4554.5,26.1,22.8,22.7784,82,3.1,170
4555.5,25,22.8,22.8685,88,1.5,140
4556.5,25,22.8,22.8685,88,0,0
4557.5,23.9,22.8,22.8726,94,2.1,130
4558.5,23.9,23.3,23.3932,97,0,0
4559.5,23.3,22.8,22.7956,97,0,0
4560.5,22.8,22.2,22.2975,97,2.1,180
4561.5,22.8,22.2,22.2975,97,2.1,190
4562.5,22.2,22.2,22.2,100,0,0
4563.5,22.2,22.2,22.2,100,0,0
4564.5,22.2,22.2,22.2,100,0,0
4565.5,23.3,22.8,22.7956,97,0,0
4566.5,25.6,22.8,22.8838,85,0,0
4567.5,27.2,22.8,22.8066,77,2.1,210
4568.5,28.9,22.8,22.8647,70,3.1,230
4569.5,31.1,23.3,23.207,63,4.6,310
4570.5,32.2,23.3,23.1514,59,3.6,270
4571.5,32.8,23.3,23.4276,58,4.6,280
4572.5,32.8,22.8,22.846,56,3.6,260
4573.5,27.2,20.6,20.5271,67,6.7,30
4574.5,27.2,21.1,21.0057,69,4.1,310
4575.5,28.3,21.7,21.5723,67,2.6,330
4576.5,30,20.6,20.5345,57,3.1,360
4577.5,28.3,22.8,22.7562,72,3.6,310
4578.5,27.2,22.8,22.8066,77,2.6,320
4579.5,26.1,22.8,22.7784,82,0,0
4580.5,25.6,22.8,22.8838,85,0,0
4581.5,25.6,23.3,23.4588,88,1.5,310
