Hours since 00:00 Jan 1,Dry bulb temp (C),Wet bulb temp (C),Dew point temp (C),Relative humidity (%),Wind direction (deg),Wind speed (m/s)
4413.5,26.1,21.7,21.7427,77,170,5.1
4414.5,25.6,21.1,21.0457,76,190,5.1
4415.5,23.9,21.1,21.0255,84,190,9.3
4416.5,23.3,21.7,21.7444,91,220,5.1
4417.5,23.3,21.7,21.7444,91,210,5.1
4418.5,22.8,21.7,21.7812,94,210,3.1
4419.5,23.3,21.7,21.7444,91,200,3.1
4420.5,23.3,22.2,22.2773,94,180,3.1
4421.5,23.9,21.7,21.7863,88,0,0
4422.5,24.4,22.8,22.8313,91,180,1
4423.5,26.1,23.3,23.3736,85,200,2.6
4424.5,28.3,23.9,23.8703,77,190,5.7
4425.5,29.4,23.3,23.3423,70,190,5.7
4426.5,30,23.9,23.9153,70,200,6.2
4427.5,31.1,25,24.9658,70,200,5.1
4428.5,29.4,25,24.9339,77,230,5.1
4429.5,26.1,22.2,22.1638,79,290,5.1
4430.5,28.9,23.9,23.7869,74,330,1
4431.5,26.7,23.3,23.3633,82,330,3.1
4432.5,28.9,23.3,23.3314,72,170,1
4433.5,24.4,22.2,22.2782,88,150,4.1
4434.5,23.9,22.8,22.8726,94,100,2.6
4435.5,23.9,23.3,23.2213,96,130,0.5
4436.5,23.3,23.3,23.3,100,110,2.6
4437.5,23.9,22.8,22.8726,94,180,2.1
4438.5,23.3,22.2,22.2773,94,0,0
4439.5,23.9,22.2,22.1554,90,0,0
4440.5,23.3,22.2,22.2773,94,210,1.5
4441.5,23.9,22.2,22.1554,90,220,1
4442.5,23.3,22.2,22.2773,94,220,1.5
4443.5,23.3,22.2,22.2773,94,240,1.5
4444.5,23.3,22.2,22.2773,94,240,2.1
4445.5,23.3,22.2,22.2773,94,220,3.1
4446.5,23.9,22.8,22.8726,94,200,3.1
4447.5,25.6,23.3,23.2691,87,210,3.6
4448.5,26.7,23.3,23.3633,82,210,5.7
4449.5,27.2,22.8,22.8066,77,230,4.6
4450.5,28.9,23.3,23.3314,72,250,5.1
4451.5,29.4,23.3,23.3423,70,230,5.1
4452.5,31.1,22.8,22.6731,61,230,4.1
4453.5,31.7,22.8,22.6843,59,240,5.1
4454.5,31.1,22.2,22.1238,59,230,4.1
4455.5,32.2,22.8,22.8684,58,240,3.6
4456.5,30,22.8,22.6856,65,230,3.6
4457.5,28.9,23.3,23.3314,72,210,2.6
4458.5,27.8,23.3,23.3868,77,230,4.1
4459.5,26.7,23.9,23.9612,85,220,5.1
4460.5,25.6,23.3,23.2691,87,210,2.6
4461.5,24.4,22.2,22.2782,88,170,4.1
4462.5,23.9,22.8,22.8726,94,200,3.1
4463.5,23.9,22.8,22.8726,94,200,3.1
4464.5,23.9,22.8,22.8726,94,210,4.1
4465.5,24.4,22.8,22.8313,91,230,3.1
4466.5,23.9,22.8,22.8726,94,230,3.1
4467.5,24.4,22.8,22.8313,91,240,3.1
4468.5,23.9,22.8,22.8726,94,230,2.6
4469.5,23.9,22.8,22.8726,94,230,2.1
4470.5,24.4,22.2,22.2782,88,230,2.6
4471.5,25,22.2,22.1014,84,230,2.1
4472.5,26.1,22.8,22.7784,82,230,2.6
4473.5,27.8,22.8,22.7286,74,260,1
4474.5,28.3,23.9,23.8703,77,270,1
4475.5,30,23.3,23.1871,67,260,1
4476.5,29.4,22.8,22.862,68,270,2.6
4477.5,26.1,23.3,23.3736,85,180,4.1
4478.5,27.8,24.4,24.4357,82,80,3.6
4479.5,26.1,22.2,22.1638,79,10,2.1
4480.5,23.9,22.8,22.8726,94,120,1
4481.5,23.9,22.8,22.8726,94,230,3.1
4482.5,23.9,22.2,22.1554,90,0,0
4483.5,23.9,21.7,21.7863,88,0,0
4484.5,22.8,22.2,22.127,96,0,0
4485.5,23.3,22.8,22.7956,97,0,0
4486.5,23.9,22.2,22.1554,90,0,0
4487.5,23.3,22.2,22.2773,94,0,0
4488.5,22.8,22.2,22.127,96,220,1.5
4489.5,23.3,22.2,22.2773,94,230,4.1
4490.5,23.3,22.2,22.2773,94,260,2.1
4491.5,22.8,22.2,22.127,96,290,3.1
4492.5,23.3,22.2,22.2773,94,280,1
4493.5,22.8,22.2,22.127,96,0,0
4494.5,23.9,22.8,22.8726,94,200,0.5
4495.5,25.6,23.3,23.2691,87,0,0
4496.5,26.7,23.9,23.9612,85,210,1
4497.5,27.8,23.3,23.3868,77,220,1.5
4498.5,30,24.4,24.3858,72,210,1.5
4499.5,30.6,22.8,22.7359,63,200,1.5
4500.5,31.7,19.4,19.3207,48,270,2.1
4501.5,32.8,20.6,20.6565,49,140,1
4502.5,32.8,21.7,21.6263,52,170,2.6
4503.5,32.2,19.4,19.4362,47,240,2.6
4504.5,31.7,20.6,20.6152,52,260,2.1
4505.5,31.1,21.1,20.9744,55,230,3.1
4506.5,30,22.2,22.1705,63,210,3.1
4507.5,28.9,22.8,22.8647,70,250,3.6
4508.5,27.8,22.8,22.7286,74,250,2.6
4509.5,27.2,21.7,21.7014,72,250,3.1
4510.5,26.7,20.6,20.5288,69,250,3.1
4511.5,25.6,20.6,20.6115,74,260,2.1
4512.5,24.4,20.6,20.514,79,240,2.1
4513.5,25,20.6,20.6787,77,260,3.6
4514.5,25,21.1,21.0963,79,260,3.1
4515.5,24.4,21.7,21.7084,85,240,1
4516.5,25,21.7,21.7058,82,260,1.5
4517.5,25,21.7,21.7058,82,260,3.1
4518.5,25.6,21.7,21.6786,79,260,3.6
4519.5,25.6,21.7,21.6786,79,290,2.1
4520.5,26.7,22.2,22.1079,76,300,3.1
4521.5,28.3,22.8,22.7562,72,260,3.1
4522.5,29.4,23.9,23.8107,72,240,2.6
4523.5,30.6,23.3,23.2533,65,240,4.6
4524.5,32.2,23.9,23.976,62,260,5.1
4525.5,32.8,22.8,22.846,56,290,2.6
4526.5,31.1,22.2,22.1238,59,270,5.1
4527.5,31.7,23.3,23.2361,61,230,3.6
4528.5,31.7,22.8,22.6843,59,230,2.6
4529.5,31.7,20.6,20.6152,52,260,2.1
4530.5,27.8,20,20.0968,63,360,2.6
4531.5,26.7,18.9,18.8029,62,270,1
4532.5,26.1,19.4,19.4817,67,260,0.5
4533.5,25,21.1,21.0963,79,0,0
4534.5,26.1,21.7,21.7427,77,280,1
4535.5,26.1,21.7,21.7427,77,270,0.5
4536.5,25.6,21.1,21.0457,76,250,1.5
4537.5,25.6,21.1,21.0457,76,260,2.1
4538.5,25,21.1,21.0963,79,250,2.1
4539.5,24.4,21.1,21.1208,82,0,0
4540.5,23.3,21.7,21.7444,91,180,0.5
4541.5,23.3,21.7,21.7444,91,0,0
4542.5,24.4,22.2,22.2782,88,0,0
4543.5,26.7,22.2,22.1079,76,0,0
4544.5,27.8,22.2,22.2768,72,50,1
4545.5,30.6,23.9,24.0038,68,200,1
4546.5,31.1,22.8,22.6731,61,170,2.6
4547.5,31.7,21.7,21.8253,56,260,1
4548.5,31.7,21.7,21.8253,56,220,2.6
4549.5,32.2,20.6,20.4366,50,230,0.5
4550.5,33.3,22.2,22.0858,52,220,2.6
4551.5,32.8,22.2,22.246,54,230,1
4552.5,32.2,22.2,22.2893,56,0,0
4553.5,28.9,21.1,21.1338,63,120,3.1
4554.5,28.9,23.9,23.7869,74,210,1
4555.5,28.3,23.3,23.2097,74,0,0
4556.5,26.7,23.3,23.3633,82,0,0
4557.5,26.1,23.3,23.3736,85,0,0
4558.5,25.6,22.8,22.8838,85,0,0
4559.5,25,22.8,22.8685,88,0,0
4560.5,24.4,22.8,22.8313,91,0,0
4561.5,25,22.8,22.8685,88,200,0.5
4562.5,23.9,22.8,22.8726,94,0,0
4563.5,24.4,22.8,22.8313,91,0,0
4564.5,23.9,22.8,22.8726,94,0,0
4565.5,23.9,22.8,22.8726,94,0,0
4566.5,25,22.8,22.8685,88,0,0
4567.5,26.7,22.8,22.746,79,220,1
4568.5,27.8,22.8,22.7286,74,240,2.1
4569.5,30,23.9,23.9153,70,190,1
4570.5,30.6,22.8,22.7359,63,160,1
4571.5,31.7,23.3,23.2361,61,170,1
4572.5,33.3,22.8,22.7077,54,120,0.5
4573.5,33.3,21.7,21.767,51,260,0.5
4574.5,32.8,21.7,21.6263,52,170,1.5
4575.5,33.9,22.8,22.6372,52,230,2.1
4576.5,33.3,22.2,22.0858,52,0,0
4577.5,32.8,21.7,21.6263,52,170,1.5
4578.5,30,23.9,23.9153,70,170,2.6
4579.5,28.9,22.8,22.8647,70,170,0.5
4580.5,27.8,23.3,23.3868,77,190,1
4581.5,27.2,23.3,23.2312,79,200,1
4582.5,26.1,23.3,23.3736,85,190,1.5
4583.5,26.1,23.9,23.9507,88,200,1.5
4584.5,25.6,23.9,23.8327,90,0,0
4585.5,25,23.9,23.964,94,0,0
4586.5,25,23.9,23.964,94,0,0
4587.5,24.4,23.9,23.8913,97,0,0
4588.5,24.4,23.9,23.8913,97,0,0
4589.5,24.4,23.9,23.8913,97,0,0
4590.5,25,24.4,24.3156,96,0,0
4591.5,26.1,24.4,24.326,90,0,0
4592.5,28.9,25,25.0919,80,270,1
4593.5,30.6,23.9,24.0038,68,10,2.6
4594.5,31.1,22.8,22.6731,61,10,2.1
4595.5,32.2,22.8,22.8684,58,290,2.6
4596.5,31.7,22.2,22.116,57,290,4.1
4597.5,33.9,20.6,20.6287,46,340,5.1
4598.5,32.8,20.6,20.6565,49,290,3.6
4599.5,32.8,21.1,20.9854,50,320,2.1
4600.5,32.8,21.1,20.9854,50,340,3.1
4601.5,32.2,20.6,20.4366,50,30,2.1
4602.5,31.1,21.1,20.9744,55,60,2.1
4603.5,28.3,21.1,21.077,65,20,2.1
4604.5,25.6,22.2,22.2909,82,0,0
4605.5,25,22.2,22.1014,84,0,0
4606.5,25,22.2,22.1014,84,0,0
4607.5,24.4,22.8,22.8313,91,0,0
4608.5,25,22.8,22.8685,88,0,0
4609.5,25,22.8,22.8685,88,270,0.5
4610.5,25,23.3,23.2407,90,300,2.1
4611.5,25.6,22.8,22.8838,85,320,2.6
4612.5,25.6,22.2,22.2909,82,0,0
4613.5,23.9,22.8,22.8726,94,0,0
4614.5,25,23.3,23.2407,90,70,1
4615.5,27.2,22.8,22.8066,77,70,1.5
4616.5,28.3,23.9,23.8703,77,90,1
4617.5,29.4,22.8,22.862,68,70,1
4618.5,30.6,22.8,22.7359,63,110,1
4619.5,32.2,21.7,21.6919,54,0,0
4620.5,32.8,22.8,22.846,56,200,1
4621.5,33.3,21.7,21.767,51,170,1
4622.5,34.4,21.7,21.7771,48,240,1.5
4623.5,33.9,19.4,19.5371,43,210,1.5
4624.5,33.3,20.6,20.4344,47,210,1
4625.5,32.2,22.2,22.2893,56,160,1
4626.5,31.1,23.3,23.207,63,160,2.1
4627.5,30,23.3,23.1871,67,0,0
4628.5,28.3,22.8,22.7562,72,0,0
4629.5,27.8,23.3,23.3868,77,0,0
4630.5,26.7,23.3,23.3633,82,0,0
4631.5,25.6,23.3,23.2691,87,0,0
4632.5,25.6,22.8,22.8838,85,210,1.5
4633.5,25,22.2,22.1014,84,0,0
4634.5,26.1,22.2,22.1638,79,260,3.6
4635.5,24.4,22.2,22.2782,88,0,0
4636.5,23.9,22.2,22.1554,90,0,0
4637.5,23.9,22.2,22.1554,90,210,0.5
4638.5,27.8,22.8,22.7286,74,280,3.6
4639.5,28.9,23.3,23.3314,72,280,3.1
4640.5,31.1,23.3,23.207,63,320,1.5
4641.5,32.2,22.2,22.2893,56,320,2.6
4642.5,33.9,21.1,20.9788,47,320,2.1
4643.5,34.4,22.2,22.1157,49,0,0
4644.5,35.6,21.1,21.0615,43,290,2.6
4645.5,36.1,21.7,21.5097,43,290,1.5
4646.5,35.6,21.7,21.8051,45,250,2.1
4647.5,35.6,20,19.8873,40,240,3.6
4648.5,35,20.6,20.5236,43,270,3.1
4649.5,33.3,20.6,20.4344,47,0,0
4650.5,33.3,20.6,20.4344,47,0,0
4651.5,32.2,21.7,21.6919,54,0,0
4652.5,30.6,22.2,22.204,61,0,0
4653.5,30,22.2,22.1705,63,0,0
4654.5,26.7,22.2,22.1079,76,0,0
4655.5,25.6,21.7,21.6786,79,0,0
4656.5,25.6,21.7,21.6786,79,0,0
4657.5,25,21.7,21.7058,82,0,0
4658.5,25,21.7,21.7058,82,0,0
4659.5,25,21.7,21.7058,82,0,0
4660.5,25,21.7,21.7058,82,0,0
4661.5,25,21.7,21.7058,82,290,1.5
4662.5,26.7,19.4,19.3127,64,330,2.1
4663.5,29.4,19.4,19.3997,55,360,1.5
4664.5,30.6,19.4,19.2909,51,350,2.6
4665.5,33.3,18.9,18.9988,43,50,1.5
4666.5,33.9,17.8,17.9729,39,10,1.5
4667.5,35,18.9,18.9474,39,270,1
4668.5,36.1,18.9,19.0732,37,260,2.1
4669.5,36.1,18.3,18.1838,35,220,3.6
4670.5,36.1,18.9,19.0732,37,220,5.1
4671.5,36.1,17.8,17.7223,34,240,2.1
4672.5,35.6,18.3,18.1956,36,230,3.1
4673.5,34.4,20,19.9855,43,220,2.6
4674.5,31.1,21.1,20.9744,55,50,4.6
4675.5,28.9,21.1,21.1338,63,30,2.1
4676.5,27.2,21.1,21.0057,69,50,2.6
4677.5,24.4,21.7,21.7084,85,20,6.2
4678.5,23.3,22.2,22.2773,94,70,0.5
4679.5,23.9,22.8,22.8726,94,0,0
4680.5,23.9,22.2,22.1554,90,0,0
4681.5,23.3,22.2,22.2773,94,0,0
4682.5,22.8,22.2,22.127,96,0,0
4683.5,23.3,22.2,22.2773,94,30,1.5
4684.5,23.3,21.7,21.7444,91,30,2.1
4685.5,22.8,21.7,21.7812,94,50,0.5
4686.5,23.3,21.7,21.7444,91,50,1.5
4687.5,23.3,21.7,21.7444,91,40,4.1
4688.5,23.3,21.7,21.7444,91,30,4.1
4689.5,22.8,21.1,21.07,90,30,4.1
4690.5,22.8,21.7,21.7812,94,40,2.1
4691.5,22.8,22.2,22.127,96,0,0
4692.5,23.3,21.7,21.7444,91,0,0
4693.5,22.2,21.7,21.6998,97,100,2.1
4694.5,23.9,22.8,22.8726,94,80,4.1
4695.5,23.9,22.8,22.8726,94,0,0
4696.5,25,22.2,22.1014,84,50,1.5
4697.5,25,22.8,22.8685,88,60,1
4698.5,24.4,22.8,22.8313,91,50,2.1
4699.5,24.4,22.8,22.8313,91,50,1.5
4700.5,23.9,22.8,22.8726,94,80,0.5
4701.5,23.9,22.8,22.8726,94,50,1
4702.5,23.3,22.8,22.7956,97,70,1
4703.5,23.9,22.8,22.8726,94,60,2.1
4704.5,23.3,22.8,22.7956,97,0,0
4705.5,23.9,22.2,22.1554,90,30,3.1
4706.5,23.3,21.7,21.7444,91,50,2.1
4707.5,22.8,21.7,21.7812,94,50,1.5
4708.5,22.8,21.7,21.7812,94,360,2.6
4709.5,22.2,21.1,21.0114,93,20,3.6
4710.5,22.2,21.1,21.0114,93,60,1.5
4711.5,22.8,21.7,21.7812,94,50,2.1
4712.5,22.8,22.2,22.127,96,60,2.6
4713.5,23.3,22.2,22.2773,94,60,3.1
4714.5,24.4,22.8,22.8313,91,70,3.1
4715.5,25,22.2,22.1014,84,80,2.1
4716.5,25.6,21.7,21.6786,79,90,1.5
4717.5,27.2,22.8,22.8066,77,70,2.1
4718.5,27.2,22.2,22.1513,74,110,2.1
4719.5,21.1,20,19.9214,93,40,1
4720.5,21.7,20.6,20.516,93,40,3.6
4721.5,21.1,20.6,20.604,97,30,1
4722.5,21.7,20.6,20.516,93,50,2.1
4723.5,21.1,20.6,20.604,97,0,0
4724.5,21.1,20.6,20.604,97,0,0
4725.5,21.1,20.6,20.604,97,0,0
4726.5,21.7,21.1,21.0326,96,30,1
4727.5,21.7,20.6,20.516,93,50,1.5
4728.5,21.7,20.6,20.516,93,50,1
4729.5,21.7,21.1,21.0326,96,60,1.5
4730.5,22.2,21.7,21.6998,97,130,2.6
4731.5,22.2,21.1,21.0114,93,0,0
4732.5,21.7,20.6,20.516,93,0,0
4733.5,21.7,21.1,21.0326,96,0,0
4734.5,22.2,21.1,21.0114,93,70,1
4735.5,23.3,21.1,21.0095,87,110,1
4736.5,25,20,20.034,74,130,1
4737.5,26.1,20.6,20.6465,72,110,1.5
4738.5,26.1,21.1,21.0928,74,100,1
4739.5,27.8,21.1,21.0972,67,100,2.1
4740.5,28.9,21.7,21.6448,65,130,2.1
4741.5,22.8,20,19.9495,84,210,1
4742.5,23.9,21.1,21.0255,84,50,1
4743.5,25,20.6,20.6787,77,0,0
4744.5,25.6,21.1,21.0457,76,100,0.5
4745.5,25,21.1,21.0963,79,0,0
4746.5,24.4,22.2,22.2782,88,0,0
4747.5,23.3,22.2,22.2773,94,0,0
4748.5,22.8,21.7,21.7812,94,0,0
4749.5,22.8,21.7,21.7812,94,0,0
4750.5,22.8,22.2,22.127,96,0,0
4751.5,22.8,22.2,22.127,96,0,0
4752.5,22.2,21.1,21.0114,93,0,0
4753.5,22.2,21.1,21.0114,93,0,0
4754.5,21.7,21.1,21.0326,96,0,0
4755.5,21.7,21.1,21.0326,96,0,0
4756.5,21.7,21.1,21.0326,96,0,0
4757.5,22.2,21.7,21.6998,97,0,0
4758.5,23.3,21.7,21.7444,91,170,1
4759.5,23.9,21.7,21.7863,88,170,2.1
4760.5,26.7,22.8,22.746,79,190,1.5
4761.5,27.8,22.2,22.2768,72,180,2.6
4762.5,29.4,22.2,22.1179,65,200,5.7
4763.5,29.4,22.2,22.1179,65,220,3.6
4764.5,31.1,23.3,23.207,63,210,4.1
4765.5,31.1,22.8,22.6731,61,210,5.1
4766.5,28.9,22.8,22.8647,70,170,4.6
4767.5,24.4,22.2,22.2782,88,180,4.1
4768.5,27.2,22.2,22.1513,74,200,4.1
4769.5,26.1,22.2,22.1638,79,230,1.5
4770.5,25.6,22.8,22.8838,85,200,1.5
4771.5,24.4,22.2,22.2782,88,140,1
4772.5,24.4,22.8,22.8313,91,180,0.5
4773.5,23.9,22.8,22.8726,94,0,0
4774.5,24.4,22.8,22.8313,91,0,0
4775.5,24.4,23.3,23.3687,94,180,2.1
4776.5,24.4,23.3,23.3687,94,200,1
4777.5,24.4,22.8,22.8313,91,200,1
4778.5,24.4,22.8,22.8313,91,200,1
4779.5,23.9,22.2,22.1554,90,210,2.1
4780.5,23.3,21.7,21.7444,91,0,0
4781.5,23.9,21.7,21.7863,88,210,1
4782.5,24.4,22.2,22.2782,88,210,1.5
4783.5,25.6,22.2,22.2909,82,210,2.6
4784.5,27.2,22.8,22.8066,77,220,2.6
4785.5,29.4,22.8,22.862,68,210,2.1
4786.5,29.4,22.8,22.862,68,240,2.6
4787.5,30,22.2,22.1705,63,190,2.6
4788.5,23.3,22.2,22.2773,94,170,4.1
4789.5,25,23.3,23.2407,90,200,1
4790.5,25.6,23.9,23.8327,90,0,0
4791.5,27.2,23.9,23.8508,82,170,2.6
4792.5,27.8,24.4,24.4357,82,170,2.6
4793.5,26.7,21.1,20.9938,71,230,3.1
4794.5,25.6,22.2,22.2909,82,200,1.5
4795.5,23.9,22.8,22.8726,94,170,0.5
4796.5,23.3,21.7,21.7444,91,0,0
4797.5,23.3,21.7,21.7444,91,0,0
4798.5,23.3,22.2,22.2773,94,200,2.1
4799.5,23.3,21.7,21.7444,91,210,1.5
4800.5,23.3,22.2,22.2773,94,0,0
4801.5,23.9,22.8,22.8726,94,210,1
4802.5,23.9,23.3,23.2213,96,220,1.5
4803.5,24.4,23.3,23.3687,94,200,2.1
4804.5,24.4,23.3,23.3687,94,200,1
4805.5,24.4,23.9,23.8913,97,220,2.6
4806.5,24.4,22.8,22.8313,91,240,4.6
4807.5,26.1,23.3,23.3736,85,260,2.6
4808.5,27.8,23.3,23.3868,77,220,2.6
4809.5,29.4,22.8,22.862,68,260,3.6
4810.5,30,23.3,23.1871,67,190,3.1
4811.5,31.1,23.3,23.207,63,230,2.1
4812.5,31.7,22.8,22.6843,59,220,3.6
4813.5,31.7,23.9,23.7722,63,230,1.5
4814.5,32.2,22.8,22.8684,58,220,2.6
4815.5,32.8,22.8,22.846,56,190,3.1
4816.5,32.2,22.2,22.2893,56,200,3.6
4817.5,31.7,22.8,22.6843,59,210,2.1
4818.5,30,23.3,23.1871,67,200,1.5
4819.5,28.3,23.9,23.8703,77,210,1.5
4820.5,27.2,22.8,22.8066,77,180,1.5
4821.5,26.1,22.8,22.7784,82,180,1.5
4822.5,26.1,22.8,22.7784,82,210,2.6
4823.5,25.6,22.2,22.2909,82,200,2.1
4824.5,25,21.7,21.7058,82,200,2.6
4825.5,24.4,21.7,21.7084,85,190,1.5
4826.5,23.9,21.7,21.7863,88,190,0.5
4827.5,23.9,21.7,21.7863,88,200,1
4828.5,24.4,21.7,21.7084,85,240,1.5
4829.5,23.9,21.7,21.7863,88,0,0
4830.5,25.6,22.2,22.2909,82,210,1.5
4831.5,26.7,22.8,22.746,79,220,2.6
4832.5,28.9,23.3,23.3314,72,200,2.6
4833.5,30.6,24.4,24.4883,70,260,2.6
4834.5,31.7,23.9,23.7722,63,270,2.1
4835.5,32.2,25,25.023,66,210,1.5
4836.5,32.8,23.3,23.139,57,230,4.6
4837.5,32.2,25,25.023,66,170,3.6
4838.5,33.3,23.9,23.8935,58,170,4.1
4839.5,32.2,24.4,24.5067,64,190,4.1
4840.5,28.9,22.8,22.8647,70,210,3.6
4841.5,28.3,22.2,22.2915,70,250,4.1
4842.5,26.7,22.8,22.746,79,330,1.5
4843.5,26.7,22.2,22.1079,76,240,1
4844.5,25.6,23.3,23.2691,87,210,1
4845.5,25,22.2,22.1014,84,200,2.1
4846.5,24.4,22.8,22.8313,91,210,1.5
4847.5,24.4,22.2,22.2782,88,210,1.5
4848.5,24.4,22.2,22.2782,88,210,1
4849.5,24.4,22.2,22.2782,88,200,2.1
4850.5,23.9,22.2,22.1554,90,200,1.5
4851.5,23.9,22.2,22.1554,90,0,0
4852.5,23.9,21.7,21.7863,88,0,0
4853.5,23.9,22.2,22.1554,90,0,0
4854.5,25,22.8,22.8685,88,0,0
4855.5,26.7,23.3,23.3633,82,210,1
4856.5,28.3,24.4,24.2984,79,0,0
4857.5,30,24.4,24.3858,72,230,0.5
4858.5,32.2,25.6,25.5259,68,210,0.5
4859.5,32.8,24.4,24.2679,61,200,1.5
4860.5,33.9,24.4,24.4525,58,220,2.1
4861.5,34.4,24.4,24.3301,56,220,2.6
4862.5,33.9,25.6,25.5737,62,220,4.1
4863.5,32.2,22.8,22.8684,58,300,4.1
4864.5,32.2,23.3,23.1514,59,330,1
4865.5,30,24.4,24.3858,72,0,0
4866.5,28.3,23.9,23.8703,77,0,0
4867.5,28.9,23.9,23.7869,74,0,0
4868.5,27.8,25,25.0385,85,0,0
4869.5,27.8,23.9,23.8133,79,0,0
4870.5,27.2,23.9,23.8508,82,0,0
4871.5,26.7,23.9,23.9612,85,0,0
4872.5,26.1,23.9,23.9507,88,0,0
4873.5,26.1,23.9,23.9507,88,220,2.1
4874.5,25.6,24.4,24.3802,93,0,0
4875.5,25.6,24.4,24.3802,93,0,0
4876.5,25.6,24.4,24.3802,93,0,0
4877.5,25.6,23.9,23.8327,90,200,1
4878.5,27.2,23.9,23.8508,82,240,1.5
4879.5,28.3,23.9,23.8703,77,230,1.5
4880.5,30.6,24.4,24.4883,70,250,1
4881.5,32.2,25,25.023,66,250,1
4882.5,33.3,23.3,23.3099,56,260,2.6
4883.5,34.4,23.9,24.0291,55,270,1.5
4884.5,35,23.3,23.325,51,210,2.6
4885.5,35.6,22.2,22.1662,46,230,3.6
4886.5,35.6,24.4,24.5173,53,220,3.6
4887.5,35,23.3,23.325,51,210,2.6
4888.5,34.4,23.3,23.4125,53,260,3.6
4889.5,33.9,23.3,23.2617,54,250,3.1
4890.5,31.7,25.6,25.5387,70,210,1
4891.5,31.1,25,24.9658,70,0,0
4892.5,28.9,25.6,25.5079,82,200,0.5
4893.5,28.3,23.9,23.8703,77,200,1.5
4894.5,28.3,23.3,23.2097,74,180,2.1
4895.5,27.2,23.9,23.8508,82,210,1.5
4896.5,26.7,24.4,24.3497,87,220,1.5
4897.5,26.1,24.4,24.326,90,210,2.1
4898.5,25.6,24.4,24.3802,93,220,1.5
4899.5,25.6,23.9,23.8327,90,210,1
4900.5,25,23.9,23.964,94,220,1
4901.5,25,23.3,23.2407,90,210,2.1
4902.5,26.1,23.9,23.9507,88,230,2.6
4903.5,27.8,23.9,23.8133,79,200,2.6
4904.5,30,23.9,23.9153,70,190,2.1
4905.5,32.2,22.8,22.8684,58,230,1.5
4906.5,33.3,23.3,23.3099,56,230,1.5
4907.5,34.4,23.3,23.4125,53,200,2.6
4908.5,35,24.4,24.2771,54,200,3.6
4909.5,35.6,23.9,23.8746,51,200,3.1
4910.5,35,23.3,23.325,51,230,3.1
4911.5,35.6,23.3,23.2096,49,210,2.6
4912.5,35,22.8,22.6627,49,220,2.6
4913.5,33.9,22.8,22.6372,52,180,1.5
4914.5,32.2,24.4,24.5067,64,0,0
4915.5,30,24.4,24.3858,72,170,1.5
4916.5,29.4,23.9,23.8107,72,190,2.1
4917.5,28.9,24.4,24.4505,77,190,2.1
4918.5,27.8,23.9,23.8133,79,160,0.5
4919.5,27.8,24.4,24.4357,82,270,2.6
4920.5,27.2,24.4,24.4509,85,230,0.5
4921.5,22.8,21.7,21.7812,94,230,6.7
4922.5,22.8,21.1,21.07,90,280,3.1
4923.5,22.2,21.1,21.0114,93,0,0
4924.5,22.2,20.6,20.6574,91,0,0
4925.5,21.1,21.1,21.1,100,260,1
4926.5,22.8,21.1,21.07,90,0,0
4927.5,24.4,21.7,21.7084,85,220,2.6
4928.5,25,21.7,21.7058,82,230,2.6
4929.5,27.2,22.2,22.1513,74,230,3.1
4930.5,27.2,22.2,22.1513,74,270,4.1
4931.5,28.3,22.8,22.7562,72,230,2.6
4932.5,30,22.8,22.6856,65,240,1
4933.5,30.6,22.8,22.7359,63,0,0
4934.5,31.1,22.8,22.6731,61,170,0.5
4935.5,31.7,22.8,22.6843,59,0,0
4936.5,31.7,22.8,22.6843,59,0,0
4937.5,31.1,22.8,22.6731,61,0,0
4938.5,29.4,23.9,23.8107,72,210,1.5
4939.5,28.3,24.4,24.2984,79,0,0
4940.5,27.2,24.4,24.4509,85,0,0
4941.5,27.2,23.9,23.8508,82,0,0
4942.5,26.7,23.9,23.9612,85,0,0
4943.5,26.1,23.9,23.9507,88,0,0
4944.5,26.1,22.8,22.7784,82,230,3.1
4945.5,25,22.8,22.8685,88,210,1
4946.5,24.4,22.8,22.8313,91,210,1.5
4947.5,23.9,21.7,21.7863,88,210,2.1
4948.5,23.3,21.7,21.7444,91,230,1.5
4949.5,23.3,21.7,21.7444,91,220,2.1
4950.5,24.4,22.2,22.2782,88,200,0.5
4951.5,25.6,22.8,22.8838,85,190,1
4952.5,27.8,23.3,23.3868,77,220,3.1
4953.5,29.4,23.3,23.3423,70,210,2.6
4954.5,30.6,21.1,21.0928,57,200,2.6
4955.5,31.1,21.1,20.9744,55,200,3.1
4956.5,31.7,22.2,22.116,57,220,2.1
4957.5,32.2,22.2,22.2893,56,230,2.6
4958.5,32.2,22.2,22.2893,56,160,2.6
4959.5,30.6,22.8,22.7359,63,230,4.1
4960.5,29.4,22.2,22.1179,65,230,3.1
4961.5,28.9,22.8,22.8647,70,210,1
4962.5,27.8,21.7,21.578,69,190,2.1
4963.5,26.1,22.8,22.7784,82,160,1
4964.5,25.6,22.8,22.8838,85,180,1
4965.5,25.6,22.8,22.8838,85,190,1
4966.5,25,22.2,22.1014,84,220,1
4967.5,25,22.2,22.1014,84,230,1
4968.5,24.4,22.2,22.2782,88,0,0
4969.5,25,22.8,22.8685,88,0,0
4970.5,23.9,22.2,22.1554,90,0,0
4971.5,23.3,22.2,22.2773,94,0,0
4972.5,23.3,22.2,22.2773,94,0,0
