,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"May 31, 03:00 pm",1846.65,20.9,40.0224,290,339,1919.12,555,27.9039,567.658,1.84665,1,1,566.102,10
"May 31, 04:00 pm",1624.96,20.6,53.6126,467,222,1689.78,507,26.6669,503.55,1.62496,1,1,495.53,10
"May 31, 05:00 pm",1077.33,19.9,67.0121,398,193,1125.22,372,23.8324,342.011,1.07733,1,1,325.6,10
"May 31, 06:00 pm",273.311,19.2,80.117,6,91,301.381,93,19.8806,86.0086,0.273311,1,1,85.6275,7.4
"May 31, 07:00 pm",75.3972,18.4,92.7304,6,30,99.4914,31,17.9096,28.0138,0.0753972,1,1,28.0138,7.4
"May 31, 08:00 pm",0,17.2,99.121,0,0,0,0,17.2,0,0,1,3,0,7.4
"May 31, 09:00 pm",0,16,0,0,0,0,0,16,0,0,1,0,0,5.8
"May 31, 10:00 pm",0,14.8,0,0,0,0,0,14.8,0,0,1,0,0,5.8
"May 31, 11:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,5.8
"Jun 1, 12:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,4.1
"Jun 1, 01:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,4.1
"Jun 1, 02:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,4.1
"Jun 1, 03:00 am",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,4.2
"Jun 1, 04:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,4.2
"Jun 1, 05:00 am",25.246,13.1,94.5381,0,14,48.3889,14,11.8472,13.2593,0.025246,1,2,13.2593,4.2
"Jun 1, 06:00 am",242.082,13.4,82.6028,0,80,269.501,80,13.5064,74.3936,0.242082,1,1,74.3936,6.2
"Jun 1, 07:00 am",1010.03,13.7,69.5743,438,171,1056.03,353,18.1145,318.217,1.01003,1,1,297.625,6.2
"Jun 1, 08:00 am",1269.16,14.2,56.2247,220,264,1322.67,392,20.0066,380.589,1.26916,1,1,376.01,6.2
"Jun 1, 09:00 am",2312.07,14.6,42.668,646,217,2402.12,684,25.8901,706.291,2.31207,1,1,701.84,6.4
"Jun 1, 10:00 am",2752.15,15.1,28.9798,706,211,2860.73,799,29.2189,850.32,2.75215,1,1,849.179,6.4
"Jun 1, 11:00 am",3142.5,16,15.2235,821,173,3269.08,915,32.5941,986.526,3.1425,1,1,986.357,6.4
"Jun 1, 12:00 pm",3183.15,16.8,1.77401,805,199,3311.69,948,38.0306,1026.41,3.18315,1,1,1026.41,4.6
"Jun 1, 01:00 pm",2828.43,17.7,12.5009,526,364,2940.41,844,36.5662,904.768,2.82843,1,1,904.705,4.6
"Jun 1, 02:00 pm",1706.85,18.3,26.2595,144,392,1774.44,514,29.35,527.22,1.70685,1,1,527.055,4.6
"Jun 1, 03:00 pm",1668.24,18.9,39.9636,232,339,1734.52,512,29.8206,517.601,1.66824,1,1,516.363,4
"Jun 1, 04:00 pm",1461.14,19.5,53.5474,322,266,1520.6,463,29.0905,456.601,1.46114,1,1,451.098,4
"Jun 1, 05:00 pm",1105.74,19.8,66.9397,538,153,1154.44,396,27.2189,361.526,1.10574,1,1,339.428,4
"Jun 1, 06:00 pm",425.379,20,80.0363,335,104,456.745,197,22.7129,152.761,0.425379,1,1,131.478,3.9
"Jun 1, 07:00 pm",90.1362,20.3,92.642,58,38,114.514,44,19.9008,32.5385,0.0901362,1,1,32.5385,3.9
"Jun 1, 08:00 pm",0,19.5,99.1118,4,0,0,0,19.5,0,0,1,3,0,3.9
"Jun 1, 09:00 pm",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,3.9
"Jun 1, 10:00 pm",0,17.9,0,0,0,0,0,17.9,0,0,1,0,0,3.9
"Jun 1, 11:00 pm",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,3.9
"Jun 2, 12:00 am",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,2.5
"Jun 2, 01:00 am",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,2.5
"Jun 2, 02:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,2.5
"Jun 2, 03:00 am",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,4.7
"Jun 2, 04:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,4.7
"Jun 2, 05:00 am",21.8106,13.2,94.5576,0,13,44.8892,13,12.0148,12.3094,0.0218106,1,2,12.3094,4.7
"Jun 2, 06:00 am",322.33,13.8,82.5887,323,85,351.439,164,14.868,117.247,0.32233,1,1,97.6045,4
"Jun 2, 07:00 am",930.336,14.3,69.5706,501,128,974.162,337,19.6512,300.035,0.930336,1,1,276.485,4
"Jun 2, 08:00 am",1601.9,16.6,56.2298,589,167,1665.95,509,26.7108,500.904,1.6019,1,1,488.642,4
"Jun 2, 09:00 am",2218.74,18.8,42.6804,706,175,2305.1,685,35.0403,708.762,2.21874,1,1,703.892,3.1
"Jun 2, 10:00 am",2566.14,21,28.9981,688,215,2666.65,788,40.5854,838.313,2.56614,1,1,837.198,3.1
"Jun 2, 11:00 am",2855.36,22.2,15.2443,724,226,2968.56,881,44.5432,951.222,2.85536,1,1,951.072,3.1
"Jun 2, 12:00 pm",3074.56,23.4,1.72595,757,233,3197.9,938,43.4336,1018.7,3.07456,1,1,1018.7,5
"Jun 2, 01:00 pm",2346.3,24.6,12.4478,364,388,2437.72,720,39.8524,762.534,2.3463,1,1,762.491,5
"Jun 2, 02:00 pm",2079.66,24.8,26.2055,314,374,2160.67,641,37.8622,669.461,2.07966,1,1,669.104,5
"Jun 2, 03:00 pm",1751.72,25,39.9047,284,334,1820.85,547,35.2853,558.202,1.75172,1,1,556.694,5.4
"Jun 2, 04:00 pm",1051.3,25.2,53.4826,103,278,1098.46,341,31.102,330.789,1.0513,1,1,329.037,5.4
"Jun 2, 05:00 pm",587.902,25,66.8679,28,184,623.023,197,27.8401,184.869,0.587902,1,1,183.723,5.4
"Jun 2, 06:00 pm",181.953,24.8,79.9568,0,64,208.144,64,25.1225,60.595,0.181953,1,1,60.595,4.9
"Jun 2, 07:00 pm",64.4682,24.5,92.5551,0,27,88.3531,27,23.9133,25.576,0.0644682,1,1,25.576,4.9
"Jun 2, 08:00 pm",0,23.6,99.1017,0,0,0,0,23.6,0,0,1,3,0,4.9
"Jun 2, 09:00 pm",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,3.8
"Jun 2, 10:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,3.8
"Jun 2, 11:00 pm",0,20.7,0,0,0,0,0,20.7,0,0,1,0,0,3.8
"Jun 3, 12:00 am",0,19.9,0,0,0,0,0,19.9,0,0,1,0,0,1.5
"Jun 3, 01:00 am",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,1.5
"Jun 3, 02:00 am",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,1.5
"Jun 3, 03:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,4.2
"Jun 3, 04:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,4.2
"Jun 3, 05:00 am",11.2759,15.6,94.5775,0,10,34.1579,10,14.3046,9.46268,0.0112759,1,2,9.46268,4.2
"Jun 3, 06:00 am",71.853,14.8,82.5783,0,28,95.8792,28,14.0546,26.5315,0.071853,1,1,26.5315,5.8
"Jun 3, 07:00 am",179.942,14,69.5703,0,60,206.092,60,13.8181,56.9692,0.179942,1,1,56.9692,5.8
"Jun 3, 08:00 am",426.547,14.4,56.238,0,134,457.939,134,15.5399,127.567,0.426547,1,1,127.567,5.8
"Jun 3, 09:00 am",359.702,14.7,42.6957,0,114,389.618,114,15.7906,108.658,0.359702,1,1,108.658,4.3
"Jun 3, 10:00 am",2217.4,15.1,29.0191,328,382,2303.7,655,28.3035,681.375,2.2174,1,1,680.842,4.3
"Jun 3, 11:00 am",2286.74,15.4,15.2682,279,421,2375.77,673,30.2851,708.906,2.28674,1,1,708.848,4.3
"Jun 3, 12:00 pm",2629.62,15.7,1.69129,385,402,2732.85,761,28.3726,807.941,2.62962,1,1,807.94,7
"Jun 3, 01:00 pm",1066.96,16,12.3952,32,289,1114.56,318,20.916,318.182,1.06696,1,1,318.179,7
"Jun 3, 02:00 pm",921.21,16.3,26.1516,12,273,964.79,283,19.9849,274.259,0.92121,1,1,274.245,7
"Jun 3, 03:00 pm",770.601,16.7,39.846,8,233,810.232,239,19.4953,229.837,0.770601,1,1,229.795,7.5
"Jun 3, 04:00 pm",286.366,17,53.418,0,93,314.711,93,17.5721,88.4774,0.286366,1,1,88.4774,7.5
"Jun 3, 05:00 pm",197.531,16.5,66.7967,0,66,224.037,66,16.5284,62.6884,0.197531,1,1,62.6884,7.5
"Jun 3, 06:00 pm",416.947,16,79.8783,169,117,448.125,165,17.1975,136.51,0.416947,1,1,125.771,6.9
"Jun 3, 07:00 pm",11.2221,15.4,92.4698,0,10,34.103,10,14.6056,9.46024,0.0112221,1,1,9.46024,6.9
"Jun 3, 08:00 pm",0,15,99.0906,0,0,0,0,15,0,0,1,3,0,6.9
"Jun 3, 09:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,4.6
"Jun 3, 10:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,4.6
"Jun 3, 11:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,4.6
"Jun 4, 12:00 am",0,13,0,0,0,0,0,13,0,0,1,0,0,5.3
"Jun 4, 01:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,5.3
"Jun 4, 02:00 am",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,5.3
"Jun 4, 03:00 am",0,12.1,0,0,0,0,0,12.1,0,0,1,0,0,5.1
"Jun 4, 04:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,5.1
"Jun 4, 05:00 am",0,11.8,94.5977,0,3,10.4076,3,10.4729,2.83459,0,1,2,2.83459,5.1
"Jun 4, 06:00 am",154.817,11.8,82.5716,0,52,180.464,52,11.4502,49.3631,0.154817,1,1,49.3631,6.4
"Jun 4, 07:00 am",402.283,11.8,69.5733,0,126,433.135,126,12.6948,119.132,0.402283,1,1,119.132,6.4
"Jun 4, 08:00 am",379.758,12.7,56.2491,0,119,410.113,119,13.5885,113.25,0.379758,1,1,113.25,6.4
"Jun 4, 09:00 am",860.179,13.7,42.7137,13,255,902.133,264,18.2363,254.482,0.860179,1,1,254.392,3.5
"Jun 4, 10:00 am",653.872,14.6,29.0428,3,200,690.586,203,18.0956,194.618,0.653872,1,1,194.613,3.5
"Jun 4, 11:00 am",537.677,15.7,15.2951,1,167,571.612,168,18.2925,161.23,0.537677,1,1,161.23,3.5
"Jun 4, 12:00 pm",670.794,16.7,1.66952,2,207,707.923,209,20.1495,201.382,0.670794,1,1,201.382,3.5
"Jun 4, 01:00 pm",473.464,17.8,12.343,1,149,505.915,150,20.0326,143.84,0.473464,1,1,143.84,3.5
"Jun 4, 02:00 pm",435.367,18.5,26.0976,0,139,466.957,139,20.357,132.961,0.435368,1,1,132.961,3.5
"Jun 4, 03:00 pm",556.181,19.2,39.7874,2,175,590.551,177,21.3972,168.972,0.556181,1,1,168.962,5.2
"Jun 4, 04:00 pm",883.925,19.9,53.3539,34,257,926.508,278,24.0795,268.982,0.883925,1,1,268.41,5.2
"Jun 4, 05:00 pm",733.875,20.2,66.7264,98,199,772.576,244,23.7457,227.445,0.733875,1,1,223.466,5.2
"Jun 4, 06:00 pm",111.824,20.4,79.8011,0,41,136.623,41,20.2594,38.8846,0.111824,1,1,38.8846,5.8
"Jun 4, 07:00 pm",77.9548,20.6,92.3862,0,31,102.098,31,20.0262,29.0273,0.0779548,1,1,29.0273,5.8
"Jun 4, 08:00 pm",0,19.8,99.0787,0,0,0,0,19.8,0,0,1,3,0,5.8
"Jun 4, 09:00 pm",0,19,0,0,0,0,0,19,0,0,1,0,0,2.9
"Jun 4, 10:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,2.9
"Jun 4, 11:00 pm",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,2.9
"Jun 5, 12:00 am",0,17.3,0,0,0,0,0,17.3,0,0,1,0,0,5
"Jun 5, 01:00 am",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,5
"Jun 5, 02:00 am",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,5
"Jun 5, 03:00 am",0,16.7,0,0,0,0,0,16.7,0,0,1,0,0,4.1
"Jun 5, 04:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,4.1
"Jun 5, 05:00 am",37.8577,16.7,94.6181,0,18,61.2377,18,15.5721,17.0613,0.0378577,1,2,17.0613,4.1
"Jun 5, 06:00 am",207.397,16.9,82.5686,0,70,234.104,70,16.8774,65.6087,0.207397,1,1,65.6087,4
"Jun 5, 07:00 am",486.675,17.1,69.5796,9,153,519.43,157,18.9992,147.408,0.486676,1,1,146.984,4
"Jun 5, 08:00 am",270.016,19.1,56.2632,0,89,298.017,89,19.8188,84.6478,0.270016,1,1,84.6478,4
"Jun 5, 09:00 am",358.33,21.1,42.7344,0,117,388.217,117,22.2901,111.533,0.35833,1,1,111.533,4.2
"Jun 5, 10:00 am",413.154,23,29.069,0,135,444.247,135,24.6606,129.049,0.413154,1,1,129.049,4.2
"Jun 5, 11:00 am",458.051,23.3,15.3247,0,149,490.153,149,25.2982,142.812,0.458051,1,1,142.812,4.2
"Jun 5, 12:00 pm",542.425,23.5,1.65987,6,169,576.471,175,25.8294,168.383,0.542425,1,1,168.383,5
"Jun 5, 01:00 pm",1802.09,23.8,12.2913,183,381,1872.98,549,33.9641,568.942,1.80209,1,1,568.921,5
"Jun 5, 02:00 pm",2693.21,24.7,26.0437,652,276,2799.2,833,41.5669,883.934,2.69321,1,1,883.208,5
"Jun 5, 03:00 pm",2129.55,25.6,39.729,514,295,2212.46,682,42.1012,702.666,2.12955,1,1,699.984,3.3
"Jun 5, 04:00 pm",435.348,26.5,53.2902,0,146,466.937,146,29.9908,139.12,0.435348,1,1,139.12,3.3
"Jun 5, 05:00 pm",414.427,26.8,66.6568,1,139,445.548,139,28.8245,132.047,0.414427,1,1,132.007,3.3
"Jun 5, 06:00 pm",350.707,27.1,79.7251,77,113,380.428,135,28.801,117.593,0.350707,1,1,112.7,3.2
"Jun 5, 07:00 pm",28.4563,27.4,92.3044,0,16,51.6595,16,26.6851,15.1505,0.0284563,1,1,15.1505,3.2
"Jun 5, 08:00 pm",0,26.9,99.066,0,0,0,0,26.9,0,0,1,3,0,3.2
"Jun 5, 09:00 pm",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,1.8
"Jun 5, 10:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,1.8
"Jun 5, 11:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,1.8
"Jun 6, 12:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,5.1
"Jun 6, 01:00 am",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,5.1
"Jun 6, 02:00 am",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,5.1
"Jun 6, 03:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,6.8
"Jun 6, 04:00 am",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,6.8
"Jun 6, 05:00 am",63.1353,22.4,94.6389,0,27,86.9948,27,21.7986,24.9363,0.0631353,1,2,24.9363,6.8
"Jun 6, 06:00 am",319.409,22.4,82.5691,192,98,348.456,145,23.1687,112.204,0.319409,1,1,100.519,8.2
"Jun 6, 07:00 am",806.379,22.5,69.589,283,169,846.93,288,25.5117,260.326,0.806379,1,1,247.011,8.2
"Jun 6, 08:00 am",1335.84,24.2,56.2801,326,242,1391.37,432,29.7116,420.804,1.33584,1,1,413.993,8.2
"Jun 6, 09:00 am",2144.34,25.9,42.7577,559,265,2227.82,670,35.6805,686.334,2.14435,1,1,682.45,7.9
"Jun 6, 10:00 am",1530.49,27.6,29.0975,117,379,1592.19,477,34.6559,485.468,1.53049,1,1,485.276,7.9
"Jun 6, 11:00 am",2356.91,28.3,15.3569,347,411,2448.76,725,39.3361,764.024,2.35691,1,1,763.951,7.9
"Jun 6, 12:00 pm",2529.83,29,1.66133,431,362,2628.82,764,39.4946,820.78,2.52983,1,1,820.78,9.9
"Jun 6, 01:00 pm",1558.92,29.7,12.2398,87,412,1621.55,492,36.0487,497.648,1.55892,1,1,497.639,9.9
"Jun 6, 02:00 pm",1612.97,29.6,25.9898,119,402,1677.39,504,35.9474,514.647,1.61297,1,1,514.516,9.9
"Jun 6, 03:00 pm",1755.6,29.6,39.6708,268,352,1824.87,554,37.0556,564.233,1.7556,1,1,562.843,9
"Jun 6, 04:00 pm",271.484,29.5,53.227,0,94,299.515,94,30.444,89.4334,0.271484,1,1,89.4334,9
"Jun 6, 05:00 pm",188.296,28.8,66.5882,0,67,214.615,67,29.0076,63.6417,0.188296,1,1,63.6417,9
"Jun 6, 06:00 pm",94.476,28.1,79.6505,0,37,118.938,37,27.8881,35.0817,0.094476,1,1,35.0817,9.5
"Jun 6, 07:00 pm",124.768,27.3,92.2244,83,54,149.821,64,27.1739,44.0408,0.124768,1,1,44.0408,9.5
"Jun 6, 08:00 pm",0,26.3,99.0525,9,1,3.32409,1,25.5902,0.969846,0,1,3,0.969846,9.5
"Jun 6, 09:00 pm",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,11
"Jun 6, 10:00 pm",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,11
"Jun 6, 11:00 pm",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,11
"Jun 7, 12:00 am",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,8.4
"Jun 7, 01:00 am",0,22.7,0,0,0,0,0,22.7,0,0,1,0,0,8.4
"Jun 7, 02:00 am",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,8.4
"Jun 7, 03:00 am",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,7.1
"Jun 7, 04:00 am",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,7.1
"Jun 7, 05:00 am",55.0874,21.5,94.6598,0,24,78.7936,24,20.8637,22.4881,0.0550874,1,2,22.4881,7.1
"Jun 7, 06:00 am",332.592,21.7,82.5731,150,105,361.922,142,22.8526,113.377,0.332592,1,1,104.25,3.8
"Jun 7, 07:00 am",945.469,21.8,69.6015,466,156,989.705,352,27.5821,313.433,0.945469,1,1,291.496,3.8
"Jun 7, 08:00 am",1564.43,22.9,56.2997,537,203,1627.24,516,33.2563,503.8,1.56443,1,1,492.565,3.8
"Jun 7, 09:00 am",1602.81,24,42.7833,236,330,1666.89,501,31.6545,502.289,1.60281,1,1,500.646,7
"Jun 7, 10:00 am",2535.75,25.1,29.1283,579,292,2634.99,776,37.8031,816.7,2.53575,1,1,815.746,7
"Jun 7, 11:00 am",2940.71,26,15.3913,764,202,3057.8,895,41.4012,964.151,2.94071,1,1,963.988,7
"Jun 7, 12:00 pm",3113.02,26.9,1.67271,805,199,3238.2,951,42.3689,1025.92,3.11302,1,1,1025.92,7.8
"Jun 7, 01:00 pm",2697.72,27.8,12.1886,562,308,2803.91,824,41.2011,883.111,2.69772,1,1,883.048,7.8
"Jun 7, 02:00 pm",2487.14,28.1,25.9359,575,272,2584.33,764,40.2898,810.771,2.48714,1,1,810.14,7.8
"Jun 7, 03:00 pm",2169.76,28.5,39.6128,575,251,2254.22,685,39.5299,706.911,2.16976,1,1,703.945,7.3
"Jun 7, 04:00 pm",1454.77,28.8,53.1643,364,253,1514.03,479,36.0427,470.669,1.45477,1,1,464.627,7.3
"Jun 7, 05:00 pm",919.301,28.9,66.5204,255,208,962.829,326,33.2623,301.694,0.919301,1,1,291.457,7.3
"Jun 7, 06:00 pm",208.101,29,79.5774,0,74,234.822,74,29.475,69.7901,0.208101,1,1,69.7901,8.7
"Jun 7, 07:00 pm",24.8456,29.1,92.1464,0,15,47.981,15,28.6053,14.2009,0.0248456,1,1,14.2009,8.7
"Jun 7, 08:00 pm",0,27.6,99.0384,0,0,0,0,27.6,0,0,1,3,0,8.7
"Jun 7, 09:00 pm",0,26,0,0,0,0,0,26,0,0,1,0,0,7.6
"Jun 7, 10:00 pm",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,7.6
"Jun 7, 11:00 pm",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,7.6
"Jun 8, 12:00 am",0,23.1,0,0,0,0,0,23.1,0,0,1,0,0,3.9
"Jun 8, 01:00 am",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,3.9
"Jun 8, 02:00 am",0,22.2,0,0,0,0,0,22.2,0,0,1,0,0,3.9
"Jun 8, 03:00 am",0,22,0,0,0,0,0,22,0,0,1,0,0,6.4
"Jun 8, 04:00 am",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,6.4
"Jun 8, 05:00 am",36.1599,22.6,94.681,0,18,59.5079,18,21.8431,17.0609,0.0361599,1,2,17.0609,6.4
"Jun 8, 06:00 am",361.517,23.3,82.5806,178,114,391.474,158,24.2255,124.315,0.361517,1,1,113.488,8.6
"Jun 8, 07:00 am",400.873,24,69.617,0,133,431.693,133,25.0429,125.628,0.400873,1,1,125.628,8.6
"Jun 8, 08:00 am",1649.24,24.9,56.3219,565,211,1714.88,541,31.6503,526.888,1.64924,1,1,515.048,8.6
"Jun 8, 09:00 am",2220.51,25.9,42.8113,762,146,2306.93,699,37.3668,717.951,2.22051,1,1,712.632,6.7
"Jun 8, 10:00 am",2686.72,26.8,29.1611,732,220,2792.42,832,41.1529,880.425,2.68672,1,1,879.215,6.7
"Jun 8, 11:00 am",2088.25,27.6,15.4279,263,404,2169.59,643,38.7848,675.038,2.08825,1,1,674.982,6.7
"Jun 8, 12:00 pm",2880.51,28.4,1.69273,550,361,2994.84,875,40.3603,939.162,2.88051,1,1,939.161,9.9
"Jun 8, 01:00 pm",1118.25,29.2,12.1376,42,315,1167.31,354,33.7568,354.217,1.11825,1,1,354.212,9.9
"Jun 8, 02:00 pm",431.55,28.3,25.8821,1,143,463.054,144,29.6288,137.725,0.43155,1,1,137.724,9.9
"Jun 8, 03:00 pm",351.206,27.4,39.555,0,118,380.938,118,28.2057,112.531,0.351206,1,1,112.531,10.5
"Jun 8, 04:00 pm",276.379,26.5,53.1023,0,94,304.513,94,26.9872,89.4345,0.276379,1,1,89.4345,10.5
"Jun 8, 05:00 pm",342.008,26.2,66.4537,0,115,371.54,115,26.914,109.082,0.342008,1,1,109.082,10.5
"Jun 8, 06:00 pm",498.838,26,79.5057,322,131,531.872,225,28.2505,177.603,0.498838,1,1,157.151,6
"Jun 8, 07:00 pm",100.573,25.7,92.0704,112,45,125.153,58,25.5465,36.5075,0.100573,1,1,36.5075,6
"Jun 8, 08:00 pm",0,24.9,99.0237,13,1,3.35028,1,23.9184,0.969846,0,1,3,0.969846,6
"Jun 8, 09:00 pm",0,24.1,0,0,0,0,0,24.1,0,0,1,0,0,4.3
"Jun 8, 10:00 pm",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,4.3
"Jun 8, 11:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,4.3
"Jun 9, 12:00 am",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,3.4
"Jun 9, 01:00 am",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,3.4
"Jun 9, 02:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,3.4
"Jun 9, 03:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,4.7
"Jun 9, 04:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,4.7
"Jun 9, 05:00 am",7.16376,21,94.7023,0,9,29.9693,9,19.8716,8.51444,0.00716376,1,2,8.51444,4.7
"Jun 9, 06:00 am",134.365,21.2,82.5915,0,48,159.607,48,20.8577,45.5514,0.134365,1,1,45.5514,5
"Jun 9, 07:00 am",524.095,21.4,69.6355,19,165,557.713,173,23.4056,161.958,0.524095,1,1,161.062,5
"Jun 9, 08:00 am",881.947,22.5,56.3468,59,249,924.477,283,26.878,272.614,0.881947,1,1,271.375,5
"Jun 9, 09:00 am",2263.14,23.5,42.8415,527,321,2351.24,703,33.5575,716.459,2.26314,1,1,712.77,7.9
"Jun 9, 10:00 am",529.091,24.5,29.196,7,166,562.826,172,26.7462,165.123,0.529091,1,1,165.111,7.9
"Jun 9, 11:00 am",2871.77,24.7,15.4664,580,340,2985.71,866,37.7742,924.317,2.87177,1,1,924.191,7.9
"Jun 9, 12:00 pm",2400.1,25,1.72011,313,436,2493.71,729,37.2925,770.042,2.4001,1,1,770.042,7.1
"Jun 9, 01:00 pm",1163.11,25.3,12.0866,44,322,1213.47,362,30.9734,363.267,1.16311,1,1,363.262,7.1
"Jun 9, 02:00 pm",1094.5,25.2,25.8284,18,335,1142.88,350,30.0845,340.685,1.0945,1,1,340.666,7.1
"Jun 9, 03:00 pm",556.539,25.1,39.4976,3,180,590.917,182,28.1935,174.565,0.556539,1,1,174.549,4.3
"Jun 9, 04:00 pm",328.279,25.1,53.0409,0,110,357.516,110,26.3904,104.705,0.328279,1,1,104.705,4.3
"Jun 9, 05:00 pm",334.16,24.8,66.3881,0,112,363.524,112,25.9801,106.258,0.33416,1,1,106.258,4.3
"Jun 9, 06:00 pm",188.801,24.5,79.4357,0,66,215.129,66,24.6717,62.4963,0.188801,1,1,62.4963,6.7
"Jun 9, 07:00 pm",32.4304,24.2,91.9965,0,17,55.7082,17,23.5489,16.0987,0.0324304,1,1,16.0987,6.7
"Jun 9, 08:00 pm",0,23.4,99.0083,0,0,0,0,23.4,0,0,1,3,0,6.7
"Jun 9, 09:00 pm",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,5.5
"Jun 9, 10:00 pm",0,21.8,0,0,0,0,0,21.8,0,0,1,0,0,5.5
"Jun 9, 11:00 pm",0,21,0,0,0,0,0,21,0,0,1,0,0,5.5
"Jun 10, 12:00 am",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,3.8
"Jun 10, 01:00 am",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,3.8
"Jun 10, 02:00 am",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,3.8
"Jun 10, 03:00 am",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,3.7
"Jun 10, 04:00 am",0,17.8,0,0,0,0,0,17.8,0,0,1,0,0,3.7
"Jun 10, 05:00 am",24.2527,17.8,94.7237,0,14,47.377,14,16.5575,13.2584,0.0242527,1,2,13.2584,3.7
"Jun 10, 06:00 am",77.2068,17.9,82.6057,0,30,101.336,30,17.1193,28.4309,0.0772068,1,1,28.4309,4.5
"Jun 10, 07:00 am",486.703,18,69.6568,14,152,519.458,158,19.7461,148.157,0.486703,1,1,147.496,4.5
"Jun 10, 08:00 am",478.824,18.5,56.3741,0,153,511.398,153,20.4268,145.662,0.478824,1,1,145.662,4.5
"Jun 10, 09:00 am",757.654,19,42.8739,6,234,796.956,238,22.0825,228.783,0.757654,1,1,228.741,6
"Jun 10, 10:00 am",1031.7,19.5,29.2327,16,309,1078.3,322,24.1755,312.552,1.0317,1,1,312.526,6
"Jun 10, 11:00 am",1947.95,19.9,15.5067,164,435,2024.07,584,29.7871,602.502,1.94795,1,1,602.466,6
